PCPG	Labels	N:GEXP::MGST1:4257:	N:GEXP::ACSF2:80221:	N:GEXP::SFXN3:81855:	N:GEXP::NDUFA4L2:56901:	N:GEXP::CELF4:56853:	N:GEXP::STAR:6770:	N:GEXP::RHPN2:85415:	N:GEXP::RET:5979:	N:GEXP::CHST11:50515:	N:GEXP::NAV1:89796:	N:GEXP::AQP1:358:	N:GEXP::CPB1:1360:	N:GEXP::SHC3:53358:	N:GEXP::PTN:5764:	N:GEXP::EGFLAM:133584:	N:GEXP::CYP17A1:1586:	N:GEXP::TRIM14:9830:	N:GEXP::MTF2:22823:	N:GEXP::CNTNAP4:85445:	N:GEXP::CYP11A1:1583:	N:GEXP::CYP21A2:1589:	N:GEXP::CDH23:64072:	B:MUTA:nons:HRAS::	N:GEXP::SALL4:57167:	N:GEXP::RGS5:8490:	B:MUTA:COMP:EGFR::	N:GEXP::NTNG2:84628:	N:GEXP::TBL1X:6907:	N:GEXP::CRYBB1:1414:	N:GEXP::EPAS1:2034:	N:GEXP::PLAGL1:5325:	N:METH:cg06344807:RP11-452I5.2:TssU524:Island	N:GEXP::BMP1:649:	N:GEXP::SLC4A10:57282:	N:GEXP::FAR2:55711:	N:GEXP::ADORA2A:135:	N:GEXP::EFNB3:1949:	N:GEXP::THEM5:284486:	N:MIR::hsa-miR-202-5p:Corrected:	N:GEXP::PTPRO:5800:	N:GEXP::INHA:3623:	N:METH:cg24912904:ACTN3:TssU96:Shore	N:GEXP::EML4:27436:	N:GEXP::MID1IP1:58526:	N:GEXP::KCNB2:9312:	N:METH:cg08473199:WNT10A:TssU70:Island	N:GEXP::ASTN1:460:	N:MIR::hsa-miR-139-5p:Corrected:	N:GEXP::PNMT:5409:	N:GEXP::ALAS1:211:	N:GEXP::AADAC:13:	N:GEXP::TCHP:84260:	N:GEXP::OPRM1:4988:	N:GEXP::BCHE:590:	N:GEXP::ZNF423:23090:	N:GEXP::BLMH:642:	N:GEXP::ABTB2:25841:	N:GEXP::FLRT1:23769:	N:GEXP::GLP1R:2740:	N:METH:cg20420826:ATP1A1:TssD1:Island	N:METH:cg22395573:ARHGDIA:TssU851:Island	N:GEXP::DKK3:27122:	N:GEXP::USH2A:7399:	N:GEXP::KCNK13:56659:	N:METH:cg17808823:TMEM154:TssD223:NA	N:GEXP::EIF4E3:317649:	N:GEXP::MC2R:4158:	N:METH:cg16159491:MMP11:TssD253:Island	N:GEXP::CD83:9308:	N:GEXP::JAKMIP1:152789:	N:METH:cg24390938:ALDH3B1:TssU57:NA	N:GEXP::AQP6:363:	N:METH:cg14841337:CD247:TssD62422:Shore	N:METH:cg15573040:ST8SIA2:TssD999:Island	N:MIR::hsa-miR-1185-1-3p:Corrected:	N:GEXP::ALG3:10195:	N:GEXP::CPN2:1370:	N:GEXP::FDXR:2232:	N:METH:cg00414166:ALDH3B1:TssU130:NA	N:GEXP::GSTA3:2940:	N:GEXP::KDM3A:55818:	N:MIR::hsa-miR-138-5p:Corrected:	N:METH:cg11102611:B3GNT5:TssD79:Island	N:GEXP::RGS4:5999:	B:MUTA:COMP:EPAS1::	N:GEXP::AKAP7:9465:	N:METH:cg22627800:PLEKHA6:TssD13758:NA	N:METH:cg21714809:ARAP1:TssD265:Island	N:METH:cg16256504:WNT6:TssU388:Island	N:METH:cg22372709:NA:NA:Island	N:GEXP::MGC14436:84983:	N:GEXP::VGLL1:51442:	N:GEXP::P4HA1:5033:	N:METH:cg02453208:LRRC71:TssD775:Shore	N:GEXP::DGCR9:25787:	N:METH:cg20584198:STAC3:TssD7278:Shore	N:GEXP::PROK2:60675:	N:GEXP::EPHB1:2047:	N:METH:cg05362405:PSMB9:TssD413:Island	N:GEXP::ABCD4:5826:	N:GEXP::CLIP2:7461:	B:MUTA:COMP:RXRA::	N:METH:cg23473081:EMP1:TssU82:NA	N:GEXP::CYP11B1:1584:	N:GEXP::FAM166B:730112:	N:GEXP::UPF1:5976:	N:GEXP::SHB:6461:	N:GEXP::MGC12982:84793:	N:METH:cg02580197:SLITRK3:TssU217:NA	N:METH:cg13286351:C11orf45:TssU106:NA	I:CNVR::NMD3:51068:	I:CNVR::IFITM5:387733:	I:CNVR::ARHGEF3:50650:	I:CNVR::ZCCHC16:340595:	I:CNVR::KBTBD11:9920:	N:MIR::hsa-miR-670-3p:Uncorrected:	N:METH:cg03477792:SOWAHB:TssU273:Island	N:METH:cg06499892:NA:NA:Island
TCGA-TT-A6YN	PCPG_1	8.9361	15.540999999999999	956.55	2681.2	3663.8	179.11	196.59	47847.0	291.39	3208.4	1800.6	0.3885	153.47	1109.6	4220.2	225.51	1173.2	125.88	3.8852	57.501999999999995	88.522	27.197	0	403.68	209600.0	1	169.4	470.5	15.540999999999999	6885.1	30.305	0.034645999999999996	216.02	65.27199999999999	816.97	88.964	98.29700000000001	51.285	-0.18478	62.941	32.635999999999996	0.022754	1337.7	1039.3	395.91	0.015159	4583.0	57.828	15091.0	771.61	1.9426	1302.2	203.2	1849.4	515.57	453.8	40.018	3618.3	493.81	0.035074	0.024236	38123.0	172.89	45.068999999999996	0.040025	2316.6	6.6049	0.026461000000000002	304.99	2959.8	0.047544	53.228	0.043401999999999996	0.014474	-0.026144999999999998	195.82	0.0	165.9	0.034088	0.3885	1024.5	31.926	0.016656	2726.3	0	141.81	0.032676	0.041904000000000004	0.051389	0.061757000000000006	142.2	0.0	315.48	0.044747	9.7131	0.035470999999999996	30.694000000000003	29.528000000000002	0.050189	341.9	1976.4	0	0.038758	103.74	8.9361	6309.3	318.98	6.2164	0.07975499999999999	0.05464	-1	1	0	-1	0	0.38222	0.05241799999999999	0.033783
TCGA-TT-A6YO	PCPG_4	26322.0	5642.5	840.01	103.14	12.502	282070.0	6.2512	44.54	200.04	78.14	1074.4	2967.8	420.39	48.446999999999996	157.84	574630.0	50.01	253.96	0.7814	96310.0	207840.0	38.289	0	3.1256	1848.8	0	156.28	754.84	2.3442	1930.8	1283.8	0.044516	2889.6	1.5628	10.94	72.67	8.5954	0.0	32.598	3.1256	3292.1	0.029185000000000003	909.55	777.5	1.5628	0.020054	2052.7	321.22	5.4698	105600.0	7229.5	193.01	0.0	23.441999999999997	110.18	504.79	8759.5	10.158	0.0	0.10786	0.07760800000000001	1205.7	2.3442	2.3442	0.037687	456.34	12401.0	0.049451999999999996	3809.3	5.4698	0.07298400000000001	2.3442	0.049451	0.016847	0.5021899999999999	1447.9	167.22	27798.0	0.084401	839.23	392.26	-0.027242000000000002	0.027617000000000003	76.578	0	1521.4	0.046117	0.065582	0.037676999999999995	0.055409	19.535	0.0	860.32	0.049032	28.131	0.047532	2.3442	7.0326	0.031945	586.05	838.45	0	0.025238	245370.0	20018.0	2742.7	365.7	29.693	0.081415	0.056665999999999994	0	0	0	0	0	0.0	0.051642999999999994	0.067339
TCGA-TT-A6YP	PCPG_2	4.8167	28.9	3464.1	30195.0	1747.6	11.385	357.75	3047.2	219.82	2627.8	41363.0	1.7515	28.025	3557.4	6119.0	3.5031	684.41	365.63	1546.6	3.5031	11.690999999999999	1244.8	0	3.5031	148560.0	0	7050.4	1715.2	116.48	28982.0	116.48	0.21946	1618.4	756.23	564.38	5538.4	2352.8	14.888	0.51766	848.18	267.11	0.046814	689.67	384.46	241.71	0.29461	1317.2	82.10600000000001	10.071	714.63	0.0	487.01	0.8758	556.55	536.41	937.51	21.018	545.61	21.894000000000002	0.09037200000000001	0.084342	4070.6	36.344	200.55	0.061628999999999996	518.89	0.0	0.16278	51.67	34.155	0.07379	31.528000000000002	0.13788	0.017906000000000002	4.7148	344.18	0.0	312.65	0.063536	0.0	1847.0	16.274	0.017907	39767.0	0	116.48	0.086642	0.067833	0.094179	0.093788	22.77	0.0	2696.9	0.065153	297.32	0.04224	7.8819	24.084	0.050210000000000005	535.1	1259.8	0	0.10565	4.8167	6.5683	3546.4	254.41	61.742	0.076263	0.03614	-1	-1	-1	0	0	11.819	0.14445999999999998	0.061122
TCGA-W2-A7H5	PCPG_1	3.6874	24.173000000000002	1273.8	364.64	3042.5	72.928	108.98	58417.0	927.99	3721.0	2581.6	0.0	211.41	11104.0	629.73	1.6388	1115.6	156.1	50.803999999999995	52.853	22.739	10.243	0	271.64	272210.0	0	18.847	1184.5	8.6039	5297.1	29.089000000000002	0.040116000000000006	275.32	2.4583	1601.7	221.65	31.548000000000002	41.79	-0.034451	1965.8	41.381	0.027897	3104.8	1670.0	168.39	0.018067	4789.9	49.36600000000001	8920.6	758.37	0.0	1672.9	896.04	80.303	390.04	743.62	34.006	2452.9	602.68	0.040109	0.027001	17864.0	299.5	15.159	0.049462	711.74	0.0	0.029833	467.07	3383.4	0.054542999999999994	88.088	0.043706999999999996	0.015111000000000001	-0.14477	335.96	0.4097	291.71	0.032701	0.0	1048.0	43.531000000000006	0.018507	3381.8	0	206.49	0.06893200000000001	0.045308	0.053224	0.069901	250.33	0.0	365.05	0.046605	31.956999999999997	0.03163	1.6388	136.43	0.047349	297.86	2765.1	0	0.035304	0.8194	2.8680000000000003	7255.1	338.42	33.187	0.15824000000000002	0.056208	-1	-1	-1	0	-1	0.0	0.074898	0.046804000000000005
TCGA-W2-A7H7	PCPG_2	293.87	74.681	2483.3	18646.0	1766.2	1299.3	491.2	957.5	47.358999999999995	1069.8	8354.2	20.035999999999998	11.536	1633.3	8514.9	2000.5	375.83	154.83	631.45	581.06	1879.2	65.574	0	0.0	73277.0	0	1083.2	4222.8	117.18	15406.0	50.395	0.32836	770.49	340.62	255.58	1644.2	1866.4	4.8573	1.666	15.179	1941.7	0.083638	449.3	661.2	34.001	0.42696999999999996	680.63	402.54	2.4287	752.28	13.357999999999999	222.28	0.0	153.61	147.54	1151.8	61.324	1620.5	0.6072	0.5142399999999999	0.063489	4038.2	3.0358	363.08	0.45398	445.05	55.858999999999995	0.31127	102.61	9.7146	0.13367	18.822	0.23509000000000002	0.026045999999999996	1.3217	856.1	0.6072	766.24	0.24256999999999998	19.429000000000002	1794.8	16.742	0.40512	24562.0	0	278.08	0.35903	0.37592	0.27192	0.32569000000000004	0.6072	1.2143	1956.9	0.17096	374.01	0.3477	0.6072	88.039	0.44164	1191.9	1579.2	0	0.12124000000000001	1716.5	244.69	2783.8	154.83	51.608999999999995	0.15855	0.60832	-1	-1	-1	-1	0	5.5584	0.14543	0.31895999999999997
TCGA-W2-A7HA	PCPG_1	18.959	28.641	1806.4	709.16	2494.6	77.854	221.46	79215.0	550.22	3179.5	1589.0	2.4203	124.24	6871.7	4990.3	61.178000000000004	1144.0	135.54	3.2271	14.925	34.751999999999995	25.01	0	258.57	236260.0	0	207.75	688.58	12.908	4744.7	48.81	0.074919	489.71	10.892000000000001	939.32	156.92	213.39	18.959	-0.019372999999999998	1239.2	36.305	0.019687	2915.3	1119.8	434.85	0.016471	6752.7	27.348000000000003	5711.2	671.64	1.2102	1553.8	389.27	818.07	569.59	447.36	349.74	3376.8	1309.8	0.032254000000000005	0.021902	43121.0	62.122	16.942	0.038686	1404.3	0.0	0.024646	304.15	3850.8	0.065853	55.263999999999996	0.04211	0.017145	0.9134	299.72	0.0	146.03	0.032166	0.0	1392.5	17.63	0.017618	4067.8	0	91.569	0.03379	0.039149	0.046239999999999996	0.060417	488.1	0.4034	304.96	0.039591	8.0678	0.02168	30.656999999999996	60.912	0.048522	368.29	2724.5	0	0.034388999999999996	21.38	1.2102	14709.0	496.98	13.312000000000001	0.10922	0.054266999999999996	-1	0	-1	-1	0	1.0977	0.1005	0.052565999999999995
TCGA-W2-A7HB	PCPG_1	699.2	124.93	833.07	108.03	3631.2	6894.2	59.316	34080.0	258.8	3698.1	825.54	55.008	189.21	7501.9	6935.6	10714.0	1206.0	140.5	0.0	2642.7	4684.4	7.6216	0	897.69	191940.0	0	55.008	269.41	18.557000000000002	2587.4	50.369	0.030777	261.78	1.9882	1010.2	181.88	584.21	32.143	4.6879	312.15	305.53	0.020689	1681.7	1175.7	535.17	0.027658	4915.2	68.442	15106.0	1921.6	173.97	1469.7	416.54	2568.8	483.14	449.34	49.043	3642.4	512.63	0.03864	0.028273000000000003	26514.0	443.71	15.905999999999999	0.031978	2178.2	180.27	0.036016	291.61	3393.6	0.035682	67.931	0.033955	0.013725999999999999	1.54	206.44	6.6275	872.84	0.028972	56.001999999999995	848.98	86.48200000000001	0.014863	2333.2	0	257.81	0.041512	0.038587	0.040505	0.07097200000000001	234.94	0.0	239.91	0.034671	9.2784	0.023126	11.597999999999999	30.486	0.045357	462.6	2299.4	0	0.016344	6537.0	399.97	5216.5	163.7	10.273	0.13280999999999998	0.06640900000000001	-1	0	0	-1	0	0.61816	0.029874	0.036305000000000004
TCGA-W2-A7HC	PCPG_1	8.2816	37.785	1056.9	1722.6	3978.3	120.08	27.433000000000003	14225.0	234.47	2762.4	2512.4	1.0352	143.89	2113.3	6977.2	5.6315	1559.0	177.02	0.0	82.816	18.54	16.563	1	108.18	197870.0	0	127.33	472.57	65.735	4889.8	42.961000000000006	0.037566	320.91	3.6232	878.33	246.38	193.06	49.68899999999999	-0.12818	99.37899999999999	55.901	0.025208	3425.5	1347.8	129.92	0.017516	5686.9	58.853	43013.0	658.9	0.5176	1271.8	53.83	1883.5	393.38	536.75	52.795	3510.9	270.7	0.045249	0.017662999999999998	34729.0	108.7	6.7288	0.038113	3028.7	1.0352	0.01877	483.44	2407.3	0.070699	94.20299999999999	0.041093	0.015758	0.58995	335.92	0.0	172.88	0.038737	0.0	1040.4	129.34	0.014578	3060.0	0	153.73	0.056464999999999994	0.043067	0.042549000000000003	0.08727	221.01	0.5176	318.84	0.041431	40.89	0.031623000000000005	207.04	25.88	0.045462999999999996	296.58	2066.2	0	0.030644	1.0352	0.5176	8166.1	280.02	10.87	0.10379000000000001	0.045256	-1	0	0	-1	0	0.9486600000000001	0.065322	0.067134
TCGA-W2-A7HD	PCPG_1	7.5717	20.552	979.45	250.95	3936.7	410.49	202.81	10976.0	557.6	2458.1	502.48	0.0	178.47	7213.6	2024.3	21.028000000000002	1289.3	127.1	60.573	22.715	15.257	18.929000000000002	1	326.66	167120.0	0	56.788000000000004	522.45	11.898	2112.5	24.878	0.10260999999999999	232.02	1247.7	572.61	123.85	726.88	27.041999999999998	-0.08202100000000001	245.0	64.359	0.019496	2896.2	1422.4	416.44	0.016847	4806.9	20.309	23637.0	727.42	0.0	2372.6	234.72	987.02	147.65	424.01	20.011	2229.3	226.61	0.03797	0.016931	20960.0	354.25	15.684000000000001	0.032234	1647.0	0.0	0.022999000000000002	414.82	2342.9	0.032761	135.75	0.035123	0.012887000000000001	0.8524299999999999	228.77	3.245	322.88	0.024421	0.0	1362.4	66.447	0.011401	4497.0	0	364.52	0.028879000000000002	0.038879000000000004	0.044598	0.049776	479.18	0.0	275.28	0.040329000000000004	1.6225	0.026720999999999998	14.602	6.49	0.043038	388.86	2607.4	0	0.042658	10.817	3.7858	7986.5	316.93	6.49	0.11965	0.050551	-1	0	0	-1	0	7.3469	0.038652	0.035738
TCGA-W2-A7HE	PCPG_4	5701.1	1296.1	1160.0	172.22	2913.6	40917.0	73.09100000000001	36061.0	276.35	1926.9	576.77	551.69	176.22	4880.1	1445.3	117900.0	1037.3	192.24	16.02	20436.0	28594.0	76.596	0	40.05	160280.0	0	96.62100000000001	643.3	47.059	3248.6	407.49	0.047195999999999995	892.61	38.047	439.49	182.22	101.13	9.5119	14.052999999999999	267.83	1157.9	0.027175	1861.8	1554.9	173.22	0.029879000000000003	3832.3	91.17299999999999	24999.0	8377.0	2007.0	992.74	145.18	1583.5	404.5	431.54	270.84	1592.0	149.19	0.058320000000000004	0.030381000000000002	26303.0	282.85	51.56399999999999	0.023202	1834.3	394.49	0.059101999999999995	365.96	1979.5	0.045875	65.081	0.039898	0.014769	0.31921	546.18	570.71	4801.5	0.03837	221.78	904.63	53.823	0.011797	1970.0	0	495.62	0.054483000000000004	0.049675	0.040706	0.06629600000000001	368.96	0.5006	468.08	0.046513	13.517000000000001	0.028426	26.533	136.67	0.049774	514.64	1719.1	0	0.030639	46644.0	2351.4	5964.9	227.78	14.517999999999999	0.092502	0.054564999999999995	0	0	0	0	-1	0.0	0.043601	0.059623
TCGA-W2-A7HF	PCPG_1	2.9369	18.6	1289.3	203.13	3782.2	69.016	236.42	38674.0	296.62	3363.7	517.53	0.4895	145.86	9228.1	2958.9	22.903000000000002	1415.6	167.4	20.069000000000003	36.711	15.619000000000002	4.4053	0	377.88	190640.0	1	275.09	677.92	18.111	4072.4	31.816	0.12182	578.07	1.4684	317.59	178.16	3013.7	12.725999999999999	-0.24744000000000002	816.45	240.82	0.021025	2870.3	839.45	317.18	0.018137	4384.2	87.206	11094.0	329.91	0.9790000000000001	1262.4	473.32	682.33	445.42	594.71	394.52	3467.9	376.9	0.049554	0.022997999999999998	18029.0	229.07	63.632	0.040998	1063.1	0.9790000000000001	0.017641999999999998	304.45	2615.3	0.18442	119.92	0.035518	0.015819999999999997	1.9407	209.01	24.963	302.99	0.066834	0.0	1111.6	17.565	0.014464	2013.7	0	269.21	0.045189	0.039404	0.055802	0.06764099999999999	293.69	0.0	187.47	0.039574	74.4	0.026194	7.8316	23.984	0.043779000000000005	413.12	1992.7	0	0.21447	7.8316	5.8737	5146.8	545.28	20.558000000000003	0.10255	0.047354	-1	0	-1	-1	0	0.0	0.045686000000000004	0.039833999999999994
TCGA-W2-A7HH	PCPG_2	3.7895	6.7368	1371.8	4245.5	1921.3	82.947	409.26	3347.4	65.684	1619.0	2082.1	6.7368	43.368	3542.3	16550.0	112.45	754.95	242.1	712.42	20.21	42.703	7.5789	0	66.52600000000001	175330.0	0	752.42	2520.8	2.1053	17755.0	23.158	0.030572000000000002	373.89	186.1	729.01	1258.2	2610.5	5.4737	0.35146	5.8947	168.0	0.018052000000000002	1589.9	509.47	34.525999999999996	0.016745	5836.6	187.74	524.21	784.42	0.4211	872.93	12.21	107.37	453.89	622.32	26.105	1557.5	3.7895	0.044006	0.040272	14957.0	5.0526	342.32	0.04077	1165.5	0.0	0.24266999999999997	162.95	626.53	0.088568	14.315999999999999	0.032833	0.021332	0.8860399999999999	313.68	0.0	135.58	0.17187	0.0	1191.2	15.164000000000001	0.013193999999999999	12016.0	0	276.63	0.26993	0.060209000000000006	0.034535	0.36835	2.9474	0.0	670.74	0.044676	49.684	0.029131999999999998	0.4211	162.1	0.047405	427.37	1047.6	0	0.09099700000000001	70.737	2.5263	3071.6	110.74	12.21	0.079555	0.064813	0	0	0	0	0	0.7085100000000001	0.025596999999999998	0.067826
TCGA-W2-A7UY	PCPG_2	6.6445	93.023	4468.4	140990.0	3184.9	28.793000000000003	18.826	9295.7	289.04	1868.2	6899.2	0.0	48.727	6075.3	770.76	33.998000000000005	554.82	166.11	3.3223	4.4297	78.693	214.84	0	3.3223	78618.0	0	668.88	483.94	105.2	4081.9	21.041	0.22965	1652.3	74.197	404.2	3905.9	1056.5	11.074000000000002	-0.24744000000000002	425.25	210.41	0.032691000000000005	1974.5	420.82	492.8	0.022456999999999998	161.68	29.69	4645.6	423.03	0.0	687.71	3.3223	826.13	124.03	416.39	0.0	537.1	3.3223	0.09036799999999999	0.10594	3331.1	265.78	19.934	0.035248	501.66	0.0	0.038612	129.57	270.21	0.066947	1977.8	0.088883	0.018817	2.6	909.19	0.0	1337.8	0.31858000000000003	0.0	1224.8	25.224	0.016265	7359.9	0	36.545	0.06423200000000001	0.080183	0.088158	0.10552	169.44	0.0	3068.7	0.044311	171.65	0.024327	25.471	48.727	0.035733999999999995	952.38	3660.0	0	0.26928	27.686	11.074000000000002	5147.3	198.23	73.09	0.098188	0.045965	-1	-1	-1	-1	0	4.0678	0.07663500000000001	0.030739
TCGA-WB-A80K	PCPG_3	1.2579	46.96	419.71	343.81	5737.1	31.447	8.805	22715.0	530.82	2505.2	1716.5	0.0	0.8386	726.21	1074.2	10.482000000000001	277.57	148.43	0.0	10.062999999999999	10.335	338.78	0	0.0	16686.0	1	31.026999999999997	2190.4	0.4193	21854.0	115.68	0.029056	243.19	2.0964	110.22	718.65	18.868	7.1279	-0.067072	12.998	18.449	0.026869999999999998	725.37	1059.1	71.279	0.015901	2817.6	380.74	31.447	861.22	0.0	310.33	2.5157	10.902000000000001	3365.2	467.09	1694.3	3491.0	2.935	0.027663	0.03779	27776.0	2.5157	311.11	0.026891	1289.3	60.797	0.021124	192.45	364.36	0.12419000000000001	27.254	0.031888	0.014362999999999999	-0.086591	429.77	0.0	114.47	0.027565	0.0	650.73	24.615	0.011868	670.86	0	181.97	0.037587999999999996	0.050858999999999994	0.029236	0.072913	1.2579	0.8386	418.87	0.03611	51.153	0.030445	0.8386	3823.1	0.04821	237.32	858.7	0	0.022137999999999998	2.5157	2.935	3058.7	1599.2	2060.0	0.047519	0.053501	0	0	0	0	0	0.0	0.044266	0.057919000000000005
TCGA-WB-A80L	PCPG_4	228.44	97.24799999999999	912.84	6972.0	2453.2	2422.0	402.29	3899.1	169.72	1026.6	2512.5	139.91	8.2569	290.83	2756.4	3048.4	472.48	326.15	0.0	523.85	2792.8	81.193	0	8.7156	57849.0	0	213.76	540.83	2.2936	8092.2	73.85300000000001	0.043634	1755.0	1.3761	208.69	63.757	51.835	7.3394	1.9122	16.514	560.09	0.020116	1132.6	850.92	139.91	0.017575999999999998	2782.1	68.255	1161.5	1740.4	72.936	431.65	5.5046	839.45	1097.2	578.9	443.58	2720.2	4.1284	0.049939	0.038995	14265.0	5.5046	163.3	0.052502	604.13	74.771	0.025065999999999998	269.73	239.91	0.058154	36.239000000000004	0.046854	0.013262999999999999	-0.16269	627.52	0.0	649.08	0.067095	3.6697	788.99	5.835	0.020184999999999998	2801.4	0	512.84	0.17915999999999999	0.040568	0.046638	0.11238	4.1284	0.0	298.17	0.030639	144.04	0.044846	12.385	27.982	0.031755	321.1	929.36	0	0.027536	1994.0	209.17	4033.5	520.64	19.725	0.058792	0.066865	0	0	0	1	0	6.6134	0.045380000000000004	0.0461
TCGA-WB-A80M	PCPG_3	10.648	34.481	1176.4	12024.0	3157.5	97.35700000000001	104.96	7106.1	296.63	998.42	686.8	2.0283	52.228	48.678999999999995	447.74	37.385999999999996	782.91	133.36	0.5071	110.54	17.935	26.368000000000002	0	34.481	110920.0	0	508.59	567.92	1.0141	5861.2	17.24	0.12888	688.09	7.099	195.73	85.18799999999999	354.95	11.155	-0.24744000000000002	36.001999999999995	622.68	0.016719	991.32	1153.6	835.14	0.015531999999999999	2456.8	96.88	3817.2	809.28	0.5071	614.06	25.86	2.5353	959.37	471.07	407.18	2448.1	5.5778	0.028395	0.02495	10327.0	20.283	46.65	0.030012999999999998	1609.5	1.0141	0.020267	197.25	638.91	0.038016	45.636	0.039033	0.013732	-0.24045	303.23	0.0	313.88	0.019944999999999997	0.0	914.25	13.02	0.01318	6262.8	0	1211.9	0.032035	0.046219	0.038044999999999995	0.059442999999999996	45.636	2.0283	407.68	0.039595	69.975	0.018555000000000002	130.32	17.24	0.041484	422.89	1242.3	0	0.030448000000000003	8.1131	5.0707	4087.0	414.27	3.5495	0.078682	0.057253	-1	-1	0	-1	0	1.5668	0.053545	0.035336
TCGA-WB-A80N	PCPG_1	6.2435	23.933000000000003	1123.3	468.78	4914.1	110.3	45.265	25921.0	633.2	3013.0	1416.2	2.6015	183.14	4834.6	3622.8	67.612	1052.5	173.78	0.0	50.468	20.708000000000002	4.6826	1	404.27	179410.0	0	117.07	534.86	74.402	8048.4	34.339	0.052704999999999995	354.32	6.7638	636.67	147.24	663.37	19.771	0.43668	151.41	61.915	0.021731999999999998	2479.2	964.1	154.53	0.018751	3826.7	43.185	39608.0	646.2	2.0812	1380.8	133.72	1445.4	612.38	331.95	78.564	2287.7	20.291	0.031818	0.024766	16785.0	65.557	13.007	0.034126	2500.0	0.0	0.023448	307.49	3386.1	0.036768	231.01	0.034898	0.013841	0.5208699999999999	227.37	0.5203	439.65	0.043298	0.0	1122.3	92.37899999999999	0.015567	2942.8	0	214.36	0.036654	0.046752999999999996	0.0474	0.06465900000000001	588.45	0.5203	287.2	0.038438	41.623000000000005	0.029243	68.678	29.136	0.045273	437.56	2109.8	0	0.032864	42.663999999999994	10.925999999999998	6400.1	185.74	9.8855	0.093373	0.051900999999999996	-1	0	0	0	0	0.0	0.064746	0.034076999999999996
TCGA-WB-A80O	PCPG_1	6.5341	51.504	796.39	788.32	4638.0	191.79	155.66	30580.0	565.77	2615.2	2953.0	1.1531	209.09	2454.9	2464.1	59.083	1163.1	157.2	214.47	43.048	63.269	54.963	1	249.06	182800.0	1	53.426	255.98	28.826999999999998	9817.2	66.878	0.042062999999999996	368.6	516.19	944.26	376.27	49.198	40.742	0.0896	222.54	48.428999999999995	0.025718	2052.8	1429.4	238.3	0.019411	5892.6	58.208	11962.0	832.52	1.5374	806.41	41.895	752.96	176.42	453.16	127.22	4279.8	546.17	0.031142000000000003	0.030563999999999997	60548.0	75.718	11.145999999999999	0.040688999999999996	3139.2	0.7687	0.041291	817.14	2113.2	0.055340999999999994	187.57	0.040766000000000004	0.015087	-0.044616	378.98	0.3844	296.72	0.048605	0.3844	1165.0	73.712	0.01255	6168.2	0	173.73	0.044452	0.043226	0.046978	0.063064	589.99	0.0	374.36	0.061464	9.6089	0.032797	269.82	59.191	0.044797000000000003	386.28	2677.4	0	0.024891	36.13	7.3028	7887.8	400.88	14.220999999999998	0.069121	0.054002999999999995	0	1	0	0	0	0.0	0.11732000000000001	0.045766
TCGA-WB-A80P	PCPG_2	3.8007	34.205999999999996	2643.6	13418.0	1038.0	7.6014	599.24	483.11	52.365	1194.7	4393.8	0.0	6.3345	1547.7	9533.4	2.6225	841.22	195.95	774.49	2.1115	21.022	18.758	0	7.1791	134950.0	1	3442.6	2522.0	37.584	11323.0	220.32	0.43785	550.25	668.07	480.54	2402.4	2092.1	0.0	-0.24744000000000002	46.875	535.89	0.081848	1056.2	160.05	96.28399999999999	0.6519699999999999	2313.8	52.843999999999994	11.402000000000001	923.99	0.4223	450.59	2.5338	577.7	126.69	996.2	122.04	625.0	1.2669	0.40734000000000004	0.061489	6351.4	5.4899	128.38	0.71294	1168.5	0.0	0.30954	81.926	3.3784	0.44216000000000005	5.4899	0.17385	0.30062	1.3154	835.3	0.0	400.34	0.46157	0.0	1880.5	8.5744	0.49456000000000006	17071.0	0	293.07	0.28208	0.49692	0.4502	0.20232	3.8007	0.0	923.99	0.23148000000000002	294.34	0.34619	2.9561	34.628	0.075932	525.76	1440.5	0	0.20359000000000002	0.4223	1.2669	2962.4	27.026999999999997	17.736	0.093205	0.34331999999999996	-1	0	-1	0	0	2.9261	0.076323	0.12937
TCGA-WB-A80Q	PCPG_3	1.9455	8.7549	598.25	47275.0	8387.2	122.57	5.8366	47554.0	190.66	2109.9	2505.8	0.0	6.8093	171.21	198.44	31.06	34.211999999999996	415.37	0.0	4.8638	43.861999999999995	1280.2	0	0.9728	49130.0	1	6317.1	246.11	0.9728	13171.0	32.101	0.036498	1705.2	0.0	216.93	123.54	32.101	0.9728	0.25856	1.9455	174.12	0.027496	584.63	398.83	117.7	0.015250999999999999	31.128	994.27	173.15	226.65	0.9728	316.15	0.0	1.9455	1598.2	438.72	421.21	3203.3	2.9183	0.094027	0.08457	8650.8	1.9455	43.773999999999994	0.048654	162.45	0.0	0.030737999999999998	41.82899999999999	1924.1	0.05915499999999999	55.446999999999996	0.038056	0.012797	0.34093	663.42	0.0	382.3	0.0306	0.0	705.25	4.1466	0.012469	10352.0	0	1336.6	0.06846100000000001	0.058634000000000006	0.042322000000000005	0.07497899999999999	3.8911	2.9183	268.48	0.040843	1.9455	0.02968	0.9728	994.16	0.044170999999999995	601.17	958.17	0	0.02191	10.7	3.8911	4087.6	951.36	75.876	0.06129299999999999	0.06967000000000001	0	0	0	0	0	0.51975	0.073119	0.045261
