SARC	Labels	B:MUTA:COMP:TP53::	N:GEXP::ATP1B1:481:	N:GEXP::MDM2:4193:	N:GEXP::MAPK10:5602:	N:GEXP::DAB2:1601:	N:GEXP::EPM2AIP1:9852:	N:GEXP::KCNH2:3757:	N:GEXP::ITGB1BP2:26548:	B:MUTA:COMP:MACF1::	N:GEXP::MYH11:4629:	N:GEXP::CDK4:1019:	N:GEXP::TSPAN31:6302:	N:GEXP::PAPSS2:9060:	N:GEXP::COL4A5:1287:	N:GEXP::SPATA18:132671:	N:GEXP::NFASC:23114:	N:GEXP::CTDSP2:10106:	N:GEXP::ACTG2:72:	N:GEXP::EGF:1950:	N:GEXP::LMOD1:25802:	N:GEXP::PGD:5226:	N:GEXP::SYNPO2:171024:	N:GEXP::FRS2:10818:	N:METH:cg24549639:MDM2:TssU476:Shore	N:GEXP::MARVELD2:153562:	N:METH:cg05258214:STK19:TssU25:Shore	N:GEXP::CNN1:1264:	N:GEXP::S100A10:6281:	N:GEXP::CSRP1:1465:	N:GEXP::KYNU:8942:	N:GEXP::SPEG:10290:	N:GEXP::YEATS4:8089:	I:CNVR::MDM2:4193:	N:GEXP::FKBP9:11328:	N:MIR::hsa-miR-26a-5p:Corrected:	N:MIR::hsa-miR-3913-5p:Corrected:	N:GEXP::MYLK:4638:	N:GEXP::CCT2:10576:	B:MUTA:COMP:PIK3CB::	N:GEXP::PPP1R12B:4660:	N:MIR::hsa-miR-143-3p:Corrected:	N:GEXP::ASAP3:55616:	N:GEXP::KCNMB1:3779:	N:GEXP::METTL1:4234:	N:GEXP::AKAP1:8165:	N:MIR::hsa-miR-145-3p:Corrected:	N:GEXP::SORBS1:10580:	N:GEXP::TBC1D1:23216:	N:GEXP::C9orf122:158228:	N:GEXP::CYP27B1:1594:	N:MIR::hsa-miR-145-5p:Corrected:	N:GEXP::RAMP1:10267:	N:GEXP::RBM24:221662:	N:GEXP::C10orf28:27291:	N:GEXP::LOC728264:728264:	N:GEXP::LHX2:9355:	N:GEXP::MARCH9:92979:	N:GEXP::C15orf52:388115:	N:GEXP::ANXA2P3:305:	I:CNVR::FAS:355:	N:GEXP::RBM20:282996:	N:GEXP::C6orf155:79940:	N:GEXP::SLC35E3:55508:	N:GEXP::ADPGK:83440:	N:METH:cg25533943:MAP3K14-AS1:TssD1:Island	N:MIR::hsa-miR-490-3p:Corrected:	N:GEXP::C6orf147:387097:	N:GEXP::FAM119B:25895:	N:GEXP::TSFM:10102:	N:GEXP::LOC401093:401093:	N:GEXP::CAP2:10486:	N:GEXP::FBXL22:283807:	N:GEXP::NPAS4:266743:	N:GEXP::RYR3:6263:	N:GEXP::MYOCD:93649:	N:GEXP::BCAN:63827:	I:CNVR::SCHIP1:29970:	N:METH:cg03577153:ZNF350:TssU63:NA	N:METH:cg21729847:RBM6:TssU207:Shore	N:METH:cg11345918:KRTAP5-AS1:TssD1285:Shore	N:GEXP::DNAH14:127602:	I:CNVR::ELMO1-AS1:100861514:	N:METH:cg16154073:CMTM7:TssU43:Island	I:CNVR::H6PD:9563:	N:GEXP::LEFTY1:10637:	N:GEXP::RPRD1A:55197:	I:CNVR::PSEN2:5664:	I:CNVR::ZCCHC5:203430:	I:CNVR::KERA:11081:	I:CNVR::PPDPF:79144:	N:METH:cg24526499:EFNA1:TssD17:Island	N:METH:cg05270922:NA:NA:NA	N:METH:cg16346212:SEMA3A:TssU37:NA
TCGA-LI-A9QH	SARC_2	1	1116.8	1152.0	18.133	6260.3	868.27	4.8	1.6	0	253.84	2782.9	372.27	615.47	12.267000000000001	16.0	30.464000000000002	7539.2	102.4	33.067	152.0	2409.1	2337.1	730.13	0.033473	3.2	0.14669000000000001	50.667	17765.0	1934.4	25.6	10.133	285.87	0	4391.5	2084.5	1.9532	414.93	3122.1	1	602.67	30783.0	3042.7	19.733	304.0	840.0	18.486	81.6	1158.4	0.5333	15.467	736.02	13.867	14.4	331.2	89.6	5.8667	194.13	39.467	99.73299999999999	-1	18.133	18.667	187.2	984.53	0.9163100000000001	0.15556	43.008	322.13	423.47	54.085	19.733	3.984	0.0	2.6667	3.2	10.133	-1	0.070143	0.029015	0.12641	0.5333	1	0.083366	1	3.2	893.87	-1	1	0	1	0.027632	0.016531	0.085897
TCGA-MB-A5Y8	SARC_2	0	1146.3	1165.6	1.9524	2929.6	292.37	0.4881	5.3691	0	203.91	4702.4	807.32	1089.0	8.2977	13.179	12.373	6005.6	319.71	2.9286	54.178999999999995	2936.4	76.632	522.27	0.11609000000000001	2.4405	0.046801999999999996	63.941	26797.0	4608.7	235.75	90.787	410.01	0	5825.5	979.49	1.5986	468.09	4949.9	0	518.37	22011.0	2340.4	45.882	605.25	502.26	36.343	78.585	1161.2	0.0	88.835	889.19	25.381	5.3691	240.15	134.72	55.156000000000006	264.06	11.714	169.37	-1	1.4643	0.0	152.78	1576.7	0.4519	0.15556	14.642999999999999	197.19	1023.1	48.185	28.798000000000002	8.1318	0.4881	10.738	0.0	11.225999999999999	-1	0.082187	0.092821	0.16342	37.584	0	0.087009	1	9.0933	418.3	-1	-1	0	1	0.12032000000000001	0.043823	0.043257
TCGA-MB-A5Y9	SARC_2	0	635.31	829.99	4.8376	10431.0	185.21	7.6019	13.822000000000001	0	365.77	3191.4	991.71	968.21	11.057	13.130999999999998	47.685	2537.7	277.12	0.0	116.1	2622.0	440.22	181.75	0.14097	0.0	0.084521	129.23	17278.0	3826.5	1759.5	25.57	71.873	0	2707.7	1165.2	0.40915	216.31	1899.8	0	166.55	27557.0	1516.9	54.596000000000004	915.69	260.54	64.35	91.914	1405.0	0.0	52.523	2527.7	115.41	1.3822	262.61	140.98	20.733	248.79	107.81	73.255	0	25.57	0.0	84.31200000000001	1552.9	0.5161100000000001	0.15556	0.0	266.76	785.07	26.828000000000003	30.408	6.9109	0.0	21.424	0.6911	15.204	0	0.067499	0.025391	0.076927	16.586	1	0.11232	0	2.0733	225.99	0	0	0	1	0.15592	0.020839	0.052137
TCGA-MB-A5YA	SARC_2	1	512.06	981.03	137.99	906.42	661.92	1161.7	29.754	0	191930.0	4157.4	909.88	93.575	1164.3	14.23	1425.3	2970.7	94771.0	3.8810000000000002	34266.0	666.24	39205.0	445.45	0.11873	0.4312	0.054104	40604.0	4135.8	78345.0	27.598000000000003	6415.7	488.14	0	1726.6	876.44	1.0705	40061.0	2733.5	0	17804.0	1134000.0	154.81	4495.9	229.41	4677.0	324.48	2503.7	2116.0	0.0	7.7620000000000005	8633.8	3624.0	1033.6	202.67	4242.4	4.7434	589.91	402.33	29.754	-1	170.33	11.212	188.01	405.78	0.020921000000000002	0.36318	18.172	473.91	558.43	2422.8	1813.7	467.83	31.048000000000002	116.43	221.65	24.58	0	0.05776799999999999	0.20874	0.32129	1.7249	0	0.13169	0	10.78	1163.4	0	0	0	0	0.056099	0.017100999999999998	0.08680800000000001
TCGA-MB-A8JK	SARC_2	0	563.14	1155.8	42.49100000000001	3767.0	967.91	39.36	5.3673	0	673.22	1977.0	337.69	820.75	59.935	111.82	131.79	3879.7	799.73	0.0	596.67	2242.2	1013.5	490.66	0.06841699999999999	4.0255	0.043551	109.58	10069.0	7501.3	2319.6	276.87	247.34	-1	6462.7	1268.8	3.8884	2626.7	1750.2	0	996.53	539080.0	1712.2	795.26	314.44	549.7	91.38799999999999	191.44	1477.8	0.4473	10.735	3245.5	484.85	8.051	352.01	837.3	231.69	123.45	131.5	63.513000000000005	-1	46.07	12.075999999999999	119.87	1399.5	0.37466	0.15556	69.453	220.96	388.24	111.53	287.6	70.214	22.811	6.7092	4.4728	13.418	-1	0.050628	0.033154	0.15224000000000001	12.524000000000001	0	0.067493	1	3.9137	822.54	-1	0	-1	-1	0.052805	0.017214	0.039539
TCGA-MJ-A68H	SARC_1	0	3371.9	1478.5	599.56	1157.3	1659.5	1061.1	104.51	0	736550.0	1858.1	471.4	132.01	3360.8	9.901	2977.2	4733.2	67728.0	117.71	31474.0	485.15	82705.0	406.49	0.036073	39.054	0.033424	74463.0	2029.2	65826.0	20.352	7673.3	243.12	-1	2561.6	697.25	1.0473	83118.0	1417.5	0	34547.0	1470400.0	183.17	15968.0	92.40899999999999	4368.0	299.89	12915.0	7626.5	4.4004	5.5006	14681.0	5714.0	319.03	156.77	7401.5	201.32	387.79	1722.8	29.703000000000003	-1	26.953000000000003	59.406000000000006	183.72	408.67	0.021425	15.882	33.454	283.28	350.38	2678.9	2777.2	790.48	86.359	225.52	24.753	10.450999999999999	-1	0.06009199999999999	0.29968	0.051055	67.657	0	0.10443	-1	3.0913	1310.8	0	-1	-1	0	0.043183	0.12619	0.057541999999999996
TCGA-MJ-A68J	SARC_2	0	161.88	2630.1	11.072000000000001	11765.0	693.0	30.195999999999998	4.0262	0	1436.4	5147.0	1022.6	1385.5	17.111	285.36	51.288000000000004	6768.0	269.25	0.0	487.67	2241.6	1450.9	604.43	0.060012	1.5098	0.10905999999999999	143.94	11547.0	4476.1	112.73	47.306999999999995	309.01	0	11254.0	1206.9	2.4554	915.45	1765.0	0	730.75	51172.0	3586.3	65.928	354.3	825.87	13.642000000000001	250.13	1004.5	0.5033	38.751999999999995	276.07	86.56299999999999	7.0458	440.36	159.03	2.0131	185.71	155.01	85.053	0	29.693	20.131	311.52	1305.8	0.018837	0.69802	13.200999999999999	405.13	401.11	80.64399999999999	46.301	6.0393	1.0065	7.0458	7.5491	6.0393	0	0.065967	0.025373	0.072773	70.961	0	0.07422999999999999	0	4.468999999999999	456.97	0	0	0	0	0.040342	0.018527000000000002	0.044135
TCGA-MO-A47R	SARC_1	0	8160.6	4540.6	680.28	1839.5	707.52	492.01	3.5524	0	837.95	3627.6	1548.2	1436.9	5281.2	2378.9	5382.5	8418.6	129.07	3.5524	113.08	742.45	127.89	1075.8	0.096739	1.7762	0.032487	93.546	1680.3	265.84	13.025	552.4	283.6	1	5074.6	1087.9	3.1456	397.28	3188.9	0	631.14	1048500.0	567.79	17.17	330.96	1898.2	273.27	2349.9	508.58	0.0	23.090999999999998	18381.0	11.841	124.33	207.81	7754.9	21.906999999999996	692.12	241.56	6.5127	-1	7.1048	86.44200000000001	298.99	596.8	0.013508000000000001	0.61849	24.511999999999997	351.1	623.45	28.945999999999998	588.51	0.0	0.0	1.7762	6.5127	108.35	-1	0.11475999999999999	0.12422000000000001	0.042769	220.84	1	0.083755	-1	30.787	1789.8	0	0	1	0	0.018253	0.97441	0.04013
TCGA-N1-A6IA	SARC_1	1	2390.6	955.97	191.76	3598.0	878.31	194.13	32.196999999999996	1	18876.0	4075.8	502.37	2116.0	159.09	7.1023	211.69	6952.6	21720.0	10.89	2589.0	7753.8	2885.4	755.21	0.034395	10.89	0.097365	5155.8	20815.0	10253.0	98.958	515.15	264.68	0	6330.0	608.96	3.3179	8497.1	4921.9	0	2467.3	438180.0	1323.9	447.92	559.19	488.16	97.292	1471.6	5106.1	2.3674	4.2614	3390.7	500.95	277.94	288.83	285.51	114.58	55.398	195.55	138.73	-1	19.413	5.2083	258.05	985.99	0.29278000000000004	0.15556	46.358999999999995	284.09	490.06	388.22	255.21	118.2	12.784	17.992	239.58	67.708	0	0.08891	0.041411	0.074988	43.086999999999996	0	0.074157	0	23.897	935.13	-1	0	0	-1	0.020316999999999998	0.024552	0.10217000000000001
TCGA-PC-A5DK	SARC_1	1	1523.9	853.4	451.13	854.11	1370.4	2025.5	173.51	0	511930.0	1590.7	833.57	94.193	2633.1	32.578	5125.2	6789.7	60812.0	50.283	41542.0	337.82	54141.0	928.47	0.18220999999999998	5.6657	0.041681	51382.0	1762.8	91685.0	29.037	10094.0	286.12	0	2611.9	817.86	0.80848	108380.0	1975.9	0	40333.0	880350.0	310.91	5806.7	161.47	5884.6	289.2	32467.0	3574.4	55.949	4.9575	4405.0	2883.8	381.73	426.35	10295.0	334.28	429.18	1199.0	16.997	0	388.81	54.533	211.05	516.29	0.034878	0.23059000000000002	18.562	343.48	466.01	2549.4	2123.2	877.95	168.56	790.37	3517.7	201.13	0	0.068773	0.063395	0.07889600000000001	12.748	0	0.18875999999999998	-1	123.99	1494.3	0	0	0	0	0.045636	0.0211	0.064421
TCGA-PC-A5DL	SARC_1	0	1918.0	1465.9	2020.3	947.14	1228.1	2039.3	132.84	0	521460.0	2643.8	686.89	72.857	1916.3	6.0996	4392.7	5457.1	129580.0	63.368	42090.0	322.94	80347.0	727.89	0.075615	1.0166	0.035804	66243.0	1657.7	138190.0	36.259	10256.0	289.06	1	3048.8	812.34	1.0757	167620.0	2954.6	0	39716.0	1439800.0	333.11	7983.1	251.44	3688.9	140.66	20405.0	4018.3	35.242	6.7774	6487.8	4669.9	1964.1	229.41	10457.0	175.53	460.86	2662.2	29.143	-1	347.68	45.747	197.56	478.08	0.029625	1.7269999999999999	15.795	440.19	574.38	2355.0	1476.5	1019.8	145.04	504.24	2219.6	217.55	0	0.065549	0.036505	0.097945	100.31	1	0.10041	-1	83.89399999999999	2219.2	0	0	1	1	0.06041900000000001	0.017953999999999998	0.08052899999999999
TCGA-PC-A5DN	SARC_3	0	245.78	19266.0	1804.5	4036.6	821.94	24.38	144.97	0	22197.0	19789.0	6869.4	800.61	814.11	316.06	647.2	19197.0	8198.1	1.3061	2966.0	1656.5	4233.8	9225.1	0.27016999999999997	5.2242	0.067027	2566.8	1710.9	7929.9	36.569	1046.6	2139.3	1	5926.9	6452.5	13.325	10448.0	17713.0	1	7332.6	132060.0	1264.7	1986.5	2586.8	1081.4	416.25	1658.2	3588.2	0.4354	98.389	15024.0	272.53	67.479	307.79	2638.2	1.3061	3189.4	264.69	29.169	0	2661.3	17.849	765.35	833.94	0.039169	0.15556	8.2717	3017.4	2696.1	171.73	265.13	450.66	95.34200000000001	37.876	1673.9	8.707	0	0.056842	0.093012	0.059167	98.389	0	0.1662	0	18.25	858.95	1	-1	0	0	0.050207999999999996	0.029919	0.05778099999999999
TCGA-PC-A5DO	SARC_1	0	2021.2	1179.8	86.405	1807.1	1548.3	65.111	119.57	0	273330.0	1143.7	400.49	133.91	1036.9	301.8	2825.8	4448.8	46778.0	32.35	17106.0	684.27	37492.0	513.51	0.051828	1.2285	0.036076	37336.0	2283.8	36223.0	67.158	2435.3	147.01	-1	1831.7	1264.5	1.3712	55346.0	1311.6	0	17319.0	1225800.0	349.71	4969.3	77.805	3647.8	109.06	9383.3	2952.5	15.97	4.095	3784.5	2240.8	447.17	163.8	6277.2	37.674	155.61	1753.5	18.018	-1	86.405	15.561	229.73	836.61	0.036097000000000004	0.74721	89.189	242.42	231.78	975.96	2027.8	332.74	63.473	143.32	119.98	95.414	0	0.06424099999999999	0.26127	0.058414999999999995	2.8665	-1	0.055863	0	32.625	1232.6	-1	-1	-1	0	0.056880999999999994	0.078007	0.41758999999999996
TCGA-QC-A6FX	SARC_2	1	609.17	648.91	1.0014	9996.5	481.67	7.5105	0.0	0	52.443000000000005	3065.8	445.12	1710.4	17.524	3.0042	13.359000000000002	8123.4	51.571999999999996	40.556999999999995	68.596	2269.2	923.29	444.12	0.050006999999999996	1.0014	0.048302	49.068999999999996	14906.0	2667.2	786.6	84.618	339.48	1	8835.9	1146.2	0.46466999999999997	207.29	2198.1	0	166.73	16832.0	1873.6	46.065	399.56	752.05	4.1625	122.67	816.14	1.5021	138.19	178.26	13.519	2.0028	369.02	74.604	1.5021	101.64	319.95	125.17	-1	2.5035	1.5021	129.18	1897.0	0.6614	0.15556	0.0	277.39	450.63	70.814	3.5049	9.0126	0.5007	9.5133	0.5007	197.78	0	0.057941999999999994	0.037358999999999996	0.091793	42.059	1	0.06568099999999999	1	4.4663	350.99	0	-1	1	1	0.039965	0.018406	0.070274
TCGA-QQ-A5V9	SARC_2	1	440.72	700.11	5.9293	6901.7	269.56	159.18	6.3854	1	150.44	4694.2	624.86	1680.7	16.42	7.2976	105.81	4208.4	125.88	0.0	74.8	2128.2	409.12	308.78	0.033615	4.1049	0.040089	62.486000000000004	8702.4	2555.5	173.32	16.875999999999998	293.73	0	6734.8	1812.6	1.7948	762.6	2857.9	0	451.54	65306.0	1832.6	41.049	881.64	326.57	19.899	61.574	733.41	0.9122	46.978	504.94	36.032	4.1049	233.98	67.047	2.2805	382.67	360.77	94.869	-1	8.2098	1.8244	88.94	2136.2	0.56875	0.15556	21.195	379.48	518.59	58.107	10.49	7.9498	0.9122	14.139000000000001	1.3683	12.315	0	0.074139	0.029707	0.070623	11.859000000000002	1	0.06776	1	3.1106	427.82	0	0	0	1	0.023476	0.014509999999999999	0.084319
TCGA-QQ-A5VB	SARC_1	1	1202.3	662.67	156.58	2904.7	390.99	0.466	3.2621	0	30.412	4792.5	696.23	1022.9	34.485	53.592	7.1254	5635.5	16885.0	34.019	182.21	3586.9	134.68	450.64	0.030739	11.65	0.046181	1711.7	11352.0	5831.3	207.38	573.2	425.94	1	4780.9	2269.9	2.5219	4671.2	3566.9	0	392.85	157230.0	703.68	211.57	744.69	482.33	46.968	89.941	3397.3	0.466	7.9223	2356.8	81.553	118.83	350.91	192.93	107.18	384.0	44.736999999999995	69.902	-1	10.718	14.912	215.3	1485.6	0.52491	3.1901	29.89	364.89	659.88	191.44	316.89	63.358999999999995	4.1941	16.777	0.0	4.1941	1	0.040132999999999995	0.22603	0.053280999999999995	79.223	0	0.02249	1	9.3203	1346.3	-1	0	1	-1	0.026848	0.018341999999999997	0.052715
TCGA-QQ-A5VC	SARC_1	0	2489.7	927.91	70.142	3191.0	574.28	3.8968	6.3322	0	10.784	10523.0	618.61	469.07	5.358	13.639000000000001	5.3532	5980.1	9540.2	59.425	263.03	1851.5	222.6	544.09	0.023939	1.9484	0.2034	2337.1	19646.0	9756.5	199.71	979.55	512.42	1	1834.4	870.0	0.9898100000000001	1981.0	7267.9	0	170.97	85942.0	549.44	8.2806	592.31	683.88	33.582	208.48	2351.7	0.0	13.639000000000001	1202.5	27.764	4.3838	313.2	223.58	8.2806	1075.5	23.868000000000002	219.68	-1	25.329	13.639000000000001	326.35	1446.5	0.032204	0.15556	26.254	633.71	854.36	92.762	1.4613	57.239	6.3322	26.303	0.0	379.45	0	0.08099500000000001	0.045947	0.075166	127.62	0	0.071387	1	43.839	748.66	0	-1	1	0	0.43351000000000006	0.020974	0.1068
TCGA-SG-A6Z4	SARC_2	1	2286.9	1102.2	69.696	4268.5	653.91	2.3915	8.5412	1	313.1	3441.1	283.91	1099.1	22.89	31.430999999999997	75.709	7886.6	465.32	6.8329	286.3	5639.2	305.09	1016.4	0.08692000000000001	2.0499	0.26900999999999997	466.01	8974.0	6870.2	142.12	391.53	204.65	0	6486.5	888.29	3.2703	5115.3	3391.9	0	936.45	48016.0	2251.1	59.105	395.97	701.74	26.456999999999997	144.52	2362.5	0.6833	23.232	1093.1	5.4663	9.5661	335.15	238.47	32.115	200.21	73.454	96.344	-1	33.481	5.1247	152.37	1743.7	0.82245	0.15556	35.374	279.81	471.13	75.55199999999999	17.766	38.818000000000005	24.94	5.808	4.4414	12.982999999999999	-1	0.039325	0.029289	0.16138	2.7332	1	0.057967	1	6.4639999999999995	736.59	-1	0	0	-1	0.08498	0.023176	0.061914
TCGA-SG-A6Z7	SARC_3	0	2896.6	26000.0	253.12	1938.6	926.14	602.75	3.3862	0	17.236	56194.0	7129.7	745.82	4102.0	207.83	754.07	11819.0	105.4	33.016	34.286	2591.8	101.16	777.99	0.12094	0.4233	0.041217000000000004	230.69	3456.9	2215.9	31.323	935.45	166.35	1	5541.2	2328.5	2.7104	104.97	2039.8	0	205.71	14243.0	1925.1	16.930999999999997	3514.1	911.75	2.8713	1972.9	1390.0	13.545	431.32	234.76	262.86	324.66	471.53	46.983999999999995	724.23	10341.0	62.222	36.825	1	669.63	16.508	3736.3	1251.5	0.014662999999999999	26.393	36.681	4748.8	667.94	54.544	239.58	18.578	1.2698	743.28	20.741	220.11	1	0.079528	0.037018	0.06702799999999999	137.57	1	0.09577100000000001	1	1.6931	796.61	-1	1	-1	-1	0.024321000000000002	0.22405999999999998	0.050262
TCGA-SG-A849	SARC_2	0	708.87	864.24	2.4858	7242.0	488.88	2.9001	5.386	0	84.402	5041.7	570.08	657.5	3.7287	7.0432	9.4296	5048.7	78.718	13.672	84.104	2605.2	166.97	364.17	0.16719	3.7287	0.10232000000000001	107.72	16328.0	2636.2	406.43	126.78	476.45	1	4699.0	824.98	1.2945	1715.9	4237.1	1	240.71	27694.0	879.15	88.24700000000001	705.56	456.15	14.972000000000001	61.731	1562.3	0.8286	22.372	481.11	31.901	55.102	386.96	108.96	8.2861	473.55	70.846	159.51	-1	16.158	5.386	131.75	2164.9	0.39141	0.15556	2.9581	322.74	729.59	103.12	48.888000000000005	19.514	0.4143	16.158	1.6572	29.83	1	0.061982	0.04226	0.28315	53.445	1	0.14352	1	2.0715	455.74	0	-1	1	1	0.31899	0.019662	0.053777
TCGA-SI-A71O	SARC_2	0	1464.5	1185.7	2.7123	4993.7	584.3	12.399000000000001	8.1368	0	174.14	2762.6	300.29	869.47	17.823	74.006	12.519	5197.5	177.46	0.0	49.208	1480.1	118.95	1410.0	0.067242	4.6496	0.10335	53.083	6163.8	2017.2	226.67	17.436	709.45	1	6397.4	1038.7	4.1245	3971.0	5488.1	1	426.99	34490.0	2047.4	24.023000000000003	234.42	747.42	13.715	35.259	873.74	0.0	13.174000000000001	327.64	0.3875	34.484	372.36	120.89	12.011	246.04	36.809	55.02	-1	22.473000000000003	5.4245	182.88	1100.0	0.8796799999999999	0.2553	15.505999999999998	137.94	363.83	60.29	42.621	16.072	1.9373	13.949000000000002	0.3875	11.235999999999999	0	0.043367	0.21038	0.10271	14.724	1	0.04786	0	4.2621	775.32	-1	0	1	1	0.08064199999999999	0.019009	0.060391999999999994
TCGA-SI-AA8B	SARC_2	0	2036.6	676.41	0.4996	4974.6	519.54	0.9991	1.9983	0	14.877	3017.9	501.06	2211.1	5.4952	20.482	3.4969	4984.1	320.22	0.4996	36.968	3088.8	33.97	687.9	0.044064	1.9983	0.15082	75.934	14218.0	2669.2	80.43	263.77	365.68	-1	3883.1	1258.9	4.4727	6811.0	2959.9	1	259.27	35789.0	1131.0	18.983	218.31	626.95	26.619	137.38	2695.1	0.0	11.49	880.38	9.4917	15.985999999999999	302.74	54.952	484.08	319.22	16.985	114.4	-1	1.4987	2.4978	123.89	1810.3	0.89464	0.15556	21.921	266.27	294.74	27.166	74.435	31.473000000000003	0.9991	5.4952	0.0	10.491	0	0.066027	0.2665	0.093092	27.476	1	0.084786	1	9.8014	765.83	-1	1	0	-1	0.057184000000000006	0.015158000000000001	0.067315
TCGA-VT-A80G	SARC_2	0	1792.5	1092.3	11.539000000000001	8995.2	550.0	0.9615	2.8846	1	134.85	4111.5	501.92	1593.3	1.9231	54.808	13.365	8085.6	3030.8	0.0	190.38	1734.6	88.462	1103.8	0.032531	0.0	0.035632	945.19	15347.0	8813.5	49.038000000000004	315.38	418.27	1	8399.0	1688.0	5.0337	4984.6	3909.6	1	286.54	77847.0	2373.1	17.308	431.73	291.35	48.836000000000006	56.731	2862.5	0.0	3.8462	1610.9	75.0	213.46	307.69	103.85	44.231	569.23	28.846	121.15	-1	39.423	4.8077	228.85	1477.5	0.82645	0.15556	8.6538	405.77	713.46	48.903999999999996	162.5	58.731	5.7692	7.6923	0.9615	2.8846	-1	0.055883	0.027371	0.05271900000000001	32.692	1	0.038877999999999996	1	9.1731	308.65	-1	-1	1	1	0.028105	0.027127	0.043283999999999996
TCGA-VT-A80J	SARC_2	1	804.68	780.98	5.7851	6215.8	412.28	3.8567	3.8567	0	684.28	3443.7	497.9	630.18	70.578	65.178	40.816	4757.6	477.85	50.908	232.17	2304.8	272.28	400.71	0.044245	0.7713	0.052565	296.19	11476.0	3392.3	376.8	265.34	356.36	0	3080.0	1293.8	1.7739	1585.8	2633.0	0	356.36	108030.0	749.74	110.3	477.85	878.56	32.891999999999996	125.34	3049.9	0.0	33.939	1324.8	22.369	0.3857	423.85	136.53	11.956	247.6	342.86	178.18	0	24.683000000000003	7.3277	127.66	1822.0	0.47423999999999994	0.15556	10.795	221.38	544.95	77.589	29.311	21.486	3.8567	10.799000000000001	9.6418	4.628	0	0.055004	0.28229	0.2273	50.137	0	0.058248	0	4.6666	453.16	-1	-1	0	1	0.14343	0.016524	0.11975999999999999
TCGA-VT-AB3D	SARC_2	0	493.11	1122.7	59.218999999999994	5979.9	472.53	24.42	4.8839999999999995	0	189.0	3213.1	838.83	678.27	17.704	12.82	32.515	5366.3	191.7	0.0	238.71	2711.8	355.92	320.51	0.030432999999999998	3.6630000000000003	0.10165	104.4	10916.0	3282.7	282.66	9.767999999999999	221.0	0	4780.8	2906.7	2.9586	859.59	2306.5	1	1548.8	41812.0	1213.7	81.807	417.58	363.25	44.136	45.177	1705.7	0.6105	35.409	2025.9	145.3	0.6105	358.97	366.91	26.862	340.66	150.18	92.796	-1	10.989	4.2735	97.68	1546.9	0.47061000000000003	0.15556	15.568	297.92	531.75	42.876000000000005	6.105	7.4969	0.0	4.2735	0.6105	4.8839999999999995	-1	0.048184	0.027358999999999998	0.094878	1.8315	0	0.029918	0	2.4419999999999997	529.91	-1	-1	0	0	0.040128	0.018032	0.064785
TCGA-WK-A8XO	SARC_3	0	1202.5	53189.0	16.011	6125.1	625.02	120.38	3.5580000000000003	0	552.19	106950.0	21866.0	1932.0	72.939	97.251	701.17	49598.0	390.78	29.65	450.08	3091.3	605.45	4338.9	0.46918000000000004	2.965	0.06804600000000001	3594.7	2553.4	4412.5	135.2	1251.8	2847.0	1	5700.5	13293.0	11.093	555.04	44588.0	0	441.78	92787.0	385.45	63.451	20514.0	633.32	18.692	106.15	1803.9	2.372	687.28	660.27	118.01	7.7089	438.22	372.99	71.15899999999999	9864.5	148.25	64.63600000000001	0	12.453	4.151	9935.0	1665.6	0.1228	1.7135	48.507	10658.0	19288.0	249.08	170.19	14.232000000000001	33.801	12.453	13.046	4.744	0	0.060400999999999996	0.12136	0.26474000000000003	101.4	0	0.030363	0	20.162	541.4	0	0	1	-1	0.040354	0.046012	0.063294
TCGA-WK-A8XQ	SARC_2	0	919.99	3813.4	1.8471	1544.5	1315.8	69.819	1.8471	1	78.755	3173.6	702.62	704.47	56.52	1481.3	305.96	9262.6	7.7577	0.7388	25.12	1764.3	194.31	677.5	0.023112999999999998	0.3694	0.039058999999999996	4.0635	2086.1	1326.9	17.732	113.41	223.12	0	8761.0	2780.2	2.2318	658.29	2937.6	0	382.71	15750.0	4589.6	38.419000000000004	107.13	712.97	8.2231	548.58	1008.9	0.0	3.3247	368.5	12.929	24.381	367.57	32.878	415.59	329.52	55.042	17.362000000000002	0	16.254	12.56	260.44	1249.3	0.012064	0.5809	11.888	362.02	366.46	56.753	762.84	24.976	0.3694	9.9741	4.433	2.9553	0	0.062474	0.028604	0.095368	42.852	0	0.042973000000000004	0	12.748	1009.6	0	0	0	0	0.015427000000000001	0.018330000000000003	0.053189
TCGA-WK-A8XS	SARC_1	1	1667.1	930.95	1070.6	825.17	1029.2	2069.1	444.76	0	237330.0	1316.7	193.35	103.89	1054.6	53.672	728.62	1865.3	113950.0	43.315	24272.0	544.88	29037.0	540.8	0.028495999999999997	65.6	0.035783999999999996	46134.0	2312.6	98415.0	14.124	4883.9	187.7	-1	1825.8	303.84	1.9024	165190.0	1973.0	0	47699.0	1357300.0	195.54	4574.7	189.27	6561.2	317.06	12371.0	6705.9	19.774	15.694	9749.0	1934.7	1230.7	215.94	4447.0	462.02	238.23	646.26	29.818	-1	127.75	13.183	129.63	350.5	0.014021	23.153000000000002	52.235	200.56	253.92	4117.9	1444.4	491.99	125.23	257.69	3802.3	51.788999999999994	1	0.051566999999999995	0.035662	0.073762	162.9	-1	0.052733	-1	8.2266	1242.3	1	-1	-1	-1	0.017098	0.9138700000000001	0.11582999999999999
