ESCC	Labels	N:GEXP::SPARC:6678:	N:GEXP::AKR1C3:8644:	N:GEXP::IGF2:3481:	B:MUTA:LOF:HIST1H3C::	N:GEXP::AKR1C1:1645:	N:GEXP::TUBB6:84617:	N:GEXP::KRT8:3856:	N:GEXP::SLPI:6590:	N:GEXP::C3:718:	N:GEXP::DSP:1832:	N:GEXP::MGST1:4257:	N:GEXP::CLCA2:9635:	N:GEXP::CLU:1191:	N:GEXP::AKR1C2:1646:	N:GEXP::C4A:720:	N:GEXP::TXNRD1:7296:	N:GEXP::UGT1A6:54578:	N:GEXP::GSTA1:2938:	N:GEXP::PPL:5493:	N:GEXP::CLDN1:9076:	N:GEXP::GAPDH:2597:	N:GEXP::LGALS3BP:3959:	N:GEXP::DHCR24:1718:	N:GEXP::SPRR3:6707:	N:GEXP::GNAS:2778:	N:GEXP::HSPB1:3315:	N:GEXP::HSP90AB1:3326:	N:GEXP::B2M:567:	N:GEXP::AKR1B10:57016:	N:GEXP::LAMB3:3914:	N:GEXP::EPS8:2059:	N:GEXP::PKM2:5315:	N:METH:cg08195943:TRH:TssD955:Island	N:GEXP::A2ML1:144568:	N:GEXP::MYL9:10398:	N:GEXP::SPRR1A:6698:	N:GEXP::LCN2:3934:	N:GEXP::C7:730:	N:GEXP::HLA-B:3106:	N:GEXP::TPT1:7178:	N:GEXP::KRT16:3868:	N:GEXP::SERPINA3:12:	N:GEXP::GJA1:2697:	N:GEXP::TUBB2A:7280:	N:GEXP::HLA-A:3105:	N:GEXP::ALDOA:226:	N:GEXP::KLK10:5655:	N:GEXP::RBP1:5947:	N:GEXP::LY6D:8581:	N:GEXP::UBC:7316:	N:GEXP::SMARCD3:6604:	N:GEXP::GPC3:2719:	N:MIR::hsa-miR-221-3p:Corrected:	N:GEXP::ACTG1:71:	N:GEXP::TMSL3:7117:	N:GEXP::CYP4F11:57834:	N:GEXP::MATN2:4147:	N:GEXP::HSP90AA1:3320:	N:GEXP::C6orf168:84553:	N:GEXP::OLFM1:10439:	N:GEXP::TMBIM6:7009:	N:GEXP::STK32B:55351:	N:GEXP::MYH14:79784:	N:MIR::hsa-miR-203a:Corrected:	N:GEXP::XIST:7503:	N:GEXP::SERPINB5:5268:	N:GEXP::SMARCA2:6595:	N:GEXP::RHOD:29984:	N:GEXP::NEFL:4747:	N:GEXP::MCF2L:23263:	N:GEXP::SPRR1B:6699:	B:MUTA:LOF:PODXL::	N:METH:cg23706497:OTX2:TssD123:Shelf	N:GEXP::WNK2:65268:	N:GEXP::CEL:1056:	N:GEXP::SHH:6469:	N:GEXP::IRF6:3664:	N:GEXP::FERMT1:55612:	N:GEXP::TCF4:6925:	N:GEXP::TMEM51:55092:	N:GEXP::NTS:4922:	N:METH:cg07222309:MIR3663HG:TssD3812:Shore	N:GEXP::GLI2:2736:	N:GEXP::RAB6B:51560:	N:GEXP::SEL1L3:23231:	N:GEXP::DSG2:1829:	N:GEXP::ALCAM:214:	N:GEXP::SCN9A:6335:	N:GEXP::NDRG4:65009:	N:METH:cg12049688:RNF220:TssD5833:Shore	N:GEXP::CALB1:793:	N:GEXP::SYNPO2:171024:	N:GEXP::C9orf167:54863:	N:GEXP::TUB:7275:	N:GEXP::LRIG1:26018:	N:GEXP::SYNM:23336:	N:METH:cg07344528:RP11-24M17.4:TssU30:NA	N:GEXP::BDKRB1:623:	N:GEXP::FAM83A:84985:	N:METH:cg17205316:OTX2:TssD1781:Island	N:GEXP::TLE2:7089:	N:GEXP::PI3:5266:	N:GEXP::UGT1A7:54577:	N:GEXP::PKN1:5585:	N:GEXP::RNF222:643904:	N:GEXP::CDC42BPA:8476:	N:GEXP::LRP1B:53353:	N:GEXP::KIAA1549:57670:	N:GEXP::FAM69B:138311:	N:METH:cg13880950:RNF220:TssD5725:Shore	N:GEXP::GNG5:2787:	N:METH:cg20701977:NA:NA:Island	N:GEXP::RHCG:51458:	N:GEXP::PPP2R2C:5522:	N:GEXP::GEFT:115557:	N:METH:cg14868994:RP11-89K21.2:TssU136:Shore	N:GEXP::NUCKS1:64710:	N:METH:cg27061249:PHACTR2:TssU151:Shore	N:MIR::hsa-miR-129-5p:Corrected:	N:GEXP::DSG1:1828:	N:GEXP::NPDC1:56654:	N:GEXP::DEPDC7:91614:	N:GEXP::ABHD2:11057:	N:GEXP::ABCA2:20:	N:METH:cg20264068:CR1L:TssD142:Island	N:METH:cg05372242:SFTA3:TssU507:Island	N:METH:cg26053083:CALCB:TssD69226:Island	N:METH:cg09427998:LINC01097:TssD2527:Shore	N:GEXP::EHD4:30844:	B:MUTA:LOF:PTPRD::	N:MIR::hsa-miR-5589-3p:Corrected:	N:GEXP::PHC3:80012:	N:METH:cg08749108:RP11-175E9.1:TssD7720:Shore	N:GEXP::KATNAL2:83473:	N:GEXP::CDC14B:8555:	N:METH:cg22009488:NA:NA:Island	N:METH:cg02427443:COMMD4:TssU31:Island	N:GEXP::LMBR1:64327:	N:GEXP::GATS:352954:	N:GEXP::CEP68:23177:	N:GEXP::FAM190A:401145:	N:GEXP::CABYR:26256:	N:GEXP::GANC:2595:	N:GEXP::COCH:1690:	N:GEXP::JAKMIP3:282973:	N:GEXP::DDX60L:91351:	N:GEXP::WDSUB1:151525:	N:GEXP::RGS9:8787:	N:METH:cg07214715:ST3GAL5:TssU210:Shore	N:METH:cg18807485:LHX5:TssD6993:Island	N:GEXP::PRKAA2:5563:	N:GEXP::SLCO4C1:353189:	N:GEXP::NUDT7:283927:	N:GEXP::RHOQ:23433:	N:GEXP::PANX2:56666:	N:GEXP::PITPNM1:9600:	N:GEXP::PRKG2:5593:	N:GEXP::AKR1C4:1109:	N:GEXP::RHOG:391:	N:GEXP::GNG10:2790:	I:CNVR::RHOV:171177:	N:METH:cg15438207:NA:NA:NA	N:METH:cg14475758:HLA-DMA:TssD6:NA	N:GEXP::SDK1:221935:	N:GEXP::MED8:112950:	N:METH:cg03778788:RP5-921G16.1:TssU70:Island	N:GEXP::LOC100130093:100130093:	N:GEXP::PNLIPRP3:119548:	N:METH:cg14971325:LINC01586:TssD49:Island	I:CNVR::MGA:23269:	N:METH:cg16899280:TGFB2-AS1:TssD442:Shore	N:GEXP::RPS6KB2:6199:	N:GEXP::GPR85:54329:	I:CNVR::RHOD:29984:	I:CNVR::NBAS:51594:	I:CNVR::PAXIP1-AS2:100132707:	I:CNVR::AKIRIN1:79647:	I:CNVR::SYT12:91683:	I:CNVR::GRB14:2888:	I:CNVR::C11orf86:254439:	I:CNVR::C3orf79:152118:	I:CNVR::GALNT3:2591:	I:CNVR::HIST2H2BA:337875:	I:CNVR::LINC00624:100289211:	I:CNVR::HIST2H2BF:440689:	I:CNVR::NDUFS5:4725:	N:METH:cg12311600:ARL17B:TssU305:Island	N:METH:cg24294989:CAMTA1:TssD895330:Island
TCGA-S8-A6BW	ESCC_1	100200.0	6653.2	6438.8	0	15370.0	3447.1	4504.2	627.89	7168.2	18550.0	1133.2	11051.0	993.59	20133.0	377.09	3906.5	1377.0	46.073	9272.5	14246.0	62230.0	8835.2	9170.5	11590.0	10893	14792.0	27643.0	50874.0	6214.3	13376.0	637.69	33326	0.38611999999999996	1273.3	3636.3	8189.4	570.5	2.926	18822.0	41351.0	6037.1	39.446999999999996	6115.1	667.16	17793.0	26451.0	4547.5	2754.9	1644.5	29624.0	484.58	1607.7	280.38	65951.0	25386.0	757.96	920.5	30154.0	636.16	1394.6	10034.0	40.8	7578.3	39999.0	8.6581	15958.0	2576.0	332.92	2260.7	1602.9	6168.6	0	0.65668	1043.7	562.85	1.729	3835.5	1327.9	3176.3	145.31	14592.0	0.42577	1487.2	697.2	1826.3	11712.0	11045.0	1441.1	2568.1	0.64835	4.4494	245.72	232.71	251.06	2200.7	619.59	0.058217	135.65	527.98	0.41567	248.38	3881.8	792.5	1299.3	8.2299	1813.4	5.5437	53.46	129.5	0.4105	617.11	0.029275	4093.9	840.13	414.4	0.046728	15087.0	0.060512	378.82	28.980999999999998	724.9	187.76	5470.3	782.25	0.19077	0.28983000000000003	0.20845999999999998	0.042101	1236.1	1	0	2574.0	0.016502	151.12	479.45	0.32447	0.32338	1409.0	89.79700000000001	1155.6	51.662	92.198	486.48	1081.0	301.35	608.13	212.82	27.969	0.22328	0.044953	26.561999999999998	89.105	104.2	2355.9	479.87	661.21	44.934	1.5859999999999999	832.21	317.76	1	0.039845	0.067079	2349.5	449.13	0.17277	34.411	0.44719	0.078148	1	0.052909000000000005	448.31	29.061999999999998	0	1	1	-1	0	1	0	1	1	-1	-1	-1	-1	0.017737	0.016215
TCGA-V5-A7RC	ESCC_1	21655.0	11846.0	4715.5	1	23401.0	3527.0	5660.3	1346.4	997.1	57172.0	1790.5	11123.0	1570.0	15304.0	235.44	14628.0	5278.2	927.17	10457.0	4413.5	44031.0	14588.0	14725.0	4925.4	24237	20489.0	162140.0	20330.0	26082.0	15544.0	1118.8	32774	0.7038300000000001	250.6	2312.4	3522.6	1115.9	2.9858	10296.0	26614.0	19766.0	13.98	4384.0	1283.3	15780.0	19354.0	2329.3	8043.0	1931.9	26069.0	490.18	7456.8	559.65	150130.0	12675.0	6218.4	1006.3	33952.0	379.34	1686.5	12748.0	39.775999999999996	7358.3	67857.0	0.0	6983.8	1689.9	373.58	196.86	1265.1	4724.7	1	0.50981	5753.6	2201.3	5.2275	2010.3	2034.5	3162.9	140.02	1662.4	0.373	2273.7	3195.4	651.39	5201.3	5503.1	549.94	2827.7	0.58111	6.0297	173.11	68.945	729.66	1462.0	273.04	0.19391	48.92	215.98	0.58424	136.49	13191.0	1634.4	2664.3	11.102	2052.1	33.282	865.7	266.6	0.70249	722.04	0.19594	870.91	1597.9	318.83	0.54862	12775.0	0.12462000000000001	1.8397	34.384	563.9	35.336	3048.8	1358.9	0.44882	0.44237	0.46403999999999995	0.55719	638.17	0	0	5501.9	0.11737	144.77	409.57	0.6601	0.34963	1506.9	404.8	2265.8	173.41	264.98	335.31	435.32	540.91	674.61	215.47	58.298	0.099553	0.11170999999999999	156.76	57.04600000000001	133.4	2136.8	2196.4	925.86	45.211000000000006	2.0264	774.37	188.62	-1	0.036920999999999995	0.065167	2436.0	897.39	0.023573	76.304	23.125	0.047719	-1	0.1853	1181.4	41.773	1	1	1	1	1	1	1	1	1	-1	-1	-1	1	0.022932	0.017816
TCGA-VR-A8EO	ESCC_1	12845.0	45.431000000000004	410.46	1	1800.5	1228.7	2247.0	9.8558	2965.1	10188.0	1720.4	49.791000000000004	1353.3	442.11	159.73	2319.0	12.624	1.7661	515.74	4594.7	47822.0	6170.2	2108.6	13.081	26404	2162.8	67751.0	14268.0	13.19	9607.4	489.68	14188	0.79593	12.103	578.82	11.588	21.623	7.1207	9585.1	36289.0	37.749	554.05	10041.0	251.59	12017.0	12265.0	4.1574	2451.6	2.8867	18522.0	51.981	536.72	295.95	78010.0	20072.0	20.764	104.33	64544.0	448.36	247.39	11529.0	12.058	9.4453	257.85	5.4796	1483.2	3326.8	363.44	10.589	637.41	15.434000000000001	0	0.7558199999999999	995.96	7.0281	0.18295999999999998	4021.8	904.72	5133.7	337.7	31.406999999999996	0.068438	663.19	58.821999999999996	864.8	4949.8	1219.9	13.202	676.61	0.14081	1.9999	8878.6	74.28399999999999	777.82	2067.9	806.91	0.68588	106.23	3.8121	0.65728	288.73	11.925999999999998	0.0	941.21	0.26529	401.69	3.2818	856.65	480.83	0.17307	2146.2	0.034134	1.7375	12.515999999999998	732.51	0.10428	31110.0	0.045074	1.6041	1.9843	52.608999999999995	64.454	1323.9	68.399	0.20355	0.44223999999999997	0.14912999999999998	0.7246600000000001	427.54	0	0	2075.9	0.018507	111.15	550.89	0.78062	0.11079000000000001	1260.6	300.74	1650.8	79.687	271.7	415.08	436.68	0.54093	522.25	268.8	2.9467	0.053497	0.066974	385.55	8.6415	42.81100000000001	1563.0	201.83	844.45	34.978	0.45671000000000006	693.04	471.74	-1	0.090879	0.16735999999999998	1327.0	478.09	0.033629	67.804	0.44719	0.1621	-1	0.038812	926.77	44.298	0	1	-1	0	0	1	0	0	1	0	0	0	0	0.018151	0.022378
TCGA-VR-A8EP	ESCC_2	4335.0	20249.0	94.56299999999999	0	33212.0	3444.5	20077.0	4744.4	250.97	89885.0	2759.7	6168.6	2028.8	19279.0	375.31	11278.0	1493.1	4338.2	51045.0	2341.0	48494.0	8806.1	10687.0	101040.0	24225	12858.0	35245.0	23809.0	3504.1	2902.3	2568.0	23520	0.14961	20806.0	869.81	18004.0	2950.2	15.525	6838.4	45050.0	47435.0	91.42200000000001	2839.7	1927.8	6607.3	12507.0	3952.9	825.16	5888.6	41860.0	34.989000000000004	1663.5	330.61	124530.0	23450.0	880.23	793.89	21286.0	457.33	29.927	14938.0	12.522	8623.7	144150.0	18.715999999999998	7944.2	1087.2	913.13	78.6	177.25	17469.0	0	0.046488	1377.6	56.97	247.28	1778.6	732.61	1436.4	263.2	1218.9	0.2523	162.38	2423.7	1096.8	6528.2	9031.0	843.94	539.55	0.19981	3067.1	216.09	377.8	334.49	1627.3	816.97	0.017549000000000002	92.81700000000001	3877.7	0.47326999999999997	237.86	17122.0	614.59	3283.6	415.22	1284.3	101.49	4007.2	179.06	0.40097	1555.3	0.025852999999999998	35249.0	1373.1	312.22	0.048201	7281.1	0.038994	3.2536	1260.0	259.86	73.293	8309.2	255.08	0.020478	0.41323999999999994	0.091584	0.07445399999999999	1979.7	0	0	1661.3	0.017818	5.3972	578.21	0.43253	0.021034999999999998	1175.5	85.89200000000001	757.83	119.88	80.93	441.46	2390.3	171.2	893.62	473.9	12.915999999999999	0.10966	0.031487	633.75	0.22766	20.68	2173.5	401.05	759.15	19.425	0.36141999999999996	727.43	232.48	0	0.031449	0.020859	509.49	1080.8	0.019835	27.084	179.8	0.042289	0	0.021873	1060.1	7.1406	0	1	1	1	0	1	0	-1	1	0	0	0	1	0.016822999999999998	0.039019
TCGA-VR-A8ER	ESCC_1	35048.0	14954.0	1241.8	1	41755.0	2376.3	13208.0	11157.0	3476.3	56450.0	127.89	5375.9	358.43	8931.0	1758.0	18146.0	2495.8	447.62	14803.0	1624.7	62246.0	13773.0	10593.0	15114.0	18123	27315.0	51461.0	45808.0	26129.0	3769.4	1102.6	19432	0.7125600000000001	883.65	1447.2	3623.7	4248.0	1.4178	23474.0	54930.0	27624.0	5.747000000000001	3041.5	2216.5	21459.0	22343.0	3011.0	638.07	127.29	45105.0	248.0	31.781999999999996	327.93	158900.0	33956.0	6325.1	3295.3	86264.0	427.86	454.23	17487.0	307.76	16625.0	35564.0	0.0	4610.7	1484.2	302.52	164.74	523.53	6871.2	1	0.45342	1854.8	719.2	1.7747	2281.3	2058.0	1475.1	195.45	28043.0	0.63445	842.69	2061.7	1828.7	2708.9	8850.1	846.89	1805.9	0.053333000000000005	16.942999999999998	91.441	147.63	278.59	1142.1	177.67	0.055729999999999995	64.715	164.66	0.55552	139.86	31062.0	820.74	2333.5	13.875	885.18	0.010121	1474.0	449.83	0.09156399999999999	829.14	0.033513999999999995	5187.5	1243.3	262.66	0.12682000000000002	7262.6	0.069188	7.3693	11.689	1307.1	38.336999999999996	4260.1	1223.5	0.50145	0.71195	0.5157	0.48228999999999994	1516.4	0	0	3667.6	0.20935	2.1936	870.9	0.63641	0.25006999999999996	1036.4	97.219	816.93	272.6	31.000999999999998	185.97	2211.1	221.68	472.26	320.35	10.662	0.30795	0.34046	193.1	740.36	158.65	1175.9	827.48	523.59	46.772	1.6235	684.26	829.27	0	0.050702	0.034887	1109.6	543.98	0.028286000000000002	78.61	7.6444	0.10651	0	0.58714	386.74	47.696000000000005	-1	-1	0	-1	-1	0	-1	1	0	-1	-1	-1	-1	0.015163	0.076769
TCGA-VR-A8ET	ESCC_2	8798.2	648.88	1047.8	0	861.07	6535.2	1105.9	25314.0	1534.6	335290.0	4753.6	31793.0	280.09	3259.9	171.08	1638.7	25.395	25.396	25176.0	36948.0	57771.0	19921.0	16582.0	3390.8	19268	40249.0	38993.0	70162.0	1718.7	1295.8	394.36	30403	0.06566	28104.0	289.96	3603.5	19011.0	4.8169	16504.0	89727.0	203270.0	13468.0	106840.0	4105.9	15610.0	25657.0	28228.0	2230.2	14276.0	84156.0	37.312	2.6773	337.7	96974.0	36647.0	323.49	27.828000000000003	40944.0	25.118000000000002	57.328	15160.0	4.5331	8065.2	47750.0	3.6664	53470.0	1271.9	1878.7	3.4357	351.91	57479.0	0	0.07785299999999999	42.70399999999999	51.183	0.8213799999999999	4777.7	3566.0	363.06	316.7	279.19	0.050682	20.980999999999998	37.315	403.63	5402.0	195.83	10.72	1812.2	0.079693	19.886	47.861999999999995	493.7	14.22	459.2	143.42	0.020893000000000002	72.96300000000001	11061.0	0.092709	65.91	147600.0	0.32994	193.44	159.63	1132.0	3.1432	36.152	22.389	0.063136	1733.8	0.033458999999999996	34597.0	3069.7	44.295	0.088585	5138.4	0.075974	0.42345	66223.0	170.23	113.21	2177.9	286.05	0.18304	0.04066	0.08608400000000001	0.030249	3015.1	0	0	1786.2	0.026777	42.347	217.73	0.025899000000000002	0.017388999999999998	544.05	36.652	227.51	9.7358	18.463	603.28	23.729	5.1336	1652.5	212.75	5.2178	0.046581	0.048666	16.156	8.9977	61.422	822.6	11.748	568.63	28.959	14.107000000000001	1767.4	313.18	1	0.034934	0.022611000000000003	53.632	1457.9	0.043956999999999996	15.877	4804.5	0.06726499999999999	1	0.05421599999999999	1290.1	13.349	0	0	-1	-1	0	0	0	0	0	0	0	0	-1	0.025818	0.044302999999999995
TCGA-VR-A8EU	ESCC_2	17714.0	2742.1	637.92	0	22102.0	5623.6	49.034	17473.0	966.89	84808.0	7861.0	16593.0	502.39	7428.1	1200.1	5640.0	376.11	3.8631	7419.0	5381.5	126450.0	18126.0	9169.1	689.73	12489	26018.0	46422.0	94563.0	1828.1	21854.0	133.99	38495	0.30482	4736.4	1548.6	5474.8	1896.6	74.658	33080.0	30383.0	117080.0	559.12	7496.7	2830.1	35915.0	26175.0	11370.0	5384.7	9633.5	47165.0	64.733	13.065	186.91	113380.0	20961.0	933.76	262.23	37631.0	15.383	47.232	16262.0	12.831	841.35	111860.0	0.0	22548.0	1443.3	1382.1	64.069	92.963	28362.0	0	0.34468000000000004	41.379	3.0551	0.77035	4928.4	4199.0	1065.3	428.48	29.22	0.26305	290.0	106.19	885.63	3888.9	1569.0	5.8167	1583.6	0.26306	35.884	857.5	663.61	44.963	338.5	773.25	0.023347	60.77	9371.1	0.34574	23.595	21544.0	4.5171	522.94	62.396	859.51	2.2375	90.055	38.687	0.5198	1600.5	0.027052999999999997	12969.0	2153.6	118.25	0.17867	5090.9	0.07231	0.76705	5553.6	122.71	111.9	3075.7	190.92	0.42703	0.31081	0.49681000000000003	0.049087	2396.2	0	0	1722.7	0.025294	12.323	275.83	0.30865	0.022212	1150.9	81.315	474.31	36.024	62.763999999999996	1226.5	11.743	32.083	2108.3	117.88	7.5957	0.054139	0.060353	6.0362	0.96585	74.14399999999999	1022.4	1327.5	937.29	14.252	0.41793	1758.8	336.02	1	0.042518	0.024602000000000002	136.79	1042.7	0.058351	8.5071	1334.9	0.16398	1	0.076191	702.66	13.093	0	1	0	0	0	1	0	1	1	-1	-1	-1	0	0.01609	0.026411
TCGA-VR-A8EW	ESCC_2	7319.8	13597.0	485.54	0	12552.0	2447.5	6007.9	3166.2	680.8	59689.0	3028.2	17946.0	1532.2	14219.0	593.43	5007.7	5563.1	1935.5	28289.0	14188.0	103060.0	8603.3	30162.0	35561.0	15496	45462.0	36076.0	29952.0	20968.0	11441.0	966.36	35523	0.29162	15182.0	656.62	30424.0	1995.1	9.2323	10075.0	62316.0	204960.0	446.04	16841.0	1453.7	5265.7	35055.0	11967.0	14603.0	11392.0	56014.0	280.95	4821.8	662.54	111170.0	16857.0	2533.9	681.81	63467.0	121.54	222.64	14871.0	19.905	10992.0	187660.0	0.8628600000000001	14351.0	1562.0	929.68	724.42	817.45	47879.0	0	0.40066	664.01	2727.6	1.2037	4081.7	3980.2	1420.3	219.24	14623.0	0.44453000000000004	514.38	621.4	783.94	5083.0	1352.0	176.57	4387.7	0.30129	14.87	945.66	55.085	105.79	1477.5	298.06	0.023062	517.63	3078.0	0.35641	415.5	27362.0	707.0	622.21	25.929000000000002	898.59	0.33679000000000003	161.43	114.25	0.17701	1457.1	0.026645	33793.0	1434.5	164.45	0.17506	11177.0	0.083893	7.4516	3333.4	378.76	78.307	2899.1	388.52	0.06118099999999999	0.49456000000000006	0.2557	0.068767	1672.8	0	0	2149.5	0.01877	68.433	331.89	0.43056000000000005	0.022599	882.04	223.31	1082.1	3.7881	100.31	273.83	28.967	209.42	132.33	39.437	4.0245	0.082343	0.041145	16.612000000000002	1.7494	166.32	1126.9	567.17	1463.5	13.062000000000001	0.036881	718.58	273.14	0	0.03221	0.051985	1224.9	1057.0	0.24461	20.351	4.6595	0.21113	0	0.037986	1198.1	4.3413	1	-1	1	-1	1	-1	1	1	-1	1	1	1	-1	0.016602000000000002	0.041759
TCGA-VR-A8EX	ESCC_2	1440.9	391.58	88.588	0	706.51	4643.6	19599.0	6786.4	2625.2	86625.0	1512.1	15821.0	10409.0	2500.3	712.23	1174.5	859.9	899.7	40847.0	5172.4	60088.0	8869.4	18443.0	139170.0	21753	40498.0	27749.0	36024.0	8010.7	20061.0	681.87	32226	0.27214	18064.0	590.09	25970.0	9482.3	55.864	11405.0	55626.0	109970.0	217.53	6237.3	5089.6	11115.0	36176.0	4057.8	1894.1	9188.2	46321.0	41.895	552.28	425.5	123020.0	21594.0	228.58	538.52	36828.0	335.11	55.84	17819.0	3.478	10613.0	73715.0	48.792	16823.0	1201.7	1215.0	2906.8	510.96	41821.0	0	0.13065	695.33	141.44	0.28434	2804.2	1671.6	937.54	361.16	8575.3	0.12252	181.95	87.575	1177.6	3009.9	5324.6	74.71300000000001	1171.4	0.45098999999999995	164.85	206.51	260.94	30.774	940.39	271.46	0.028886000000000002	293.21	1805.4	0.22401	376.86	2644.4	304.4	505.9	167.17	1062.6	1.0714	424.46	50.303000000000004	0.45881000000000005	1886.8	0.035472000000000004	55308.0	2358.1	41.879	0.17844000000000002	10533.0	0.07017999999999999	0.5382600000000001	10579.0	363.61	99.68	2465.0	443.74	0.17110999999999998	0.26805999999999996	0.27665	0.050525	1713.5	0	0	1027.8	0.11316	33.412	308.37	0.11569000000000002	0.019525	882.2	84.085	540.78	5.9297	28.541	415.47	26757.0	1.6405	600.24	227.01	28.688000000000002	0.053035	0.064251	248.83	1.4084	54.879	403.74	192.65	1937.3	20.441	0.036881	1262.6	211.12	0	0.039377999999999996	0.034847	1482.8	1077.7	0.096648	39.942	11.09	0.10066	0	0.076204	1480.6	19.871	1	1	1	1	1	1	1	0	1	1	1	1	1	0.013253999999999998	0.034392
TCGA-VR-A8EY	ESCC_2	12342.0	11056.0	984.27	1	21805.0	3454.5	1139.2	482.07	537.32	35315.0	1468.0	4912.0	676.92	20487.0	231.85	3320.2	1922.7	275.39	9643.0	975.64	77998.0	12308.0	10464.0	3377.4	14820	30721.0	49614.0	15858.0	18166.0	27204.0	84.846	51012	0.28145	581.83	871.72	3835.7	883.12	1.9465	8356.0	73405.0	57490.0	15.33	5052.9	555.19	11293.0	28678.0	1618.6	5497.9	138.97	24890.0	333.03	2650.1	721.34	192490.0	23467.0	2605.5	282.02	55218.0	68.27	19.174	15292.0	7.2303	1267.9	110610.0	2568.1	8308.8	1654.3	4638.6	65.632	565.36	9043.7	0	0.045827	210.96	10.63	0.0	2275.8	2194.3	694.31	189.44	393.18	0.14348	2175.2	81.342	1657.7	3996.4	505.01	357.89	571.62	0.7914399999999999	3.7695	33.479	1188.5	11.85	836.71	72.148	0.022374	447.14	1236.9	0.059116999999999996	66.247	2156.8	172.55	782.05	4.0089999999999995	599.12	0.35609	207.21	82.87299999999999	0.7559600000000001	1654.6	0.024776	12.614	1313.4	187.48	0.1333	5530.8	0.03707	4.4773	448.75	164.96	202.21	2498.9	447.45	0.059539	0.69065	0.17573	0.028986	1705.9	0	0	1185.4	0.027091000000000004	17.552	300.42	0.12205	0.019029	734.3	325.94	757.92	0.9985700000000001	53.577	374.51	49.813	37.759	120.15	66.666	0.38197	0.039863	0.043731	0.30333000000000004	0.25525	97.154	976.06	212.46	1237.3	27.846	0.036881	1143.2	322.73	0	0.037242000000000004	0.027565	642.28	943.08	0.077837	30.932	1.4384	0.058049	0	0.044955	1835.5	21.443	1	1	1	0	1	-1	1	1	-1	0	0	0	0	0.012745000000000001	0.018132
TCGA-VR-A8EZ	ESCC_1	32323.0	16886.0	1119.1	1	54132.0	2585.6	22763.0	139.91	2270.8	8800.7	5296.6	5912.0	5413.1	30375.0	1800.8	9822.2	5768.7	2498.7	1701.6	2010.1	148200.0	24878.0	4757.0	261.58	16132	37086.0	44423.0	56856.0	27263.0	3752.2	723.98	46828	0.34339000000000003	2.9287	3304.7	892.31	51.636	7.1662	22187.0	77830.0	2779.4	8.6319	4259.4	595.4	26205.0	52337.0	638.46	322.49	629.49	37688.0	580.7	3283.8	213.99	91889.0	22176.0	7361.5	3146.5	47166.0	730.14	4717.4	24018.0	56.72	5322.4	9169.7	0.0	2939.6	4969.9	286.57	8576.6	543.09	1841.8	0	0.67798	1145.3	134.26	5.404	1032.2	1112.7	2349.8	242.75	7253.9	0.7047100000000001	1052.8	989.64	2005.0	6244.2	4727.9	641.2	1486.3	0.46295	3169.8	209.52	120.71	286.03	1107.5	715.57	0.037239999999999995	14.959000000000001	14.993	0.41551000000000005	298.04	412.04	2728.5	3149.3	0.46889	1279.1	168.67	263.47	407.17	0.61215	1786.5	0.34959	147.39	1673.6	405.77	0.26619	9330.3	0.2021	3.5567	20.628	1065.8	95.49799999999999	3020.8	981.96	0.33824	0.61754	0.35385	0.40811	357.93	0	0	963.21	0.4274	101.7	239.12	0.1965	0.11467999999999999	1215.5	221.57	554.91	77.613	204.22	182.89	756.55	389.19	424.6	455.52	26.095	0.25017	0.054701	421.43	434.67	134.59	1149.9	400.24	690.0	48.842	3.0810000000000004	1035.2	559.47	-1	0.039978	0.081376	1134.0	679.58	0.028454000000000004	92.28	1.5093	0.11244000000000001	-1	0.13187000000000001	847.56	16.945	1	0	0	0	1	1	1	1	1	1	1	1	0	0.017845	0.019379
