THCA	Labels	N:GEXP::FN1:2335:	B:MUTA:COMP:BRAF::	B:MUTA:nons:BRAF::	B:MUTA:HOTS:BRAF:pV600:	N:GEXP::CLDN1:9076:	N:GEXP::NQO1:1728:	B:MUTA:HOTS:NRAS:pQ61:	N:GEXP::IGF1R:3480:	N:GEXP::C17orf28:283987:	B:MUTA:nons:NRAS::	B:MUTA:COMP:NRAS::	N:MIR::hsa-miR-3074-5p:Corrected:	N:GEXP::PRR15:222171:	N:GEXP::PDK4:5166:	N:GEXP::PROS1:5627:	N:GEXP::RET:5979:	N:GEXP::TMEM116:89894:	N:MIR::hsa-miR-21-5p:Corrected:	B:MUTA:COMP:HRAS::	N:GEXP::TACSTD2:4070:	N:GEXP::ETV5:2119:	N:MIR::hsa-miR-96-5p:Corrected:	N:GEXP::RPS6KA2:6196:	N:GEXP::MDFIC:29969:	N:GEXP::ATRNL1:26033:	B:MUTA:nons:HRAS::	N:GEXP::STON2:85439:	N:GEXP::TMEM215:401498:	N:GEXP::PLEKHA6:22874:	N:GEXP::PTPRE:5791:	N:GEXP::RUNX2:860:	N:GEXP::TMPRSS6:164656:	N:GEXP::CLCN2:1181:	N:MIR::hsa-miR-125b-1-3p:Corrected:	B:MUTA:HOTS:HRAS:pQ61:	N:GEXP::C15orf23:90417:	N:GEXP::PDLIM4:8572:	N:GEXP::HGD:3081:	N:GEXP::B3GAT1:27087:	N:GEXP::AGPAT5:55326:	N:MIR::hsa-miR-195-5p:Corrected:	N:GEXP::ENTPD1:953:	N:GEXP::MTRF1:9617:	N:GEXP::PLCH2:9651:	N:MIR::hsa-miR-6715a-3p:Corrected:	N:GEXP::AHNAK:79026:	N:METH:cg07809452:FGFRL1:TssD873:Island	N:GEXP::ETV6:2120:	N:GEXP::SLIT1:6585:	N:GEXP::EPHA1:2041:	N:GEXP::PVRL4:81607:	N:GEXP::RBPJ:3516:	N:GEXP::LRRK2:120892:	N:MIR::hsa-miR-7704:Corrected:	N:GEXP::LOC389332:389332:	N:GEXP::KLHDC8A:55220:	N:GEXP::FAM176A:84141:	N:GEXP::DUSP2:1844:	N:METH:cg25339408:AC016700.5:TssD987:Island	N:GEXP::NSUN5P2:260294:	N:GEXP::POLG2:11232:	N:METH:cg01037890:PHYHIPL:TssD29:Island	N:GEXP::HDHD2:84064:	N:GEXP::RPS6KL1:83694:	N:MIR::hsa-miR-92b-5p:Corrected:	N:METH:cg15816267:HLA-E:TssD758:Island	N:GEXP::CRYL1:51084:	N:MIR::hsa-miR-335-5p:Corrected:	N:MIR::hsa-miR-485-5p:Corrected:	N:GEXP::HSF4:3299:	N:METH:cg02604675:HELT:TssU1194:Shore	N:METH:cg04655365:SERF2:TssD468:Shore	N:METH:cg27015057:SPRY4:TssD37:Island	N:GEXP::NSUN5P1:155400:	I:CNVR::CRELD2:79174:	N:GEXP::KCNAB1:7881:	N:GEXP::LLGL1:3996:	N:METH:cg11203377:MDK:TssU256:Island	N:GEXP::C15orf43:145645:	N:METH:cg00860370:RP11-153F1.1:TssU15:Island	N:METH:cg06161720:SNX6:TssU81:Island	N:GEXP::FAM153B:202134:	N:GEXP::C1orf130:400746:	N:GEXP::LOC150197:150197:	N:GEXP::KCNV1:27012:	N:GEXP::PDIA5:10954:	N:GEXP::GABRB3:2562:	I:CNVR::SPECC1:92521:	N:GEXP::TRIP12:9320:	N:GEXP::ZP4:57829:	N:METH:cg18695917:FSTL5:TssU154:NA	I:CNVR::KMT2C:58508:	N:METH:cg19557422:BTBD10:TssD658:Shore	N:METH:cg27243389:ALOX5:TssD26:Island	N:METH:cg04028010:BCR:TssD76:Shore	N:METH:cg07307975:CTD-2589M5.5:TssD684:Island
TCGA-DJ-A2PZ	THCA_1	385230.0	1	1	1	12470.0	1470.6	0	2858.0	370.48	0	0	4.2732	804.51	651.71	12019.0	36.569	147.15	232710.0	0	9480.9	1557.2	16.053	5600.7	2154.9	8.2715	0	340.0	350.88	400.08	1825.0	522.41	1743.1	106.22	6.1211	0	438.82	3407.8	121.89	786.66	446.66	36.611	2892.8	61.383	199.82	0.11549000000000001	17071.0	0.086015	736.16	454.92	292.11	1013.0	697.85	3957.2	3.0028	1.306	714.83	341.74	76.185	0.13508	218.34	84.021	0.056576	1125.8	21.331999999999997	0.34648	0.11237	1384.8	28.989	0.0	89.57600000000001	0.08910599999999999	0.062105999999999995	0.020486	77.055	0	120.15	1063.5	0.09145299999999999	0.0	0.12766	0.37027	2.1767	526.76	14.802	38.745	516.31	113.19	0	3171.9	0.0	0.07752	0	0.066773	0.029568	0.06814400000000001	0.42241000000000006
TCGA-DJ-A2Q0	THCA_2	16219.0	0	0	0	20.355999999999998	2059.8	0	1285.4	290.93	0	0	9.0048	13.571	4011.4	385.5	18.66	620.02	45506.0	0	154.37	543.26	14.665	3425.4	720.1	4.665	0	238.34	0.0	42.409	215.01	23.325	2.9686	166.67	5.6601	0	203.14	89.05799999999999	700.17	86.93799999999999	491.09	69.723	1383.0	105.17	10.177999999999999	3.8592	5886.8	0.059432000000000006	1350.7	25.021	170.06	21.628	468.62	927.48	10.548	2.1204	34.351	41.985	932.15	0.03349	914.05	154.37	0.034207	1106.0	110.26	0.51456	0.10625	637.4	21.096999999999998	0.0	162.74	0.06832	0.048422	0.018144999999999998	249.79	-1	194.66	451.23	0.20736	0.0	0.012148	0.056172	0.8482	250.21	16.539	9.3299	229.86	997.46	1	2682.8	0.0	0.04659	1	0.052784000000000005	0.02216	0.038814	0.28496
TCGA-DJ-A2Q1	THCA_2	864470.0	0	0	0	23907.0	996.58	0	1416.2	552.56	0	0	1.6617	479.91	15457.0	3956.4	1510.3	94.87200000000001	387560.0	0	17352.0	1330.8	24.002	4294.0	2718.4	7.265	0	359.4	28.205	316.67	849.57	637.61	4.7009	48.291000000000004	4.6158	0	120.08	4124.8	91.88	214.53	361.97	33.234	1551.7	76.068	29.915	0.92315	12698.0	0.044539999999999996	2529.1	15.385	273.5	643.16	1735.9	3022.7	0.55389	0.0	607.69	660.68	1771.8	0.042641000000000005	248.01	197.86	0.33551	712.82	5.5556	1.1078	0.070008	605.56	9.4162	0.73852	74.265	0.11749000000000001	0.055196	0.026232	83.76100000000001	0	42.308	748.29	0.083955	1.7094	0.011243000000000001	0.077071	0.0	326.92	0.4274	24.359	552.56	80.76899999999999	0	1122.2	0.0	0.076162	0	0.035508	0.019462	0.075278	0.064926
TCGA-DJ-A2Q2	THCA_2	17826.0	0	0	0	993.76	561.92	0	2394.1	583.31	0	0	7.045	42.174	4351.6	676.27	23.76	284.82	79695.0	0	153.85	1768.9	19.096	3751.7	1491.8	29.105999999999998	0	187.41	1.188	9.504	196.02	73.656	0.297	79.002	6.8596	0	426.49	70.092	226.61	174.34	353.43	83.428	3545.3	102.76	17.226	0.37079	11784.0	0.074181	846.45	21.680999999999997	285.12	27.324	730.62	450.55	6.6742	0.297	22.572	16.038	69.20100000000001	0.47836000000000006	199.46	123.85	0.047956	1451.7	59.994	0.37079	0.17046	1202.8	12.607000000000001	0.1854	137.53	0.077442	0.10427	0.017211	74.25	0	231.66	414.31	0.28414	0.0	0.072903	0.12082999999999999	4.455	89.694	22.275	8.019	695.28	114.05	0	3980.7	0.0	0.070487	0	0.053474	0.01706	0.14690999999999999	0.059539999999999996
TCGA-DJ-A2Q3	THCA_1	731810.0	1	1	1	15868.0	926.33	0	3416.0	374.35	0	0	3.9812	1349.1	1909.4	12646.0	24.221	146.67	311030.0	0	12914.0	2233.2	22.139	4796.6	2228.3	5.9207	0	288.23	261.32	373.81	2583.6	358.2	1879.8	82.89	5.729	0	730.4	1942.0	136.98	713.72	552.78	29.81	3288.2	82.62100000000001	39.561	2.6218	33280.0	0.021601	903.99	2432.3	236.29	805.76	856.09	4885.4	1.6507	1.3456	850.97	417.41	132.68	0.13475	183.76	94.73200000000001	0.073525	1097.2	30.68	0.38841	0.092052	1179.6	15.148	0.1942	62.725	0.11087999999999999	0.06788999999999999	0.039089	86.12	0	394.81	886.5	0.09942100000000001	0.0	0.016236	0.13122999999999999	2.9604	674.43	5.9207	27.72	574.58	95.539	0	4531.8	0.0	0.09592	0	0.079801	0.037037	0.08482100000000001	0.10384000000000002
TCGA-DJ-A2Q4	THCA_1	545230.0	1	1	1	24164.0	556.72	0	4723.8	426.7	0	0	2.6797	3212.6	2455.8	9455.6	27.649	136.5	321680.0	0	13709.0	1965.3	23.99	6895.4	2903.9	9.2165	0	509.15	249.34	424.95	3421.3	265.28	4300.1	99.38799999999999	6.5079	0	487.23	3330.1	17.436	1799.2	499.43	9.3152	10776.0	80.955	35.122	0.0	22083.0	0.042233	1115.9	1767.0	562.45	750.02	676.04	4732.5	1.7865	0.9964	904.71	736.57	42.843999999999994	0.057348	202.48	102.13	0.068829	936.09	20.924	1.9141	0.072613	683.26	10.719000000000001	0.0	25.425	0.08276499999999999	0.078817	0.019515	104.12	0	110.35	1105.5	0.10250999999999999	0.0	0.016218	0.097232	2.74	148.46	9.2165	26.404	823.0	149.21	0	3340.3	0.2491	0.090236	0	0.048428	0.30286	0.08280599999999999	0.37668
TCGA-DJ-A2Q5	THCA_1	496680.0	1	1	1	13790.0	1348.3	0	3089.8	451.59	0	0	2.3182	6995.9	3240.8	5952.6	164.69	161.59	256180.0	0	6533.5	2423.6	9.1623	4148.7	2259.2	6.8235	0	384.91	2703.7	600.16	1792.7	666.84	1013.9	91.807	8.6103	0	331.56	3739.6	16.438	772.92	570.07	17.0	5187.1	82.50200000000001	66.684	0.11039000000000002	18484.0	0.026741	1178.6	3364.8	224.25	898.22	773.23	7104.8	2.4286	1.5508	939.47	497.5	279.76	0.21105	447.32	120.34	0.07239	1039.3	20.471	0.33116999999999996	0.069823	764.85	15.013	0.0	50.196000000000005	0.10659	0.17709	0.032188999999999995	126.86	0	1391.7	1221.4	0.069299	0.0	0.070344	0.087391	4.9625	186.72	14.578	26.984	639.24	134.92	0	3510.7	0.0	0.1283	0	0.062734	0.022336	0.064415	0.10567
TCGA-DJ-A2Q6	THCA_1	411640.0	1	1	1	12530.0	1401.5	0	4058.9	351.12	0	0	3.3110000000000004	3546.9	33361.0	7638.7	118.74	123.12	265690.0	0	22642.0	2047.6	10.45	5234.9	3159.3	5.8398	0	203.66	193.69	525.09	2370.5	663.79	911.49	81.027	3.3110000000000004	0	351.12	3040.3	24.819000000000003	470.1	619.02	22.66	5989.2	87.84	174.71	0.31040999999999996	30910.0	0.05611	1048.7	512.41	203.18	699.56	782.53	11595.0	2.0694	0.4866	625.59	507.33	147.45	0.050585000000000005	285.57	108.52	0.38308000000000003	1121.2	19.223	0.10347	0.085859	662.57	9.5191	0.0	46.426	0.12044	0.046895	0.016262000000000002	118.5	0	168.38	1091.8	0.06410700000000001	0.0	0.04565	0.14625	2.4332	437.98	10.463	26.035999999999998	445.77	150.13	0	3625.3	0.0	0.085265	0	0.055578999999999996	0.019397	0.083673	0.061810000000000004
TCGA-DJ-A2Q7	THCA_1	165740.0	1	1	1	10700.0	1727.6	0	3209.1	656.62	0	0	3.5494	5488.9	10378.0	6468.2	128.93	140.92	132870.0	0	16469.0	2207.1	13.843	3973.2	1567.8	5.8718	0	465.41	2126.1	559.36	1306.1	528.21	1497.1	85.26899999999999	5.5608	0	229.26	2779.7	61.782	1935.4	528.72	17.037	4790.4	66.888	296.91	0.35494000000000003	18163.0	0.021344	814.14	426.02	250.19	902.99	537.4	3489.9	1.893	2.553	865.97	334.95	248.15	0.060639	385.56	133.78	0.068466	1300.7	38.55	0.5915699999999999	0.10767	1015.8	22.835	0.0	57.953	0.10973	0.06745599999999999	0.018915	140.92	-1	932.86	1675.0	0.072628	0.0	0.12539	0.22371	1.7871	290.53	13.02	27.316999999999997	706.41	21.445	0	2855.8	0.0	0.15822	0	0.057142	0.019280000000000002	0.08444	0.066009
TCGA-DJ-A2Q9	THCA_1	1287500.0	0	0	0	21855.0	687.24	0	2612.3	267.62	0	0	7.4669	76.851	403.3	3571.2	37.745	109.5	314240.0	0	14607.0	1078.0	11.384	1972.6	2002.5	15.642000000000001	0	991.58	4.4206	162.54	930.03	632.83	215.25	55.428000000000004	2.5706	0	273.06	1587.7	143.16	249.6	579.78	17.627	2931.9	90.113	190.09	1.3465	35638.0	0.028448	1710.5	29.244	424.72	1135.1	784.49	1315.7	1.3465	0.34	95.89399999999999	1101.1	339.71	0.049231	119.98	85.352	0.11157	728.39	30.264	0.48963	0.099355	442.74	6.9773	0.48963	18.93	0.11999000000000001	0.072135	0.038858	51.007	0	326.79	1091.2	0.079734	0.0	0.037877999999999995	0.077691	1.0201	56.448	3.4005	9.1813	814.76	163.22	0	4400.6	0.34	0.090127	0	0.065483	0.017586	0.099767	0.097463
TCGA-DJ-A2QA	THCA_1	56954.0	1	1	1	5052.4	3057.1	0	2072.0	976.19	0	0	5.6733	6786.3	2082.1	3325.6	18.452	117.86	111430.0	0	17823.0	1935.1	30.046999999999997	5464.3	886.31	4.1667	0	423.81	192.26	269.05	508.93	242.86	1166.1	37.5	5.252999999999999	0	227.38	4829.2	535.71	860.71	283.93	38.452	6110.7	33.929	119.05	1.4708	7840.5	0.061565999999999996	691.07	396.84	212.5	733.93	1427.4	1408.3	2.3113	1.1905	450.6	485.12	154.17	0.07187	213.95	76.786	0.060228	1427.4	56.548	0.0	0.12005	1302.4	27.105999999999998	0.0	58.131	0.13747	0.055986	0.019299	78.571	-1	289.29	545.83	0.073043	0.0	0.062725	0.12558	0.0	210.71	8.9286	9.5238	638.69	170.24	0	2611.9	0.0	0.080664	0	0.11721	0.11485	0.11532	0.072746
TCGA-DJ-A2QB	THCA_3	9479.6	0	0	0	6148.4	16565.0	0	1660.9	706.95	0	0	1.9643	140.48	77994.0	1676.7	11.329	255.29	90645.0	1	343.28	1882.2	25.816	6825.5	827.42	20.77	1	75.529	1122.7	18.882	208.08	70.997	1.1329	65.71	0.84183	1	1777.6	164.28	1449.8	1375.4	1092.1	30.025	4997.0	101.59	3.0211	5.3316	6651.8	0.09577999999999999	636.33	464.87	137.09	95.166	444.86	21434.0	1.1224	7.5529	927.12	9.8187	18.882	0.11234000000000001	166.34	97.054	0.034738	2072.5	24.546999999999997	0.5612199999999999	0.13147999999999999	1264.7	10.383	0.0	117.55	0.067491	0.085846	0.015792	75.15100000000001	-1	798.72	436.93	0.22368000000000002	0.0	0.017478	0.14203	1.1329	1448.3	6.0423	30.967	498.11	1022.7	0	3524.2	0.0	0.073034	0	0.4355	0.019362	0.060079999999999995	0.045355
TCGA-DJ-A2QC	THCA_1	88779.0	1	1	1	4557.3	2206.9	0	1851.8	575.56	0	0	3.795	7343.6	6048.1	4630.1	5.96	153.26	101460.0	0	10415.0	1875.3	15.433	3896.1	877.39	6.8114	0	586.63	207.75	384.85	1118.3	309.07	897.4	79.608	3.9215	0	543.21	5248.6	33.631	1404.4	403.58	16.698	4319.7	73.223	160.49	0.8855	12617.0	0.016047	803.32	698.16	268.62	716.9	613.88	3473.0	3.795	0.0	173.69	419.33	1136.7	0.056407000000000006	345.95	81.311	0.091471	1197.5	31.928	0.506	0.23592	886.76	19.734	0.0	79.817	0.11313	0.047249	0.018571999999999998	187.74	0	868.88	1040.4	0.06779500000000001	0.0	0.09120299999999999	0.2229	1.2771	281.4	17.029	5.96	388.68	27.246	0	2028.5	0.0	0.46535	0	0.05814	0.093096	0.035289	0.07161100000000001
TCGA-DJ-A3UK	THCA_1	115060.0	1	1	1	8045.1	1491.7	0	4184.3	719.38	0	0	1.3181	2399.1	23003.0	5926.4	157.45	186.29	178700.0	0	4619.3	1725.5	12.155999999999999	4897.5	1835.1	6.7866	0	212.76	1001.7	566.68	1257.5	868.0	1229.0	94.67200000000001	6.151	0	320.33	1992.5	21.717	1165.6	495.42	22.406999999999996	7279.6	96.03	278.59	0.73226	23356.0	0.014637	837.12	669.83	279.95	575.84	559.21	7386.5	3.9542	0.0	607.06	233.8	114.01	0.053364999999999996	628.72	159.48	0.09463300000000001	1164.6	23.753	1.4645	0.09145199999999999	976.59	23.725	0.14645	102.56	0.02975	0.069051	0.02045	290.13	-1	814.73	1142.9	0.064226	0.0	0.038531	0.084518	5.4293	196.13	37.326	6.1079	594.16	293.18	0	2861.2	0.0	0.059674	0	0.054172000000000005	0.020894	0.064469	0.051259000000000006
TCGA-DJ-A3UM	THCA_1	538020.0	1	1	1	12184.0	1525.2	0	3996.5	669.48	0	0	1.0373	4011.0	3817.3	11691.0	52.207	177.0	255730.0	0	23664.0	2173.4	11.262	6407.0	2123.5	6.142	0	215.53	974.07	989.99	2794.1	599.41	3197.2	132.05	5.0383	0	404.54	4209.8	85.43	1618.7	458.7	31.563000000000002	9148.3	64.492	157.18	0.14818	27410.0	0.016021	773.9	205.93	493.04	936.1	553.34	2936.7	1.63	0.8376	1112.3	494.44	174.49	0.10004	389.03	110.84	0.05608	1109.5	50.253	1.1855	0.10181	1002.3	20.153	0.14818	58.913000000000004	0.0415	0.03857	0.015857	108.04	0	151.6	1403.5	0.065354	0.0	0.018602	0.27389	20.101	189.57	17.03	45.786	642.12	96.039	0	3509.9	0.0	0.085221	0	0.088594	0.068914	0.10167999999999999	0.059763
TCGA-DJ-A3UN	THCA_1	155230.0	1	1	1	2648.2	1768.8	0	3176.0	571.13	0	0	4.032	2911.1	29025.0	3840.4	4.4727	170.31	116110.0	0	9031.5	2479.6	7.8268	6045.4	1041.8	5.849	0	251.16	33.373000000000005	342.34	1887.2	618.96	470.67	92.551	3.5576	0	353.0	1600.2	72.596	800.62	582.83	23.955	7058.6	86.70200000000001	244.97	0.71153	18896.0	0.016465999999999998	832.62	3175.6	161.71	1075.5	388.78	18250.0	3.5576	0.0	527.09	140.72	44.383	0.050546	435.81	149.66	0.057714	1392.4	21.331	0.71153	0.088796	785.14	20.871	0.0	94.361	0.034645	0.059565999999999994	0.018451	143.13	-1	336.14	1163.2	0.056497000000000006	0.0	0.023597	0.10579000000000001	5.849	507.14	20.987	27.18	496.47	215.03	0	2901.8	0.0	0.075235	0	0.048520999999999995	0.043036000000000005	0.05574199999999999	0.069414
TCGA-DJ-A3UO	THCA_1	520840.0	1	1	1	4864.6	977.26	0	2654.0	471.4	0	0	1.3468	4181.2	18526.0	9531.7	18.608	164.71	141040.0	0	18132.0	3238.5	14.366	3056.5	2535.5	7.581	0	130.6	507.93	518.95	3867.3	320.47	1260.2	110.96	5.8361	0	370.09	2671.6	22.743000000000002	759.48	1345.6	29.63	6062.4	75.81	42.729	1.1223	11751.0	0.013693	638.87	4637.3	323.91	1014.5	452.1	10048.0	2.6936	2.4121	2372.5	247.76	53.411	0.036052	470.79	95.45100000000001	0.041394	1205.7	32.391999999999996	2.2447	0.09687899999999999	714.34	26.487	0.0	84.57600000000001	0.038641	0.051587	0.018992	167.13	-1	135.42	884.22	0.065058	0.0	0.033552	0.14202	5.5134	580.98	24.121	34.114000000000004	835.63	317.37	0	2589.2	0.0	0.046498000000000005	0	0.060279	0.026152999999999996	0.066674	0.048902
TCGA-DJ-A3UP	THCA_3	9206.6	0	0	0	3310.0	5955.7	1	3480.8	698.58	1	1	8.6319	4846.6	46053.0	2876.2	0.6351	168.61	73448.0	0	91.45	1841.7	22.195999999999998	4905.3	785.58	214.65	0	279.11	6949.9	41.597	517.9	64.142	9.2085	91.45	5.7546	0	566.48	345.48	383.58	1058.3	1736.0	16.852999999999998	11817.0	100.98	66.683	18.497	10120.0	0.021619	705.57	7176.8	148.61	178.77	417.56	9649.0	3.2883	110.5	3797.4	29.531	23.18	0.18642999999999998	496.26	141.62	0.041548	1392.1	19.687	1.8497	0.11638	1000.9	23.635	0.0	183.88	0.19857	0.059396000000000004	0.022547	234.34	-1	2168.1	459.16	0.11675	0.0	0.013413999999999999	0.064902	18.735	1395.9	83.829	21.592	2503.4	940.22	0	2815.3	0.0	0.053189	0	0.2635	0.24427	0.084004	0.04294
TCGA-DJ-A3UQ	THCA_1	1009800.0	1	1	1	13894.0	956.31	0	3312.5	405.87	0	0	2.523	1608.2	1295.0	11878.0	54.297	120.13	330110.0	0	17824.0	1516.6	8.41	5297.4	2293.4	5.0904	0	204.63	121.49	628.83	2366.0	759.48	1921.1	98.074	6.0972	0	302.03	3560.9	111.65	467.3	439.47	23.968000000000004	5050.0	65.156	51.922	0.4205	20103.0	0.015444999999999999	996.01	592.14	295.24	1016.7	615.59	2887.2	3.7845	0.3394	1187.8	596.59	72.622	0.048749	331.36	107.58	0.08219299999999999	987.87	33.257	0.841	0.092201	1300.8	13.456	1.682	51.847	0.057647000000000004	0.070975	0.020687	140.15	0	81.785	1489.4	0.087145	0.0	0.023091	0.084495	3.0542	224.31	15.61	33.596	593.2	23.755	0	3223.9	0.0	0.10219	0	0.065025	0.022346	0.042955	0.31919000000000003
TCGA-DJ-A3UR	THCA_1	61118.0	1	1	1	8041.0	1006.6	0	3823.4	317.14	0	0	2.3821	7130.3	2442.6	5693.7	174.98	129.68	101550.0	0	20548.0	1656.9	3.6647	3562.1	1398.6	2.9547	0	313.85	1470.5	335.85	976.03	566.32	452.07	95.20700000000001	5.8635	0	211.43	2619.5	44.648999999999994	1422.5	426.13	20.889	3431.7	88.31200000000001	154.3	0.18324000000000001	21054.0	0.011052	893.63	1362.4	260.01	850.95	418.91	2506.2	2.3821	0.6566	338.81	320.42	269.53	0.10125	327.64	133.95	0.053286	1222.9	36.77	0.91617	0.1357	845.7	25.285999999999998	0.18324000000000001	55.623999999999995	0.053252999999999995	0.04359	0.01886	128.69	0	265.27	1604.1	0.0616	0.0	0.078042	0.28691	0.9849	213.4	20.355	6.2377	668.42	167.76	0	2369.3	0.0	0.06044	0	0.21148000000000003	0.034004	0.036227999999999996	0.053459000000000007
TCGA-DJ-A3US	THCA_2	31514.0	0	0	0	9444.6	1907.0	0	2449.0	663.64	0	0	6.1408	1014.0	2386.8	1478.0	26.77	192.35	112800.0	0	1060.9	2002.5	22.107	4113.0	1527.9	13.55	0	185.08	899.61	60.481	541.68	272.99	10.905999999999999	99.149	3.2751	0	344.05	485.5	1160.0	614.39	509.3	19.651	3727.7	112.7	86.921	22.107	12116.0	0.017966	1057.9	1680.8	396.93	134.18	524.83	2668.1	3.2751	3.305	536.73	96.505	293.81	0.093813	424.21	135.17	0.047016	1299.2	45.93899999999999	0.81877	0.085738	1269.8	12.690999999999999	0.0	170.47	0.035681	0.12854000000000002	0.033763999999999995	187.06	0	1454.2	554.24	0.06766799999999999	0.3305	0.0143	0.06406	6.6099	545.98	30.075	12.559000000000001	2379.9	1016.6	0	2935.5	0.0	0.065086	0	0.055715	0.020597	0.07461799999999999	0.075456
TCGA-DJ-A3UT	THCA_3	2338.3	0	0	0	2999.8	6021.3	1	1917.3	1353.0	1	1	12.335	508.83	13173.0	761.59	4.6257	260.36	55401.0	0	347.92	1756.4	21.585	5329.1	788.35	76.324	0	268.62	2696.8	48.57	197.25	19.494	7.269	95.818	2.2613	0	1517.2	191.64	1743.6	700.79	703.11	32.481	11436.0	111.35	28.415	47.898999999999994	7549.8	0.17171	738.46	1150.0	290.43	51.873999999999995	435.48	12518.0	1.439	24.78	1815.9	20.155	50.883	0.076704	460.28	105.07	0.032658	1455.4	84.584	1.8502	0.14941	1367.9	17.474	0.0	403.45	0.027323000000000004	0.39321999999999996	0.020565	232.61	0	2767.5	295.38	0.14027	0.0	0.17914000000000002	0.21754	2.6433	826.02	81.28	20.816	1430.7	1338.2	0	1939.8	0.0	0.049076999999999996	0	0.058852999999999996	0.11450999999999999	0.21325	0.061313
TCGA-DJ-A3UU	THCA_1	213150.0	1	1	1	6311.6	1331.8	0	3589.1	494.56	0	0	3.2739999999999996	3153.0	19817.0	6337.8	215.6	154.86	224460.0	0	20273.0	2121.1	3.7910000000000004	7237.7	2067.9	4.8744	0	379.83	620.55	762.28	2162.3	791.9	2374.6	113.24	7.4096	0	338.21	3333.0	211.1	984.63	476.56	28.605	6797.9	83.99	142.86	1.0339	24365.0	0.015155000000000002	1027.0	251.94	362.2	793.03	608.55	6762.6	3.1017	0.7499	1543.7	421.45	133.48	0.16193	417.09	130.86	0.065287	1055.5	40.12	1.3785	0.13426	745.78	20.85	0.0	72.25	0.36619	0.096535	0.021082	233.97	0	202.85	1105.7	0.067976	0.0	0.084452	0.11557	6.3742	215.22	35.246	19.123	847.77	65.242	0	3280.8	0.0	0.075677	0	0.07106599999999999	0.048233	0.06191699999999999	0.058232000000000006
TCGA-DJ-A3UW	THCA_1	1047400.0	1	1	1	18570.0	727.94	0	2470.1	634.09	0	0	2.7873	4711.6	7628.5	10149.0	176.06	133.88	308770.0	0	20047.0	1623.8	5.5746	3843.7	2730.1	5.5962	0	296.6	131.3	405.51	2109.8	445.98	3058.6	91.26100000000001	4.6455	0	362.46	4944.9	70.598	557.04	428.32	27.500999999999998	2447.3	77.055	152.82	0.18582	15694.0	0.018147999999999997	1123.5	2042.2	222.13	1399.0	558.76	2970.7	1.8582	0.4305	735.69	482.13	246.66	0.072403	436.17	125.7	0.083426	934.14	25.829	0.37164	0.059101	963.41	12.45	0.37164	115.03	0.049115	0.097434	0.17385	247.53	0	131.73	1153.7	0.062185000000000004	0.0	0.019178999999999998	0.12111	1.2914	225.57	10.762	27.980999999999998	757.64	76.195	0	2376.7	0.0	0.14297	0	0.07667	0.023905000000000003	0.09452100000000001	0.073601
TCGA-DJ-A3UX	THCA_1	98992.0	1	1	1	5336.2	1300.4	0	3321.9	525.93	0	0	3.4216	1266.3	12533.0	4720.1	63.88399999999999	194.5	114340.0	0	2825.4	1732.8	5.9877	4776.1	1469.0	12.334000000000001	0	280.83	493.99	340.61	763.76	418.41	581.59	139.47	3.4216	0	713.47	1382.7	413.35	717.9	444.65	50.04	4910.5	93.928	163.19	1.2831	20525.0	0.058216	757.12	148.92	324.48	351.36	503.8	4542.7	2.3523	1.8975	573.37	205.25	353.57	0.12507000000000001	414.85	139.78	0.031797000000000006	1161.0	38.583	1.0692	0.09893500000000001	1152.1	23.951	0.21385	143.71	0.049113	0.11049	0.10325	139.15	0	881.09	823.21	0.083973	0.0	0.13268	0.16725	1.5813	274.19	23.719	20.557	770.72	327.64	0	2979.8	0.0	0.062775	0	0.060802999999999996	0.026282	0.16485	0.33476999999999996
TCGA-DJ-A3UY	THCA_1	392520.0	1	1	1	10300.0	1545.7	0	2809.8	567.72	0	0	1.9747	271.05	3775.1	11233.0	40.8	152.76	254810.0	0	6500.2	1591.5	7.405	5312.9	2082.4	6.6419	0	238.47	162.88	203.68	1117.1	259.67	352.02	133.79	3.6202	0	354.87	1795.5	283.07	772.04	371.94	35.544000000000004	6266.1	77.805	110.38	0.82278	17328.0	0.013434	725.54	65.154	330.2	539.89	562.35	1880.9	1.8101	1.8977	187.87	375.74	106.9	0.1152	281.92	102.79	0.046658	1004.5	40.167	1.3164	0.07859	1162.0	20.24	0.32911	100.13	0.037958	0.087393	0.026688999999999997	113.54	0	240.69	894.75	0.074688	0.0	0.011857	0.063307	12.967	403.57	21.191	13.284	613.27	78.12100000000001	0	3587.6	0.0	0.043874	0	0.093336	0.021568	0.05358400000000001	0.044411
