LUSC	Labels	N:GEXP::AKR1C3:8644:	B:MUTA:LOF:HIST1H3C::	N:GEXP::AKR1C1:1645:	N:GEXP::TNFSF13B:10673:	N:GEXP::CLCA2:9635:	N:GEXP::FOXA1:3169:	N:GEXP::AKR1C2:1646:	N:GEXP::TXNRD1:7296:	N:GEXP::CYP4F3:4051:	N:GEXP::CD74:972:	N:GEXP::NQO1:1728:	N:GEXP::ABCC5:10057:	N:GEXP::MAOA:4128:	N:GEXP::NTRK2:4915:	N:GEXP::C3AR1:719:	N:GEXP::FGFR2:2263:	N:GEXP::SOX2:6657:	N:GEXP::GPX2:2877:	N:GEXP::SELPLG:6404:	N:GEXP::SFN:2810:	N:GEXP::CTSS:1520:	N:GEXP::BCL2:596:	N:MIR::hsa-miR-205-5p:Corrected:	N:METH:cg02275294:SOAT1:TssU388:Shore	N:GEXP::ARHGDIB:397:	N:GEXP::HLA-DMB:3109:	N:GEXP::CYP4F11:57834:	N:MIR::hsa-miR-193b-3p:Corrected:	N:GEXP::SLC9A3R1:9368:	N:GEXP::KLF5:688:	N:GEXP::ME1:4199:	N:GEXP::LCP2:3937:	N:GEXP::C3orf58:205428:	N:GEXP::TMEM116:89894:	N:GEXP::SERINC2:347735:	N:GEXP::ARRB1:408:	N:GEXP::ADAM23:8745:	N:MIR::hsa-miR-142-3p:Corrected:	N:GEXP::TP63:8626:	N:MIR::hsa-miR-196b-5p:Corrected:	N:GEXP::PTPRZ1:5803:	N:GEXP::ADH7:131:	N:GEXP::SRGN:5552:	N:GEXP::PHLDB1:23187:	N:GEXP::HLA-DRA:3122:	N:GEXP::SAMSN1:64092:	N:GEXP::CD86:942:	N:METH:cg24237439:RANBP3L:TssU89:NA	N:MIR::hsa-miR-429:Corrected:	N:MIR::hsa-miR-944:Corrected:	N:GEXP::CCRL2:9034:	N:GEXP::TMEM51:55092:	N:GEXP::DPYD:1806:	N:GEXP::PMEPA1:56937:	N:GEXP::HLA-DPA1:3113:	N:METH:cg19237753:SIRPA:TssD272:Shore	N:GEXP::APCDD1L:164284:	N:GEXP::PHC2:1912:	N:GEXP::CSF2RB:1439:	N:GEXP::RAB6B:51560:	N:GEXP::IL21R:50615:	N:MIR::hsa-miR-31-3p:Corrected:	N:GEXP::RAC2:5880:	N:GEXP::SCN9A:6335:	N:MIR::hsa-miR-378a-3p:Corrected:	N:GEXP::PITX1:5307:	N:GEXP::TRIM16L:147166:	N:GEXP::SOX2OT:347689:	N:GEXP::PTPRC:5788:	N:GEXP::FOXE1:2304:	N:METH:cg16970828:UBA7:TssD13:NA	N:GEXP::ITGAL:3683:	N:GEXP::PTPN22:26191:	N:MIR::hsa-miR-193a-5p:Corrected:	N:GEXP::C12orf54:121273:	N:GEXP::TINAGL1:64129:	N:GEXP::C1orf38:9473:	N:GEXP::ACSL5:51703:	N:GEXP::FHL2:2274:	N:GEXP::GBP6:163351:	N:GEXP::LOC730101:730101:	N:GEXP::LAPTM5:7805:	N:GEXP::CXXC5:51523:	N:GEXP::S100A16:140576:	N:GEXP::SNX31:169166:	N:GEXP::BEND5:79656:	N:GEXP::CHST10:9486:	B:MUTA:COMP:NFE2L2::	N:GEXP::SGEF:26084:	N:GEXP::TALDO1:6888:	N:GEXP::TMEM176B:28959:	N:GEXP::OSGIN1:29948:	N:GEXP::FAM107B:83641:	N:GEXP::PHLDA2:7262:	N:METH:cg18110535:LPIN2:TssU467:Shore	N:MIR::hsa-miR-152-3p:Corrected:	N:GEXP::GJB3:2707:	N:GEXP::TXN:7295:	N:GEXP::HLA-DOA:3111:	N:GEXP::CRIP2:1397:	N:GEXP::C12orf53:196500:	N:GEXP::PYGL:5836:	N:GEXP::C18orf1:753:	N:GEXP::MGAT4A:11320:	N:GEXP::ADCY3:109:	N:GEXP::CYSLTR1:10800:	N:GEXP::CXCR3:2833:	N:METH:cg21692936:SLC3A2:TssD353:Shore	N:GEXP::TMEM170B:100113407:	N:GEXP::SULT1C4:27233:	N:GEXP::FRAS1:80144:	N:MIR::hsa-miR-376c-3p:Corrected:	N:GEXP::FMO4:2329:	N:GEXP::HAPLN4:404037:	N:GEXP::MAGED4:728239:	N:GEXP::BLCAP:10904:	N:GEXP::SEMA4D:10507:	I:CNVR::ASIC2:40:	I:CNVR::RD3L:647286:	N:GEXP::TDRD7:23424:	I:CNVR::LOC100132781:100132781:	I:CNVR::GPATCH3:63906:	I:CNVR::ATP11B:23200:
TCGA-66-2758	LUSC_5	39399.0	1	40611.0	158.01	6503.1	368.69	61414.0	13360.0	2583.0	50161.0	16296.0	5407.9	1438.1	7069.4	528.51	2045.8	10650.0	10439.0	864.51	8744.1	4835.8	487.47	25716.0	0.27923000000000003	2721.4	3579.7	3443.5	211.07	5639.7	4329.1	5229.2	815.84	1334.9	1325.5	2113.7	194.33	3749.0	9479.7	13680.0	435.62	6370.5	2724.7	4884.5	541.59	34656.0	598.98	552.49	0.016524	115.48	179.0	208.86	225.57	418.09	345.94	8787.9	0.15811	15.619000000000002	1214.7	519.8	5505.6	227.89	7.6987	1131.5	1161.1	200.17	770.43	2389.2	1330.2	1956.0	3698.9	0.036128	879.04	217.58	50.683	0.0	1249.9	993.1	336.0	243.73	3346.2	351.25	7989.1	100.25	4969.1	25.064	29.059	341.45	0	772.61	13519.0	2364.0	2041.4	637.85	166.73	0.3468	429.2	156.19	11721.0	1343.6	361.42	37.414	1684.7	222.3	710.13	2035.3	40.32	135.85	0.45493	122.78	13.077	394.48	1.9247	43.226000000000006	9.4987	60.185	946.6	1382.1	1	-1	755.18	1	-1	1
TCGA-66-2759	LUSC_2	28565.0	0	89392.0	137.38	4898.3	450.83	66811.0	9057.1	651.93	35117.0	7141.4	9922.6	2695.8	13614.0	640.52	1700.5	1745.9	3874.0	559.48	37137.0	3333.3	297.24	38553.0	0.085757	2236.1	1698.3	2458.9	259.62	5888.4	5612.5	4696.5	674.77	3542.2	1071.8	6369.8	141.07	1817.7	7086.3	36462.0	848.17	1877.3	4598.9	2499.1	756.91	19624.0	256.72	534.07	0.029647000000000003	273.0	984.97	94.65899999999999	541.44	323.39	471.45	6263.0	0.04067	37.201	1326.7	390.06	562.8	234.96	0.60801	1318.6	113.43	649.96	7165.0	1870.4	32.044000000000004	1536.7	1788.2	0.031714	538.49	112.71	74.17699999999999	214.37	1826.2	493.55	330.39	1418.4	6694.3	361.33	5589.3	81.768	9617.7	27.993000000000002	13.995999999999999	70.718	0	682.14	6266.7	1731.5	1636.8	415.47	134.81	0.072184	606.79	1068.1	10719.0	560.22	282.5	6.6298	2186.7	127.81	571.27	1950.4	40.516	91.344	0.28600000000000003	54.144	4.4199	133.33	5.4721	86.92399999999999	8.6851	135.88	3043.8	1768.3	0	0	560.59	1	0	1
TCGA-66-2763	LUSC_4	2685.6	0	2789.8	90.71799999999999	4910.0	3777.0	4452.5	1367.8	1.6852	28586.0	259.8	4134.8	4995.1	5923.9	310.35	2373.0	2501.9	1161.3	282.82	14033.0	2504.7	316.81	16455.0	0.044991	1431.5	1156.3	25.558000000000003	44.032	4840.6	7774.8	499.37	471.0	1749.8	150.82	893.7	163.46	14.043	4265.2	11834.0	195.55	2686.7	4499.9	2125.0	482.24	15167.0	180.03	264.85	0.025713999999999997	472.05	185.84	103.64	117.96	423.25	570.71	2486.2	0.046822	11.234000000000002	1621.7	347.7	226.09	59.051	34.966	607.5	17.037	342.54	7960.7	269.32	41.848	726.3	801.57	0.059385	310.63	73.304	60.22	70.215	137.34	356.69	393.76	533.07	6328.6	914.76	3871.7	119.36	8035.7	258.67	44.938	106.45	0	509.2	2516.2	926.56	58.7	840.05	24.435	0.34842	354.2	1033.6	1759.3	823.2	345.18	17.694000000000003	193.79	94.369	330.29	2045.9	42.691	56.453	0.021177	132.28	10.954	563.97	0.64753	237.61	7.0215	530.64	3123.2	611.71	-1	1	203.9	-1	0	1
TCGA-66-2765	LUSC_3	2481.8	0	1322.7	76.46300000000001	27695.0	146.14	3709.5	1539.3	0.7146	57193.0	545.6	1218.0	1517.5	1156.2	333.72	868.6	705.32	2986.0	594.55	46398.0	2028.0	65.744	11767.0	0.046056	3360.8	1694.3	75.391	180.73	1387.0	3018.1	385.53	563.11	342.65	85.75299999999999	16703.0	158.64	28.941999999999997	6568.5	12090.0	21.988000000000003	2457.5	6.4314	2249.2	774.63	31483.0	265.48	492.0	0.033565	81.516	163.03	75.748	702.46	1309.5	2249.6	9913.7	0.042322000000000005	98.258	3019.6	489.86	81.822	200.28	26.278000000000002	3872.4	25.726	299.25	1008.7	293.48	11.434000000000001	1085.5	458.78	0.029563	370.88	99.33	178.58	57.526	2512.9	692.1	677.8	3227.9	2241.0	61.456	5446.0	131.13	8731.8	8.218	10.719000000000001	56.81100000000001	0	49.665	8051.1	1641.1	182.94	1387.0	471.28	0.25062	363.07	2382.1	5421.7	892.18	2902.0	4.2876	6712.6	121.48	262.97	1366.2	49.665	73.247	0.026576999999999996	46.806999999999995	8.218	16.793	9.1169	69.317	2.1438	261.16	3205.4	366.95	0	1	346.23	0	0	1
TCGA-66-2766	LUSC_2	48900.0	1	97942.0	66.561	3296.0	453.64	38060.0	10378.0	2981.4	21761.0	14899.0	5518.2	2679.5	15722.0	257.92	767.04	3861.3	17866.0	276.94	31339.0	1563.4	197.7	13983.0	0.067322	1113.3	1222.3	7010.7	42.11600000000001	8009.5	3664.8	6516.2	251.19	2536.4	1021.4	5221.1	115.29	4528.1	2201.0	17138.0	780.52	945.33	4998.8	1858.6	416.8	12504.0	104.99	178.69	0.023469	119.94	675.69	43.978	173.53	318.15	221.47	2918.0	0.036472000000000004	29.715	1259.9	138.67	3031.3	69.03699999999999	8.6979	1009.5	450.51	418.41	5712.0	2966.3	293.19	487.72	2028.9	0.034506999999999996	118.46	26.941	47.608999999999995	279.71	2083.6	297.54	255.94	2710.0	5496.4	935.42	2813.8	137.88	8891.8	273.38	131.54	292.0	1	652.93	13638.0	1459.6	2312.6	463.55	873.22	0.096565	867.5	269.81	10339.0	218.7	511.49	36.054	1954.4	125.59	531.7	1027.1	23.375999999999998	20.998	0.026994999999999998	115.29	15.452	114.11	1.8311	71.712	34.695	292.11	2263.1	1047.9	0	0	902.14	0	-1	1
TCGA-66-2767	LUSC_1	2333.1	0	3572.3	303.56	1992.4	378.88	4110.1	2985.6	80.62100000000001	123410.0	1361.8	6691.9	2068.5	8680.9	964.04	1925.4	4543.1	3807.0	1448.9	6356.9	9627.2	779.33	8094.3	0.21011	5208.2	5780.5	353.14	20.299	5323.2	4219.9	1572.3	1317.9	2168.4	1118.1	1447.4	349.36	1389.9	16869.0	4871.7	735.53	4952.3	1866.4	4746.8	804.32	65675.0	510.6	854.66	0.037374	125.68	76.015	266.09	526.5	702.5	794.85	22849.0	0.074478	9.084	1822.9	995.08	678.65	368.95	3.0233	2732.4	328.28	312.7	3992.1	358.18	141.18	3448.9	4689.6	0.033111	1684.7	297.5	57.011	117.71	1302.8	1308.1	1254.7	548.45	1567.8	873.96	13770.0	214.99	5335.7	386.45	49.205	213.47	0	628.31	7622.6	4641.6	201.36	1531.4	351.25	0.50555	467.32	782.36	3041.6	1771.8	944.36	7.9485	433.38	311.88	1180.5	2220.2	97.275	246.4	0.22765	191.52	32.551	546.56	7.3423	43.148999999999994	10.597999999999999	222.59	1546.6	1445.5	1	-1	757.38	1	-1	1
TCGA-66-2768	LUSC_3	506.83	0	267.08	135.37	15422.0	114.39	480.46	1596.1	54.336999999999996	34574.0	569.75	1777.2	632.98	65.459	520.18	481.73	515.41	847.79	415.0	25589.0	2395.9	88.338	19377.0	0.09393	2689.6	1597.7	226.25	129.35	2701.0	3334.6	586.59	753.1	501.43	138.86	9462.0	357.48	419.13	6442.6	14227.0	1170.9	2477.9	9.2151	4207.8	489.99	22058.0	267.56	558.31	0.023773	339.09	192.22	197.33	825.55	778.84	7636.1	3963.1	0.030663	270.42	2779.5	450.59	250.72	40.674	132.94	5913.6	30.705	152.25	3536.7	238.19	33.365	715.6	385.13	0.030224	204.96	97.236	194.47	72.132	17741.0	1914.8	1261.2	4848.1	1062.0	57.515	5785.5	452.49	10520.0	2.5421	27.645	186.53	0	27.328000000000003	2660.9	1688.6	101.68	885.29	923.74	0.4915	761.26	2947.6	4660.3	155.7	1545.0	20.655	2143.9	149.03	380.36	1506.3	17.795	41.626999999999995	0.08469199999999999	38.766999999999996	6.3553	42.898	2.2456	40.674	18.43	191.51	1691.5	608.83	0	0	1586.3	0	0	1
TCGA-66-2770	LUSC_5	24771.0	0	46601.0	142.66	6918.2	94.65899999999999	17476.0	10623.0	6507.4	41892.0	7577.8	14036.0	1608.5	28902.0	466.53	1066.3	3279.2	7215.7	538.54	14070.0	3402.6	599.05	17080.0	0.26233	1952.3	1780.3	13609.0	226.87	13405.0	9886.1	5028.7	570.66	2303.6	2733.9	755.58	184.58	4202.5	6365.5	23907.0	362.22	4158.6	15306.0	2455.4	1052.4	19381.0	281.61	349.22	0.032555	109.21	339.92	110.21	227.18	446.92	1188.3	5577.8	0.057201	19.27	1309.0	555.44	1413.1	198.67	28.455	1151.1	1485.7	261.48	4285.7	3092.2	82.82600000000001	1345.5	4788.4	0.034816	595.34	152.13	63.831	13.860999999999999	990.53	793.1	530.76	701.83	7459.4	2120.3	6595.3	147.4	7897.9	32.454	33.13	304.94	1	696.42	19565.0	1796.2	2681.5	644.69	308.99	0.17937999999999998	589.86	406.36	11123.0	829.62	525.69	9.4659	802.57	366.46	496.62	2522.9	34.145	60.513999999999996	0.055002999999999996	89.926	14.875	52.738	3.8453	50.71	9.8039	142.52	1619.3	1588.6	1	-1	901.62	1	-1	1
TCGA-66-2771	LUSC_4	378.2	0	1505.2	342.07	8324.0	2096.2	3116.6	3562.3	16.317	80151.0	1063.5	3136.4	5058.9	719.11	822.84	1508.7	1717.4	1642.8	793.12	16990.0	8944.1	287.3	9742.4	0.047072	4966.2	7567.6	13.985999999999999	21.371	3285.6	5387.5	671.33	1216.8	1157.9	270.98	886.95	328.67	8.7413	34459.0	6420.8	110.19	1562.9	1425.4	9835.7	299.53	94022.0	713.87	1001.8	0.042072000000000005	303.87	42.742	432.4	724.36	926.57	479.6	18657.0	0.063502	11.655	2481.9	949.3	80.42	164.09	0.0	1544.9	44.288999999999994	627.77	3950.5	412.84	24.476	2890.4	397.44	0.033055	599.65	247.67	36.063	430.07	242.42	1272.7	900.93	311.77	5322.3	270.4	14185.0	216.2	9082.8	368.88	36.13	131.7	0	311.19	3457.5	3248.8	122.96	1993.6	163.75	0.15965	327.24	1095.0	3144.5	2057.1	385.2	2.331	990.09	234.27	1716.2	1011.4	115.39	125.29	0.028236	165.5	13.402999999999999	368.88	6.6784	435.9	1.1655	326.33	2355.5	780.89	-1	1	423.66	-1	1	1
TCGA-66-2777	LUSC_5	8178.6	1	15312.0	105.74	1321.5	447.39	13158.0	9242.3	1028.8	58661.0	7548.4	3420.8	1763.5	10399.0	623.91	2645.2	4334.1	8936.9	843.81	25038.0	5364.1	220.33	10377.0	0.033819999999999996	3274.1	2263.1	3106.1	135.11	4269.2	2756.8	2989.8	645.39	1201.5	333.23	4962.2	334.91	2250.0	9717.0	9281.5	399.39	901.53	2334.3	2628.8	730.07	28942.0	236.34	495.84	0.040633999999999997	172.72	336.54	177.78	513.96	593.15	1556.6	8580.5	0.07094400000000001	32.016999999999996	1957.7	766.72	2326.7	156.6	13.857000000000001	2427.8	772.12	466.2	868.25	1032.4	676.14	1479.5	1534.7	0.03221	605.37	116.27	136.59	6.7404	5828.3	951.24	519.01	1205.3	1455.9	180.73	9755.5	355.56	9225.5	12.217	25.276	309.64	0	577.15	14890.0	3167.6	2052.0	761.66	988.31	0.08965	508.27	678.25	6179.7	1053.6	892.26	34.123000000000005	1131.1	203.9	588.94	3182.2	66.983	41.706	0.020630000000000003	379.57	17.694000000000003	104.9	4.9491	80.042	8.0042	45.527	1928.6	813.06	1	-1	503.42	0	-1	1
TCGA-66-2780	LUSC_3	1564.7	0	821.36	86.037	22072.0	827.56	1671.5	2970.5	29.894000000000002	21126.0	2034.6	3337.6	1640.5	1440.8	371.86	1207.8	1048.5	907.4	398.1	21936.0	1669.0	65.986	11971.0	0.049326999999999996	2229.7	591.32	38.644	84.304	1569.1	2947.5	342.33	534.09	773.24	158.95	16800.0	111.92	24.426	2764.3	6560.7	491.63	2839.2	172.07	2712.4	1498.4	9094.8	176.81	296.75	0.023449	188.13	178.81	114.47	684.65	1916.5	3470.7	2954.8	0.030638	149.11	3938.0	255.19	87.131	96.876	3.5497	3551.2	24.061	203.66	1218.0	249.66	10.572000000000001	557.42	180.82	0.026008999999999997	111.92	52.133	122.91	68.538	12543.0	651.84	1096.6	3301.1	979.58	37.915	4171.0	281.44	11062.0	48.123000000000005	39.736999999999995	61.611000000000004	0	53.591	3801.3	2206.7	205.25	1191.8	623.04	0.37886	324.79	2896.1	4149.5	197.96	3718.2	60.518	3163.0	110.83	212.18	1628.0	30.988000000000003	43.748000000000005	0.017053	31.351999999999997	20.051	10.572000000000001	4.8808	238.06	12.209000000000001	280.7	5705.8	316.81	-1	0	479.4	-1	0	1
TCGA-66-2781	LUSC_2	13241.0	0	29369.0	47.083999999999996	2136.3	2457.5	13471.0	3087.1	386.51	11970.0	10837.0	4460.6	1893.9	3939.6	337.31	6984.9	2336.3	9862.6	377.02	9242.9	1970.5	148.28	18195.0	0.038479	1806.0	776.53	1188.0	45.327	4345.1	5066.4	2605.4	674.98	1757.5	198.88	1910.4	156.36	762.12	5098.8	7743.1	454.25	2347.2	3950.8	3877.4	1017.2	6436.4	271.26	268.45	0.030532	176.87	148.79	153.9	254.04	215.39	1857.7	1997.5	0.03575	33.732	1749.8	465.21	611.74	53.964	1.9707	1251.6	220.53	295.12	1303.9	1970.7	121.22	912.16	174.98	0.09449600000000001	208.36	55.165	64.541	96.978	1538.3	712.93	196.06	1064.3	1055.2	1074.1	3734.0	130.36	7826.4	85.383	53.056999999999995	848.91	0	194.31	8847.5	1654.6	3061.5	1156.0	140.2	0.095459	385.77	491.92	4521.8	242.45	485.94	74.139	1838.7	181.66	469.78	2125.2	46.028999999999996	34.786	0.016895	109.28	39.353	1526.7	7.3902	217.15	19.396	190.65	4536.5	833.45	1	1	301.83	-1	-1	1
TCGA-66-2782	LUSC_3	3114.7	0	4043.7	200.54	24798.0	1904.5	8943.4	1813.2	40.175	37211.0	3294.3	4472.3	1313.5	561.78	826.07	653.75	894.47	4262.2	558.13	17552.0	3645.6	218.14	16144.0	0.043174000000000004	3071.2	2354.4	142.44	82.45200000000001	5723.4	3214.0	393.11	930.66	712.19	162.03	9752.1	196.56	72.381	5833.4	7593.7	275.91	3073.5	1077.1	4232.6	1493.8	24543.0	319.74	499.03	0.11412	148.13	75.67	215.48	486.74	2241.2	3678.5	6394.8	0.033902	58.104	2769.7	655.41	89.646	152.12	86.021	1604.7	22.245	137.42	8203.3	563.69	7.9685	1732.2	383.49	0.034709	624.87	121.52	80.667	49.803000000000004	6029.5	1031.3	398.76	2216.9	3401.6	103.26	8089.1	309.78	11931.0	1057.2	11.289000000000001	45.486999999999995	0	128.82	3857.1	2203.6	139.78	1535.6	581.04	0.44325	214.87	1654.1	2638.2	656.41	3438.1	10.957	3271.1	147.09	540.86	1222.3	55.11600000000001	65.74	0.029144	59.431999999999995	17.265	238.39	2.4985	126.5	15.605	362.71	5077.3	499.03	-1	1	394.11	-1	1	1
TCGA-66-2783	LUSC_2	20399.0	1	44777.0	65.217	18812.0	825.05	47355.0	24869.0	4099.9	26278.0	19790.0	13517.0	3037.3	7983.4	273.29	1290.4	5497.4	32288.0	482.4	60571.0	1874.7	667.7	21357.0	0.53367	1847.3	890.27	3486.0	329.78	11261.0	6098.9	3848.9	395.96	5961.7	1320.4	3940.0	118.53	3027.9	8452.1	14442.0	103.83	1652.2	6598.3	1549.7	477.23	10718.0	152.69	212.22	0.033594	177.01	137.22	46.066	331.26	581.26	633.02	4788.8	0.05488099999999999	5.6936	2048.1	379.92	2253.1	145.37	2.7443	2320.9	1537.7	316.06	7288.8	2918.2	151.14	1011.9	2215.8	0.029725	382.5	68.32300000000001	58.089	67.805	1270.7	483.44	172.88	681.16	13551.0	361.28	4024.3	143.89	15021.0	20.704	56.93600000000001	164.08	1	677.02	19481.0	1292.4	5036.8	599.9	688.41	0.56367	1053.8	834.89	11447.0	392.34	460.14	12.422	659.94	177.54	343.17	1819.8	31.573	49.172	0.28436999999999996	132.5	8.7992	517.6	5.4887	213.25	4.6584	59.115	2931.2	823.5	0	0	453.93	0	0	1
TCGA-66-2785	LUSC_1	283.91	0	2242.4	199.59	140.53	1277.4	311.2	1984.1	59.471000000000004	106160.0	1942.6	622.4	1500.6	350.71	453.77	425.25	82.281	17.923	982.89	4522.1	4933.2	137.68	8103.0	0.035489	4874.9	3356.4	4.0733	47.275	2519.8	1978.0	143.38	1288.0	647.66	260.29	4651.7	323.01	15.479000000000001	9618.4	870.88	507.01	1.222	1.6293	6450.1	486.76	55605.0	442.77	573.12	0.03622	64.189	11.277000000000001	214.26	506.31	758.04	2978.7	9085.6	0.057053999999999994	19.145	1769.5	974.34	87.169	413.01	0.43371000000000004	2097.3	8.1466	79.369	1198.4	623.62	4.4807	1968.6	55.397	0.03645	858.66	261.91	129.25	0.0	339.31	865.17	628.51	1864.4	8.9613	259.47	10609.0	769.45	9838.3	0.0	54.583	39.104	0	26.476999999999997	4066.0	4829.3	64.766	2806.9	248.88	0.11844	134.45	848.07	2494.9	715.27	2123.0	4.0733	1797.6	242.77	1967.8	1408.8	44.398999999999994	212.63	0.02298	39.104	7.332000000000001	29.735	1.7348	76.171	4.0733	28.581999999999997	1810.6	872.91	-1	0	518.94	-1	-1	0
TCGA-66-2786	LUSC_3	1853.5	0	1008.5	109.7	4758.9	1021.2	2252.5	3703.5	18.877	48006.0	5332.3	1847.1	2748.3	195.54	719.48	1570.4	1015.8	2414.9	563.83	7403.2	4465.8	282.81	9183.2	0.047411	6987.8	2024.9	196.25	14.91	2886.8	5211.6	1248.8	623.31	483.33	152.8	8032.2	407.82	60.55	5167.1	6628.5	1779.6	1551.5	194.83	2130.7	1555.1	21566.0	259.65	519.66	0.02136	288.65	853.43	131.43	591.25	1231.0	2469.7	8090.9	0.038122	34.905	3221.6	264.64	129.29	87.057	51.886	2981.6	59.498999999999995	518.86	823.48	136.37	36.33	1102.7	309.87	0.029626	534.62	119.68	67.392	45.591	15847.0	744.05	1730.0	2556.6	318.78	84.77	7531.4	272.83	8742.7	48.44	23.151	146.75	0	330.53	6041.1	991.95	217.27	2058.0	674.24	0.044805000000000005	301.77	1371.6	4955.9	768.99	1528.0	12.466	2579.4	210.15	520.73	889.18	47.728	65.893	0.028452999999999996	99.01700000000001	30.631	82.98899999999999	14.91	57.701	7.4797	150.68	4534.5	567.75	-1	-1	535.69	0	0	1
TCGA-66-2787	LUSC_5	24898.0	1	70171.0	96.65	3816.6	60.138000000000005	16622.0	33918.0	8490.1	35353.0	9426.1	8624.6	1406.8	18707.0	496.13	2861.2	8048.5	17750.0	551.55	17477.0	4238.0	880.15	11613.0	0.15783	2704.5	1442.4	5714.8	325.41	16065.0	5646.5	7761.2	578.18	2888.3	555.84	1258.6	159.36	4572.2	16962.0	12852.0	299.0	3760.3	8348.8	2591.9	588.06	15481.0	268.04	364.26	0.035523	115.16	99.31299999999999	97.509	195.02	352.66	282.65	5245.3	0.063056	9.0206	1296.4	447.59	12672.0	128.69	6.3391	918.81	2279.9	331.75	592.35	3075.5	1153.3	1843.6	5207.0	0.044876	837.2	120.28	148.97	0.0	521.48	661.08	248.71	290.81	5541.7	3600.1	6305.4	61.856	3344.1	38.66	39.519	1182.6	1	2666.2	14738.0	1638.3	3589.8	674.4	64.862	0.093902	1203.4	162.37	16785.0	532.65	242.27	79.467	661.94	199.74	985.83	1647.6	27.921	104.81	0.38016	322.17	10.309000000000001	116.41	3.1696	58.419	6.4433	112.93	1741.0	1585.9	1	-1	661.08	0	-1	1
TCGA-66-2788	LUSC_3	4208.8	0	2870.3	133.14	15848.0	1018.2	4994.2	3015.3	92.565	36565.0	2179.0	2647.0	581.0	3987.4	549.88	1550.4	1096.2	4450.6	753.13	16072.0	4705.9	222.94	10238.0	0.056307	2431.5	1572.4	114.23	88.28299999999999	7589.6	4203.2	1491.3	1430.6	1665.0	80.355	2814.4	131.96	343.48	13104.0	7318.2	764.83	1937.6	1288.8	4842.1	1261.2	20478.0	384.05	409.26	0.040688999999999996	250.86	122.81	196.55	666.86	1126.1	3040.1	7094.8	0.061132000000000006	103.99	2528.8	645.2	328.51	176.33	107.51	1215.2	417.33	206.29	2571.3	202.81	63.023	2203.4	718.86	0.025730000000000003	611.32	115.81	116.69	42.541000000000004	1726.4	950.07	477.01	3077.9	3865.3	211.91	6535.5	290.69	11241.0	105.17	73.658	172.53	0	103.59	3007.8	1813.5	432.5	1913.9	133.53	0.10869000000000001	649.01	1519.2	2204.6	655.05	2105.0	30.33	2468.9	225.7	684.2	1284.1	68.932	70.90100000000001	0.048487	92.565	24.028000000000002	1370.4	28.408	81.93	12.79	200.33	2667.8	782.67	-1	1	425.41	-1	0	1
TCGA-66-2789	LUSC_1	995.89	0	3323.5	81.061	3400.4	2006.7	2586.5	3149.4	47.441	35362.0	506.54	3668.7	3105.7	3216.3	359.73	3736.3	1801.6	605.53	373.93	7306.4	3538.3	885.32	19376.0	0.084031	2288.0	1375.4	120.28	33.39	2284.3	3227.1	895.78	292.12	2931.3	250.65	2155.0	272.32	292.87	4662.4	7564.8	771.32	2825.6	518.86	2431.1	2087.0	19551.0	219.28	306.69	0.043283999999999996	506.42	215.92	114.31	737.02	435.56	3680.2	5288.4	0.052335	118.79	2305.2	261.86	333.21	52.42100000000001	12.243	546.51	82.51	141.35	1571.9	347.62	32.873000000000005	847.96	525.96	0.054649	222.26	64.998	100.17	265.97	1043.7	804.63	654.46	870.38	608.89	115.8	4754.6	275.68	7220.0	363.09	133.36	454.24	0	253.27	3434.4	1063.9	170.71	1696.3	57.527	0.07356	497.52	611.5	1833.8	1012.0	941.73	222.64	704.15	315.28	654.46	2902.0	87.411	34.367	0.26964	270.08	236.83	1985.1	2.226	160.25	79.567	227.1	2016.1	589.09	-1	1	252.52	-1	1	1
TCGA-66-2790	LUSC_6	927.25	0	859.42	140.7	1668.5	372.34	652.02	1932.7	24.708000000000002	42595.0	1011.0	2522.7	520.93	605.01	341.45	3451.3	649.28	266.64	407.0	3185.6	2707.6	314.0	16161.0	0.060747	3092.3	1252.6	205.9	58.52	1654.4	1375.1	772.13	561.43	1966.0	213.8	1954.4	203.84	873.71	9582.7	7980.8	779.78	764.59	68.634	2047.7	1261.5	18563.0	265.61	270.42	0.074864	276.51	106.8	50.788999999999994	536.72	382.64	1758.1	6762.5	0.07798200000000001	106.38	1666.1	445.44	1123.2	167.58	13.899000000000001	1540.8	114.7	204.09	292.04	400.71	60.055	1126.3	289.64	0.029230000000000003	481.81	110.84	180.68	8.2361	1660.3	541.18	1224.4	2267.3	499.31	148.94	3702.8	308.51	3746.4	36.033	142.76	580.99	0	279.34	2830.8	2203.2	74.468	1434.1	373.03	0.10427	874.88	319.15	1323.3	970.14	821.55	114.28	1047.4	364.79	667.47	2357.9	32.944	56.623000000000005	0.061884	189.77	72.40899999999999	828.76	10.972999999999999	63.83	387.67	219.14	2024.4	912.15	0	0	369.25	-1	-1	1
