CESC	Labels	N:GEXP::TMPRSS2:7113:	N:GEXP::DSP:1832:	N:GEXP::KRT5:3852:	N:GEXP::TOX3:27324:	N:GEXP::EPCAM:4072:	N:GEXP::CYP4F3:4051:	N:GEXP::ABCC5:10057:	N:GEXP::SPRR3:6707:	N:GEXP::C17orf28:283987:	N:GEXP::PVRL1:5818:	N:GEXP::AKR1B10:57016:	N:GEXP::SOX2:6657:	N:GEXP::A2ML1:144568:	N:GEXP::TRIM2:23321:	N:GEXP::GPX2:2877:	N:GEXP::SPRR1A:6698:	N:GEXP::AGR2:10551:	N:GEXP::C5orf32:84418:	N:GEXP::SH3BGRL2:83699:	N:GEXP::SFN:2810:	N:GEXP::FUT6:2528:	N:MIR::hsa-miR-3074-5p:Corrected:	N:GEXP::CLDN3:1365:	N:GEXP::KRT13:3860:	N:MIR::hsa-miR-193b-3p:Corrected:	N:GEXP::PRR15:222171:	N:GEXP::TTC39A:22996:	N:GEXP::PKP1:5317:	B:MUTA:COMP:ERBB2::	N:GEXP::DNALI1:7802:	N:GEXP::ABCA13:154664:	N:GEXP::TMPRSS4:56649:	N:GEXP::CXCL17:284340:	N:GEXP::C10orf81:79949:	N:GEXP::CEACAM5:1048:	N:GEXP::SPRR1B:6699:	B:MUTA:COMP:EYA4::	N:GEXP::DSC3:1825:	N:GEXP::ADH7:131:	N:MIR::hsa-miR-944:Corrected:	N:GEXP::UGDH:7358:	N:GEXP::C3orf54:389119:	N:GEXP::EMP1:2012:	N:GEXP::C10orf99:387695:	N:GEXP::BNC1:646:	N:GEXP::ZNF385A:25946:	N:GEXP::ASRGL1:80150:	N:GEXP::ARHGEF38:54848:	N:GEXP::TMPRSS11A:339967:	N:GEXP::JUP:3728:	N:GEXP::SHROOM3:57619:	N:GEXP::RARG:5916:	N:GEXP::THBD:7056:	N:METH:cg12275348:SOCS2:TssD133:Island	N:GEXP::FAM83C:128876:	N:GEXP::ARMC3:219681:	N:GEXP::C9orf125:84302:	N:GEXP::CRYM:1428:	N:GEXP::TMPRSS11D:9407:	N:GEXP::VSNL1:7447:	N:GEXP::B4GALT4:8702:	N:GEXP::CSTA:1475:	N:GEXP::LOC642587:642587:	N:GEXP::ATP7B:540:	B:MUTA:LOF:CYP7B1::	N:MIR::hsa-miR-181c-3p:Corrected:	N:GEXP::DSG3:1830:	N:GEXP::PRICKLE3:4007:	N:METH:cg05140069:PDPN:TssD78:Island	N:GEXP::KLK12:43849:	N:GEXP::IVL:3713:	N:GEXP::SPRR2C:6702:	N:GEXP::GPR87:53836:	N:GEXP::ATP13A4:84239:	N:GEXP::BICD2:23299:	N:GEXP::TMEM40:55287:	N:GEXP::RAD51AP2:729475:	N:GEXP::IGSF3:3321:	N:METH:cg03794550:GAS2:TssU592:Shore	N:GEXP::SPRR4:163778:	N:GEXP::SPINK5:11005:	N:GEXP::C8orf31:286122:	N:GEXP::C9orf3:84909:	N:GEXP::CLCA3P:9629:	N:GEXP::CPA6:57094:	N:METH:cg25970832:DSC3:TssD1057:Island	N:GEXP::C2orf70:339778:	B:MUTA:COMP:DKK3::	N:GEXP::FREM2:341640:	N:GEXP::OSBPL10:114884:	N:GEXP::TMPRSS11B:132724:	N:GEXP::TMEM79:84283:	N:GEXP::BMPER:168667:	N:GEXP::CTNNBIP1:56998:	N:GEXP::CHRNB4:1143:	N:GEXP::OAS2:4939:	N:MIR::hsa-miR-449c-5p:Corrected:	N:GEXP::PLCE1:51196:	N:GEXP::C4orf19:55286:	N:GEXP::BSN:8927:	N:GEXP::C2orf39:92749:	N:GEXP::?:729884:	N:GEXP::RNF126P1:376412:	N:METH:cg04553707:RP11-763E3.1:TssD27631:Shore	N:GEXP::LOC643008:643008:	N:METH:cg03393638:ATN1:TssU132:Island	N:GEXP::BTBD10:84280:	I:CNVR::LRRC38:126755:	N:GEXP::CYP2C18:1562:	N:GEXP::C1orf194:127003:	N:METH:cg06899953:ZNF878:TssD76:Shore	N:GEXP::PGAM2:5224:	N:METH:cg24310038:CAMK1G:TssD2180:NA	N:METH:cg27382164:RP11-46H11.12:TssD308:Island	N:METH:cg17147211:RP4-712E4.2:TssU41:Island	N:GEXP::HOXB4:3214:	N:GEXP::RPL13AP17:399670:	I:CNVR::MIR601:693186:	I:CNVR::ULK4:54986:	I:CNVR::PID1:55022:	I:CNVR::PCNP:57092:	I:CNVR::DLGAP2:9228:	I:CNVR::EMR4P:326342:	I:CNVR::hsa-mir-548i-4:-1221:	N:METH:cg08855288:NKAIN3:TssD66:Island	N:METH:cg01924448:NFIB:TssD624:Island	N:METH:cg02232320:RP11-345M22.2:TssU222:NA	N:METH:cg13690989:MEF2C:TssD240:Island	N:METH:cg16218980:RGMA:TssU108:Island
TCGA-EK-A2RO	CESC_1	53.508	22636.0	516340.0	1.0492	1809.3	99.67200000000001	2600.9	4005.2	64.525	2832.8	4602.8	1629.4	1081.7	843.54	2031.7	13965.0	921.71	852.98	242.36	136360.0	50.885	2.7873	51.934	75229.0	176.24	14.164000000000001	215.61	26190.0	1	45.115	580.72	1788.3	1425.8	125.38	781.64	7415.6	1	22962.0	2191.2	328.68	1152.5	527.74	9443.1	1511.3	1667.2	3004.8	56.656000000000006	1.0492	446.95	44881.0	361.44	3862.0	1685.0	0.051805	248.13	2.623	354.1	6.8197	4882.9	1117.4	1900.1	17061.0	3795.4	17.311	0	45.883	17241.0	388.2	0.01699	10.492	2201.7	92.853	2681.2	174.16	3479.6	715.02	99.147	1933.1	0.093124	2.0984	819.41	5.2459	1302.3	5.2459	4.1967	0.019344	0.0	0	33.049	344.66	25.18	2221.6	7.8689	4847.2	29.901999999999997	2664.4	0.21441	312.66	271.97	3.6721	1.0492	52.458999999999996	2.0984	0.28825	98.62299999999999	0.093977	748.07	1	309.51	0.0	0.6198600000000001	20.984	0.022331999999999998	0.025800999999999998	0.016465999999999998	188.33	0.5246	0	0	0	1	-1	0	0	0.66373	0.054837000000000004	0.045443	0.041412	0.051788
TCGA-EK-A3GJ	CESC_2	0.6504	30678.0	312240.0	0.3252	2830.9	5.2033	338.86	10.081	10.405999999999999	7630.2	1228.6	1.9512	72.195	8.7805	2.9268	7.8049	27.642	345.04	7.8049	191380.0	7.8049	14.493	1.9512	37.398	236.81	5.2033	75.447	18340.0	0	2.6016	0.0	1869.6	90.081	4.2276	11.707	280.32	1	13558.0	0.0	239.62	546.34	224.06	2659.8	1.9512	2781.8	1893.7	19.837	0.0	0.6504	34112.0	43.577	4898.9	2601.3	0.047106	360.98	0.0	0.9756	0.0	1.626	1290.1	337.56	2305.0	5476.8	43.902	0	36.865	7253.7	549.92	0.023393999999999998	0.0	217.56	0.6504	786.02	0.6504	2327.5	752.52	11.382	2475.1	0.23414000000000001	0.6504	8.4553	1.626	395.38	0.0	0.0	0.013536000000000001	0.0	0	0.3252	349.92	0.3252	2351.5	0.3252	1810.1	171.06	4252.0	0.0	1.626	0.8195	7.1545	0.6504	1.3008	0.0	0.52375	20.488000000000003	0.50121	951.87	0	0.3252	0.3252	0.6824600000000001	13.659	0.050151	0.022258	0.023403999999999998	117.4	0.0	0	0	0	0	-1	-1	-1	0.70506	0.16748	0.046237	0.74221	0.048226
TCGA-EK-A3GK	CESC_3	456.16	11353.0	20414.0	11.565	4938.7	396.45	583.92	316.84	3308.8	2058.4	1.8827	1.0758	338.89	1451.6	264.66	41.958	7416.9	590.1	906.4	12898.0	1739.4	10.132	2302.0	136720.0	102.48	661.65	484.13	1145.5	1	1241.0	2.9586	7636.1	5587.1	6023.4	96896.0	20.71	0	2613.5	1.0758	0.43423999999999996	646.32	7.2620000000000005	12244.0	14.255	66.434	1053.2	588.22	6.992999999999999	0.5379	17554.0	2695.8	2515.6	38.461999999999996	0.21886999999999998	213.02	171.87	540.08	16.407	12.103	3.2275	1758.7	104.89	281.6	179.4	0	17.369	143.09	175.36	0.037013	0.26899999999999996	67.24	0.26899999999999996	56.482	46.799	899.95	116.73	0.26899999999999996	1301.0	0.09019400000000001	0.0	1.3448	783.22	442.45	0.0	0.0	0.014449000000000002	20.172	0	12.103	891.07	0.0	549.22	2.6896	447.82	69.661	1826.2	0.0	724.58	868.08	9.4137	85.53	1.3448	12.640999999999998	0.37382	324.37	0.1796	651.43	0	39.266	18.827	0.49013999999999996	13.179	0.031457	0.021049000000000002	0.017109	212.21	0.0	0	0	-1	0	0	0	1	0.013248	0.042924000000000004	0.05154500000000001	0.0863	0.043085000000000005
TCGA-EK-A3GM	CESC_3	6802.0	6952.0	182.45	438.0	24342.0	176.94	1326.5	5.2212	3556.2	2137.8	132.56	0.8702	4.0609	3994.2	213.2	1.7404	16370.0	6305.1	2405.5	5431.5	1525.2	3.0079	11766.0	116.9	25.656	441.19	543.87	32.196999999999996	1	161.86	196.66	13412.0	312.11	3297.2	55207.0	3.7708	0	29.296999999999997	6.9615	0.35386999999999996	2087.0	6.0914	964.75	12.472999999999999	0.5801	72.806	1096.7	47.281000000000006	1.1603	23075.0	5314.3	431.62	76.577	0.066068	9.8622	3.4808	522.12	148.22	0.5801	1.1603	1652.2	6.3814	2.0305	917.76	1	52.373000000000005	9.5721	388.4	0.62285	1.1603	2.3205	0.0	3.7708	63.233999999999995	330.67	0.0	0.0	1100.2	0.06144500000000001	0.0	53.372	23.785	898.85	7.5417	1.1603	0.36464	30.456999999999997	0	219.0	3180.0	0.0	209.72	0.2901	368.38	6.3814	2532.8	0.17693	219.87	496.44	22.335	1.1603	0.8702	5.2212	0.036515	85.569	0.071122	445.83	-1	146.12	7.2516	0.099223	21.465	0.021688	0.015216	0.017852	7.2516	0.0	-1	1	1	1	-1	-1	0	0.01785	0.034754	0.042289999999999994	0.041555	0.083607
TCGA-EK-A3GN	CESC_2	80.266	12881.0	55860.0	0.0	3835.3	10.787	2616.4	8.2487	461.61	5039.0	207.49	2.2208	1.9036	385.15	309.01	91.053	2339.8	1374.4	416.56	18877.0	22.843000000000004	6.1399	338.83	347.4	551.18	150.06	137.37	7764.9	0	1.2690000000000001	1.5863	2373.7	401.65	39.34	750.95	343.91	1	5259.8	0.0	23.615	527.28	197.02	290.29	9.2005	1957.8	4487.0	307.74	3.4898	2.8553	12775.0	1023.8	6136.4	1770.6	0.096799	42.195	0.0	723.99	0.3173	173.22	108.82	729.38	1746.2	2476.8	137.69	0	107.69	1957.5	237.31	0.029848000000000003	1.5863	92.95700000000001	11.421	1546.0	0.6345	2315.4	40.292	2.8553	1359.1	0.55825	5.3934	827.73	1.9036	601.02	9.2005	0.0	0.013278	9.5178	1	0.0	1155.8	0.0	909.26	17.767	644.35	34.580999999999996	2158.9	0.0	133.88	136.64	36.802	0.3173	0.3173	0.6345	0.050468	2.5381	0.061594	763.64	1	79.4	0.0	0.060586	19.035	0.020831	0.028745999999999997	0.022563	178.62	0.0	1	0	0	0	-1	-1	0	0.54284	0.052192999999999996	0.050412	0.7241	0.043237
TCGA-EX-A1H5	CESC_1	960.66	37357.0	237470.0	0.28300000000000003	5127.6	2.5474	4693.5	4228.7	227.57	6890.2	304.84	5814.3	2136.7	985.85	2494.5	2578.6	3943.1	370.22	669.97	34652.0	57.458	3.7537	350.41	28435.0	15.432	302.01	287.57	17353.0	0	6.7931	196.43	4247.1	3032.0	20.379	2584.5	3756.6	1	14790.0	2916.5	232.31	810.64	329.75	3820.8	353.81	1623.3	4000.3	260.69	3.3965	235.21	39252.0	208.04	3247.7	701.1	0.055184000000000004	454.29	0.0	618.17	0.5661	2538.6	996.32	4353.5	7673.6	1456.0	72.46	0	20.437	15735.0	483.16	0.018723	0.0	973.68	22.078000000000003	2420.6	172.38	2523.3	304.84	5.0948	3326.9	0.08544500000000001	1.9813	313.9	0.28300000000000003	1573.7	10.755999999999998	118.03	0.066763	0.28300000000000003	0	19.247	277.95	24.625	1239.7	1.1322	2283.1	26.04	2802.2	0.0	506.65	268.29	19.813	0.28300000000000003	277.1	1.4152	0.50038	67.931	0.086754	771.87	0	472.16	0.5661	0.092541	32.266999999999996	0.018404	0.019446	0.019798	250.21	0.0	0	-1	0	1	0	0	-1	0.017784	0.47593	0.042214	0.40553	0.054545
TCGA-EX-A1H6	CESC_3	627.17	1521.5	24534.0	109.09	22598.0	154.03	924.62	15.117	3387.9	2528.7	0.8172	68.641	116.85	1540.3	150.36	33.912	2384.5	5573.0	1588.6	8076.0	435.95	1.7175	3360.2	26848.0	103.34	849.44	2486.6	67.007	0	3521.6	29.009	12054.0	7321.8	1400.6	11310.0	56.793	0	23.698	0.0	0.28625	576.91	44.126999999999995	5227.8	73.953	101.74	2402.0	5408.4	24.923000000000002	0.0	11990.0	1579.2	1600.8	375.49	0.24641	0.8172	524.62	603.06	331.36	0.0	50.255	1422.7	219.82	432.69	106.23	0	47.995	3.2686	168.74	0.47725	0.4086	14.709000000000001	0.0	305.21	8.1716	491.11	719.51	4.4944	719.1	0.089429	0.0	43.718	133.61	1336.2	4.4944	0.4086	0.39418000000000003	192.44	1	766.9	600.61	0.0	228.81	8.5802	829.42	8.5802	2855.2	0.19084	956.08	1490.3	19.612000000000002	972.83	0.0	22.471999999999998	0.7323	918.08	0.12559	702.76	0	54.746	726.05	0.57007	78.447	0.023871	0.019554	0.047488	589.99	0.0	0	0	-1	0	0	0	-1	0.02307	0.046655	0.043835	0.039423	0.043331
TCGA-EX-A3L1	CESC_2	365.45	28464.0	156270.0	154.9	1631.7	28.95	1227.6	23.686	361.31	5898.7	44.74100000000001	111.29	218.82	171.82	64.668	217.69	1819.0	1092.6	198.51	36037.0	90.234	2.4588	119.18	828.27	405.69	71.811	226.34	5323.4	0	9.3994	95.12200000000001	1911.8	1103.1	102.64	2372.0	591.41	0	3680.1	0.0	92.449	1077.2	167.31	3174.4	182.72	4106.8	3085.2	60.908	3.0078	0.0	32786.0	867.0	2435.6	5738.1	0.043932	22.558000000000003	2.2559	554.94	3.7598	3.3838	182.35	933.17	1866.3	1455.0	93.242	0	77.205	1387.0	390.64	0.026258	1.1279	103.39	17.671	1539.6	4.1357	3213.1	719.99	0.376	2214.5	0.079088	0.0	51.133	3.0078	642.94	1.8799	0.376	0.025987	1.1279	0	0.752	737.29	0.0	301.53	15.415	748.57	41.733000000000004	1293.3	0.0	85.346	284.61	25.566	0.752	10.151	1.5039	0.049826	28.198	0.096205	918.88	0	13.009	0.0	0.20513	11.279000000000002	0.057054999999999995	0.024953	0.02105	40.981	0.0	1	0	0	0	-1	0	0	0.015798	0.06139	0.049145999999999995	0.16251	0.04332
TCGA-EX-A69L	CESC_2	41.736000000000004	18410.0	66724.0	0.4174	2347.2	14.607999999999999	868.11	39.232	144.82	1881.0	2862.7	7.5125	28.798000000000002	193.66	2.0868	44.658	338.9	423.2	260.43	22670.0	31.302	16.891	73.456	1923.6	38.609	30.885	108.1	5208.3	0	4.1736	1.6694	1016.3	12281.0	17.529	127.71	120.2	1	5484.6	0.4174	106.98	212.02	205.76	1534.6	79.29899999999999	1089.3	3416.1	109.35	0.0	32.137	18599.0	544.24	2946.6	2203.3	0.040826999999999995	175.29	0.0	380.22	0.4174	26.294	250.0	865.19	4121.9	1921.1	30.467	0	27.509	1653.2	318.03	0.022418	9.5993	104.76	2.9215	2622.7	0.8347	1728.7	544.24	4.1736	1230.4	0.040258999999999996	0.0	438.65	1.6694	375.53	0.4174	0.0	0.023811000000000002	0.0	0	0.4174	517.95	0.0	1333.1	3.7563	1198.7	215.36	4437.8	0.0	10.850999999999999	6.1436	3.3389	0.8347	89.316	0.0	0.26535	91.402	0.05834400000000001	788.82	1	0.4174	0.0	0.47568999999999995	21.703000000000003	0.021189	0.2253	0.021344	245.83	0.0	0	0	-1	0	0	-1	0	0.5182	0.090114	0.052297	0.6612600000000001	0.02888
TCGA-EX-A69M	CESC_2	380.11	28826.0	6191.5	0.0	5095.0	59.738	2586.4	9.2926	2811.2	2745.3	108.41	995.19	1.77	506.22	102.22	53.986000000000004	47575.0	581.89	286.74	10093.0	203.11	4.9989	12.39	74.783	28.883000000000003	34.958	411.97	2227.6	0	7.5226	91.598	2880.7	11040.0	128.33	17643.0	252.23	1	4732.6	10.177999999999999	42.583	419.49	138.95	562.42	2.655	386.75	2909.5	33.63	13.275	624.82	21383.0	354.45	1774.9	196.03	0.055732000000000004	150.01	0.4425	978.82	0.0	3376.8	26.55	672.61	13823.0	3601.5	30.09	0	13.700999999999999	872.17	139.39	0.025894	0.0	3.54	0.0	1491.7	0.885	3399.8	361.08	1.3275	1625.8	0.052171	0.4425	57.968	0.885	730.02	1.77	0.0	0.022294	0.0	0	0.885	391.62	0.0	1774.0	0.4425	1043.0	170.36	4671.5	0.0	18.585	383.65	4.425	0.4425	9.2926	0.0	0.54886	86.73100000000001	0.10830999999999999	409.76	0	49.56	0.0	0.07571	14.16	0.020696	0.017843	0.022808000000000002	169.04	0.0	1	0	0	0	-1	0	-1	0.62249	0.047163	0.051777	0.86241	0.045627
TCGA-FU-A23K	CESC_3	815.45	2154.9	2430.3	249.49	9555.3	0.8220000000000001	472.67	338.68	1300.9	408.96	80.97	4882.9	14.386	1448.8	3.6991	13.975	7713.1	1836.8	218.25	4792.4	61.652	23.695999999999998	10562.0	1506.8	41.211000000000006	233.46	391.29	207.15	0	1970.0	37.813	242.09	5761.2	6911.6	175.91	80.559	0	25.483	2.8771	2.7474	1378.1	41.513000000000005	679.0	0.41100000000000003	2.4661	376.49	1646.9	11.919	4.5212	5339.5	972.87	448.83	211.67	0.10041	1.6441	75.21600000000001	3.2881	36.169000000000004	29.593000000000004	19.729	494.04	151.66	755.45	94.945	0	37.433	31.648000000000003	52.61	0.56225	0.8220000000000001	35.758	1.2329999999999999	25.894000000000002	3.2881	509.66	13.975	0.0	468.15	0.07459	0.0	64.529	4.1102	459.59	0.0	12.742	0.11660999999999999	87.95700000000001	1	403.21	296.75	3.2881	166.87	4.1102	837.24	0.0	836.83	0.0	525.69	336.14	115.91	127.0	6.9873	4.5212	0.44306999999999996	64.94	0.099977	314.43	0	25.894000000000002	203.45	0.095789	8.2203	0.022430000000000002	0.40745	0.058033	66.99600000000001	0.0	0	0	0	0	-1	0	0	0.024852000000000003	0.048848	0.64353	0.051858	0.049837
TCGA-FU-A23L	CESC_1	128.49	41388.0	120160.0	0.27399999999999997	4543.8	160.55	3419.2	2435.6	514.52	7176.2	1497.8	1925.2	3572.6	1143.8	227.67	996.99	1670.7	729.32	390.14	24112.0	100.82	4.2771	299.18	7507.4	9.6946	66.575	315.34	12236.0	0	13.972999999999999	278.08	7249.3	11427.0	118.36	19883.0	1760.3	0	9957.5	1160.8	161.1	552.33	220.0	10771.0	77.808	1287.4	4271.2	142.19	0.0	487.12	28420.0	868.77	3866.8	1503.0	0.04249	815.62	0.0	527.12	2.7397	588.22	1048.5	1718.1	4646.6	3687.7	33.699	0	41.06	12526.0	593.42	0.021879	18.63	1859.5	81.64399999999999	3166.6	4.3836	2356.7	932.6	9.863	3406.0	0.058087	4.9315	2758.6	9.863	516.71	6.8493	4.6575	0.033056999999999996	2.4658	0	15.89	169.59	5.7534	1337.8	3.0137	1529.0	356.44	7458.6	0.0	362.19	190.63	6.8493	2.4658	653.15	2.1918	0.051373	377.53	0.068926	725.48	0	130.17	0.8219	0.51679	45.206	0.027423000000000003	0.018836000000000002	0.024391999999999997	178.63	0.0	0	-1	0	1	-1	-1	0	0.37061	0.055825	0.056504	0.04529	0.038769
TCGA-FU-A2QG	CESC_1	136.63	53973.0	135390.0	0.26899999999999996	1161.7	694.73	1201.7	19028.0	272.46	15081.0	2990.1	1577.7	3674.6	1753.9	5685.9	45657.0	2979.0	509.95	796.4	68945.0	1047.6	4.992	138.25	16346.0	84.309	217.32	644.16	21618.0	0	2.6896	67.778	7000.3	4733.2	71.813	20706.0	98564.0	0	22542.0	2406.7	150.87	1198.8	284.29	2259.8	1124.3	2950.2	4071.5	77.461	1.3448	276.76	40539.0	665.68	4415.0	187.74	0.067939	1481.7	0.0	888.38	12.103	3829.8	3694.5	1512.1	10101.0	2404.2	768.96	0	26.069000000000003	34731.0	484.4	0.023743	2144.4	4141.5	716.25	810.92	633.4	3672.7	921.46	9.4137	6031.7	0.19279000000000002	838.09	7772.2	0.26899999999999996	1791.5	24.476	0.8069	0.01913	0.26899999999999996	0	0.0	653.58	84.723	1761.7	0.5379	1514.3	16.676	2189.6	0.0	474.72	585.82	4.5724	1.0758	2444.6	5.6482	0.76594	82.84	0.07424299999999999	1292.9	0	233.97	2.4207	0.12022000000000001	54.868	0.016934	0.023785	0.018338999999999998	62.668	0.0	0	0	-1	0	0	0	-1	0.019284	0.10569	0.048875999999999996	0.57148	0.055296000000000005
TCGA-FU-A3EO	CESC_3	1321.3	1815.4	182.84	235.5	25060.0	94.083	336.1	3.5503	2078.7	928.4	2.9586	98.225	1.1834	1139.6	40.236999999999995	1.7751	58370.0	5303.6	878.11	15510.0	1955.0	6.0993	26062.0	368.05	34.681999999999995	931.95	3670.4	40.828	1	4646.1	15.975999999999999	15383.0	8290.5	1205.3	131800.0	11.243	0	27.219	0.5917	0.0	1540.2	11.834000000000001	2261.5	84.615	1.1834	336.69	4398.8	7.6923	0.0	15830.0	1132.0	694.08	353.25	0.31235999999999997	1.1834	245.56	1416.0	446.75	0.0	16.567999999999998	1215.4	221.89	5.3254	194.08	1	50.708	21.893	164.5	0.052014	0.0	3.5503	0.0	0.0	34.911	343.79	110.06	0.0	249.7	0.067647	0.0	60.355	411.24	574.56	2.9586	0.0	0.48008	227.81	1	296.45	1011.8	0.0	149.11	4.7337	489.94	0.5917	1077.5	0.0	236.69	1409.7	14.793	663.31	3.5503	6.5089	0.76935	743.2	0.07030399999999999	305.32	-1	47.336999999999996	356.21	0.079624	82.84	0.020888999999999998	0.020374	0.017688	317.16	0.0	0	0	0	0	0	0	0	0.013831	0.04559	0.046536	0.8634700000000001	0.62388
TCGA-FU-A3HY	CESC_1	1510.6	25432.0	205760.0	0.3006	989.43	506.74	2658.1	6834.7	272.9	12626.0	4455.1	1220.6	11284.0	1999.9	11672.0	6530.2	5219.8	284.93	56.505	47342.0	524.17	4.3924	198.07	72520.0	116.6	128.04	428.59	16349.0	0	2.4045	1388.6	11691.0	7630.2	206.78	9124.3	14025.0	0	22529.0	4375.2	97.03200000000001	676.25	197.47	22136.0	4609.3	3964.6	3090.0	136.15	0.0	250.06	34701.0	1058.0	3677.3	5563.3	0.042814	2922.3	0.0	810.3	12.022	5587.6	1475.4	3057.6	13247.0	1558.1	109.1	0	30.747	27372.0	473.98	0.025991000000000004	343.54	3579.0	254.27	1876.1	7.8145	3042.2	727.35	24.945999999999998	3450.4	0.081704	7.5139	3540.3	4.8089	1000.0	24.945999999999998	122.63	0.016625	0.9017	0	0.3006	362.17	255.17	1323.3	0.6011	1588.4	121.72	1102.7	0.0	828.93	202.28	4.5083	0.0	5514.0	3.6067	0.43841	207.38	0.085287	2197.1	0	403.9	1.8033	0.65275	36.067	0.023089	0.017695	0.020279	118.42	0.0	0	-1	-1	0	0	0	-1	0.58554	0.44138999999999995	0.053657	0.64699	0.045548000000000005
TCGA-FU-A3NI	CESC_2	46.799	49203.0	194680.0	1.2381	2462.8	20.304000000000002	2229.5	375.13	79.236	5295.7	984.75	2.9713	4415.9	225.82	376.87	42.342	1.2381	471.95	128.76	20745.0	102.51	1.3861	197.84	24183.0	158.71	24.514	600.21	18349.0	1	8.4188	1.7333	1017.4	1190.0	0.7428	23.276	350.37	1	36982.0	502.65	69.304	176.79	99.54	24550.0	1.9809	1568.9	3508.4	72.303	0.2476	14.114	22901.0	169.61	2718.8	1277.4	0.082149	859.71	1.4857	14.609000000000002	6.6855	18.570999999999998	53.979	558.86	24575.0	1762.8	20.552	0	48.051	37360.0	199.82	0.026349	21.295	892.39	5.9427	2594.5	12.133	2499.4	189.67	4.9522	2815.3	0.51877	0.2476	276.58	1.7333	2730.0	0.2476	0.4952	0.020278	0.2476	0	2.7237	246.62	13.866	1903.9	2.7237	2176.3	179.77	1753.1	0.0	273.61	93.35	41.103	0.2476	2244.6	1.2381	0.72395	19.561	0.05751900000000001	649.98	0	3.4666	0.9904	0.5695899999999999	10.647	0.022346	0.21948	0.023091	69.331	0.0	0	-1	-1	1	-1	0	1	0.019780000000000002	0.13808	0.050983999999999995	0.72844	0.042365
TCGA-FU-A3TQ	CESC_1	2801.7	57929.0	339440.0	0.0	1126.3	711.0	2227.9	20196.0	613.83	7676.8	2194.9	1415.6	32614.0	2611.3	1047.6	3709.6	3604.6	593.11	1207.8	77965.0	382.25	3.7703	52.926	164220.0	265.67	201.62	92.691	18256.0	0	5.0406	603.47	3805.4	2937.0	48.726000000000006	19419.0	13781.0	1	29757.0	1742.9	455.12	1727.5	526.46	16775.0	1397.4	2174.7	4859.7	493.14	12.882	3884.1	24841.0	396.53	4899.2	1693.6	0.069607	1232.2	0.8401	42.005	1.1201	8894.7	1629.8	831.14	14276.0	1677.4	29.964000000000002	0	53.188	21117.0	490.62	0.021086	0.28	7361.8	82.05	1692.0	1320.6	3892.5	1182.9	8.681000000000001	3743.5	0.073341	3.6404	21299.0	1.4002	857.21	68.328	64.968	0.07596599999999999	0.0	0	0.5601	425.37	3819.9	3445.5	1.6802	2300.8	144.5	3595.9	0.0	163.82	1602.5	5.3206	0.0	2779.1	2.8003	0.12253	851.3	0.08576900000000001	1432.1	1	303.53	0.0	0.62969	73.649	0.027938	0.019941	0.017588999999999997	5.6007	0.0	0	0	0	0	0	0	0	0.5715600000000001	0.062363999999999996	0.048249	0.5836899999999999	0.048962
TCGA-FU-A3TX	CESC_2	40.878	17079.0	45477.0	0.4985	1202.7	32.154	2616.9	145.07	182.21	18208.0	2.4926	2309.9	846.22	415.01	1.2463	225.33	51.347	2172.0	169.74	16632.0	27.666999999999998	8.0212	162.27	3329.3	348.17	28.166	50.848	2223.4	0	5.2344	13.46	1646.8	17.448	10.469000000000001	71.28699999999999	517.71	1	7001.4	0.2493	32.085	523.94	220.84	1247.5	6.9792	69.044	1417.8	461.12	1.2463	0.7478	8499.9	937.2	2595.8	537.89	0.045405	1.2463	0.0	19.941	141.83	24.926	487.55	670.75	4779.2	1274.5	422.49	0	157.67	613.67	258.23	0.024347999999999998	22.930999999999997	244.27	0.2493	1548.4	3.7388	1892.3	326.03	1.994	2102.2	0.1604	0.7478	3431.3	29.412	1021.8	0.2493	0.997	0.015481	1.2463	0	200.15	1888.1	1.2463	248.76	74.278	1015.5	0.0	395.82	0.0	62.563	163.75	14.208	0.7478	44.118	0.7478	0.32783	75.525	0.13749	558.08	1	1.994	0.0	0.07501000000000001	11.715	0.027625	0.018489	0.019089	77.768	0.0	1	1	0	1	0	0	0	0.77327	0.043005	0.057385000000000005	0.036659	0.046458
