SKCM	Labels	N:GEXP::TIMP1:7076:	B:MUTA:COMP:BRAF::	B:MUTA:nons:BRAF::	B:MUTA:HOTS:BRAF:pV600:	B:MUTA:HOTS:NRAS:pQ61:	B:MUTA:nons:NF1::	N:METH:cg08195943:TRH:TssD955:Island	B:MUTA:nons:NRAS::	B:MUTA:COMP:NF1::	B:MUTA:COMP:NRAS::	B:MUTA:COMP:SPTA1::	B:MUTA:nons:SPTA1::	N:GEXP::TFAP2A:7020:	N:GEXP::ETV1:2115:	N:GEXP::TIMP2:7077:	N:GEXP::SPRY2:10253:	N:GEXP::KIT:3815:	N:GEXP::NF1:4763:	B:MUTA:COMP:APOB::	B:MUTA:LOF:NF1::	B:MUTA:COMP:SETD2::	N:GEXP::DTX4:23220:	B:MUTA:nons:SETD2::	N:MIR::hsa-miR-4746-5p:Corrected:	N:METH:cg10205753:RGS20:TssD66:Island	N:MIR::hsa-miR-125b-1-3p:Corrected:	N:MIR::hsa-miR-942-5p:Corrected:	N:GEXP::NUMA1:4926:	N:GEXP::CALU:813:	N:GEXP::LMNA:4000:	N:METH:cg01522826:LRRIQ1:TssD4:NA	N:GEXP::PLXNA1:5361:	N:MIR::hsa-miR-153-5p:Corrected:	N:MIR::hsa-miR-1:Corrected:	N:GEXP::CSDE1:7812:	N:GEXP::EGR1:1958:	B:MUTA:nons:KEL::	B:MUTA:LOF:FOXA1::	N:GEXP::TF:7018:	N:GEXP::NUDT19:390916:	N:GEXP::SNX19:399979:	N:MIR::hsa-miR-615-3p:Corrected:	N:MIR::hsa-miR-212-3p:Corrected:	B:MUTA:HOTS:BRAF:pK601:	B:MUTA:COMP:KEL::	N:METH:cg22376940:MPZL3:TssD24:NA	B:MUTA:LOF:UNCX::	N:GEXP::CASC2:255082:	N:MIR::hsa-miR-16-2-3p:Corrected:	N:GEXP::ALDH1A3:220:	N:GEXP::BMPER:168667:	N:METH:cg19430897:HIST1H2AB:TssU348:Shore	N:GEXP::ART5:116969:	I:CNVR::PARP12:64761:	N:MIR::hsa-miR-671-5p:Corrected:	N:MIR::hsa-miR-382-5p:Corrected:	N:GEXP::GSPT2:23708:	N:METH:cg06078334:GABBR1:TssD163:Island	N:GEXP::LOC401431:401431:	N:MIR::hsa-miR-431-3p:Corrected:	B:MUTA:nons:MAP2K1::	B:MUTA:COMP:MAP2K1::	N:METH:cg19190714:GMPR:TssD129:Island	N:GEXP::H19:283120:	N:MIR::hsa-miR-671-3p:Corrected:	N:MIR::hsa-miR-33a-5p:Corrected:	N:METH:cg02569458:RASSF9:TssD256:NA	B:MUTA:HOTS:NRAS:pG13:	N:GEXP::HSPA8:3312:	N:GEXP::PYROXD2:84795:	N:METH:cg04829853:HAPLN3:TssD537:Island	N:GEXP::SPTBN1:6711:	N:METH:cg15700487:GOLPH3L:TssU138:NA	I:CNVR::FRMD3:257019:	I:CNVR::NFASC:23114:	I:CNVR::FUCA1:2517:	B:MUTA:HOTS:NRAS:pG12:	N:METH:cg26789869:BASP1:TssD1350:Shore	N:METH:cg20072442:LRRTM1:TssD1145:Island	N:METH:cg14263942:CDKL2:TssU61:Island	N:MIR::hsa-miR-337-3p:Corrected:	N:MIR::hsa-miR-1249:Corrected:	N:GEXP::BAGE:574:	N:METH:cg06626655:RSPO1:TssD373:Island	I:CNVR::DAAM1:23002:	I:CNVR::ZNF493:284443:	I:CNVR::ATAD5:79915:	I:CNVR::GRAMD1B:57476:	I:CNVR::MIR4533:100616362:	I:CNVR::PRKCE:5581:	I:CNVR::ABHD15:116236:	I:CNVR::FLJ46257:400932:	I:CNVR::MIR490:574443:	I:CNVR::ARHGEF19:128272:	I:CNVR::KPNA3:3839:	I:CNVR::BTBD6:90135:	N:GEXP::ZC3H13:23091:	N:GEXP::CFL1:1072:	N:MIR::hsa-miR-504-5p:Corrected:	N:METH:cg18791121:CYB5R2:TssU81:Island	N:METH:cg07057636:CYP1B1-AS1:TssD81:Island	N:METH:cg09290941:COCH:TssU36:Island	N:METH:cg15945016:HIST1H3A:TssU21:Island	N:METH:cg12991522:PPL:TssD405:Island
TCGA-EB-A430	SKCM_1	10094.0	1	1	1	0	0	0.7450100000000001	0	0	0	0	0	10731.0	1107.1	36442.0	1344.7	388.1	1454.0	0	0	0	456.59	0	8.6779	0.039101	0.0	21.695	5523.2	11629.0	57668.0	0.06880499999999999	16135.0	0.61985	0.61985	9223.1	1336.3	1	0	120.58	524.76	648.88	4.9588	7.4382	0	1	0.052459000000000006	0	16.399	12.397	279.32	0.3215	0.044152	5.7878	1	44.00899999999999	27.273000000000003	269.77	0.039616000000000005	36.344	14.257	0	0	0.038408	820.9	43.388999999999996	5.5786	0.052112	0	29728.0	246.62	0.014271	8098.7	0.053973	-1	0	0	0	0.08394800000000001	0.036107	0.019888999999999997	12.397	13.017000000000001	0.0	0.10712999999999999	0	-1	0	-1	1	-1	0	0	1	0	-1	0	4919.9	19285.0	0.0	0.03443	0.07065	0.023399	0.074246	0.023745
TCGA-EB-A431	SKCM_1	2755.6	1	1	1	0	0	0.56831	0	0	0	0	0	9402.2	871.25	43398.0	1357.1	3420.2	2401.5	0	0	0	398.43	0	18.689	0.032777	1.068	25.631	3806.1	14749.0	11092.0	0.031326	14271.0	8.0098	0.53398	13071.0	582.86	1	0	448.02	421.49	543.28	5.3398	6.4078	0	1	0.054911	0	46.107	28.835	555.05	6.0896	0.041699	0.8699	1	65.146	21.893	231.84	0.032109	94.50200000000001	14.952	0	0	0.030527999999999996	397.56	14.952	5.3398	0.40429	0	34518.0	120.49	0.015196000000000001	11334.0	0.049464999999999995	-1	1	1	0	0.03306	0.019717	0.011926	11.214	16.02	0.0	0.065497	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	4166.2	17996.0	0.0	0.039652999999999994	0.06175	0.028843999999999998	0.059873	0.020556
TCGA-EB-A44N	SKCM_1	5256.3	1	1	1	0	0	0.33476999999999996	0	0	0	0	0	3163.9	1876.8	14378.0	2028.0	4124.9	1217.8	0	0	0	490.95	0	9.3982	0.04489	2.2783	14.524000000000001	6306.4	8357.9	22426.0	0.22061	6131.9	2.8479	3.7023	10276.0	2073.6	0	1	3411.6	601.87	1344.4	26.486	14.24	0	0	0.041697000000000005	0	16.346	10.822000000000001	6001.8	7.5889999999999995	0.033299	3.5026	1	20.22	60.376000000000005	139.52	0.062539	71.372	40.441	0	0	0.030402	575.6	5.9806	1.1392	0.10517	0	22791.0	1044.4	0.016092	9780.5	0.04072	0	1	0	0	0.13960999999999998	0.045675	0.013701	86.007	10.537	0.0	0.075041	0	0	0	-1	0	0	0	0	1	0	0	0	6379.4	18932.0	0.0	0.26155	0.056782000000000006	0.027354000000000003	0.079016	0.087786
TCGA-EB-A44O	SKCM_2	5635.3	0	0	0	1	0	0.71682	1	0	1	1	1	3026.4	865.43	19853.0	2738.1	3383.4	1037.4	1	0	1	725.17	1	16.125999999999998	0.038888	1.5118	15.622	2533.4	22923.0	8527.0	0.76572	7607.9	0.50393	1.5118	5631.7	572.38	0	0	53.281000000000006	1122.8	899.9	6.0472	12.094000000000001	0	0	0.6884100000000001	0	20.372	28.724	236.25	0.7835	0.046402	4.3095	0	50.393	28.22	247.6	0.031089999999999996	49.031000000000006	10.079	0	0	0.026543999999999998	433.3	9.0707	0.50393	0.48696000000000006	0	42630.0	30.166999999999998	0.016184999999999998	8681.7	0.038612	0	1	0	0	0.06880700000000001	0.017283	0.011722	44.346000000000004	15.622	0.0	0.032432	-1	1	-1	-1	0	0	-1	0	0	0	1	-1	12910.0	13773.0	1.5118	0.023025999999999998	0.062667	0.57553	0.057328	0.43196999999999997
TCGA-EB-A44P	SKCM_1	15442.0	1	1	1	0	0	0.74445	0	0	0	0	0	2771.5	5126.1	21015.0	3574.6	973.03	1670.3	0	0	0	1498.0	0	11.623	0.034423	3.1869	7.8736	5421.1	4551.1	22606.0	0.025016	11207.0	0.5624	0.18747	9593.7	2708.1	0	0	1309.3	557.63	1381.0	14.81	12.185	0	0	0.039537	0	30.448	10.873	3539.7	18.269000000000002	0.039969	0.0	0	18.184	9.7482	396.26	0.049826	21.34	2.812	0	0	0.037255	232.71	3.5618	3.9368	0.23	0	17490.0	118.75	0.0158	19289.0	0.041443	0	0	0	0	0.64893	0.016483	0.012202	7.4986	2.812	0.8525	0.044675	0	0	0	0	0	0	0	0	0	0	0	0	7495.4	23594.0	0.9373299999999999	0.21104	0.081062	0.022902000000000002	0.05214	0.027744
TCGA-EB-A44Q	SKCM_2	1611.9	0	0	0	1	0	0.59326	1	0	1	0	0	11208.0	1269.1	24188.0	636.55	1476.0	994.35	0	0	0	229.93	0	24.208000000000002	0.035446	0.30643000000000004	25.127	11764.0	11380.0	13629.0	0.67337	5965.3	3.6772	0.9192899999999999	11783.0	6450.6	0	0	10.488	361.84	1159.3	5.2093	4.5965	0	0	0.046242	0	4.8407	19.918	39.887	1.2102	0.22683000000000003	2.4203	1	32.175	2.7579	43.163000000000004	0.26392	206.16	1.2257	0	0	0.030486000000000003	608.71	9.1929	1.2257	0.0431	0	28771.0	374.75	0.019057	12269.0	0.059057000000000005	0	0	0	0	0.09135499999999999	0.62795	0.012055	2.4515	13.177	0.0	0.058681	0	0	0	-1	0	0	0	0	1	0	0	0	1774.1	16231.0	1.8386	0.65661	0.57076	0.025169999999999998	0.043334	0.56287
TCGA-EB-A44R	SKCM_2	3957.7	0	0	0	0	0	0.64915	1	0	1	0	0	9257.4	2037.2	26064.0	1537.6	470.73	2138.8	1	0	0	839.79	0	14.139000000000001	0.037731	1.6967	79.744	3922.2	3300.6	36770.0	0.033951999999999996	15460.0	2.2622	0.5655600000000001	67320.0	573.58	0	0	6.3291	550.63	849.68	11.311	6.7867	0	0	0.5189199999999999	0	21.756	22.057	247.7	1.9778	0.032241000000000006	0.7911	-1	17.532	26.016	491.3	0.027457	110.49	22.622	0	0	0.032458	4805.8	3.3934	1.6967	0.25921	1	40584.0	717.17	0.05405599999999999	22173.0	0.034163	-1	1	-1	0	0.31779	0.29016	0.012126999999999999	46.942	2.8278	18.532	0.07416299999999999	-1	-1	0	-1	0	0	0	-1	-1	-1	1	-1	8089.0	10628.0	1.1311	0.035927	0.45378999999999997	0.025958	0.054852	0.032799
TCGA-EB-A4IQ	SKCM_3	2958.7	0	0	0	0	0	0.56865	0	0	0	0	0	8552.1	340.1	34898.0	580.56	9705.1	1299.8	0	0	0	2555.1	0	4.9948	0.029644	0.0	3.9245	6551.9	5664.7	19233.0	0.51272	8152.2	7.849	3.5677	9851.4	4935.8	0	1	9.2486	786.97	1628.6	2.1406	2.8542	0	0	0.04547	1	5.8854	2.4974	1518.0	10.089	0.14215999999999998	1.2612	-1	19.622	12.13	246.77	0.095279	36.75	7.4922	0	0	0.028754000000000002	770.57	3.5677	2.1406	0.40431999999999996	0	37123.0	38.676	0.1346	12150.0	0.053959	-1	0	0	0	0.56316	0.2617	0.0098005	7.849	3.2109	0.0	0.046914	-1	1	1	-1	1	-1	1	1	-1	0	-1	1	3280.7	25607.0	0.0	0.026760000000000003	0.40065	0.31459000000000004	0.07055499999999999	0.3836
TCGA-EB-A4IS	SKCM_1	14937.0	1	1	1	0	1	0.45477	0	1	0	1	1	10924.0	1565.1	16666.0	1370.6	1238.3	2369.0	1	0	0	1412.5	0	11.714	0.039838	1.2202	10.494000000000002	8643.3	10883.0	44849.0	0.047333999999999994	10798.0	2.4405	3.6607	8396.1	2111.9	0	0	31.63	512.99	1634.6	20.5	5.125	0	0	0.035861000000000004	0	32.721	3.9048	1016.2	9.8162	0.035862	1.8178	1	10.006	28.31	471.18	0.029419	39.316	16.107	0	0	0.027451999999999997	868.92	10.006	6.8334	0.10107999999999999	0	35432.0	30.903000000000002	0.01457	10328.0	0.037788999999999996	-1	1	0	0	0.042496	0.0303	0.010809000000000001	20.744	8.5417	137.86	0.10006	0	1	1	0	1	0	1	0	1	0	1	0	3447.3	18777.0	1.2202	0.026824	0.072479	0.023638	0.060658000000000004	0.03261
TCGA-EB-A4OY	SKCM_3	17558.0	0	0	0	0	0	0.61016	0	0	0	0	0	15993.0	49.167	34891.0	90.43299999999999	809.5	384.56	0	0	0	865.7	0	32.808	0.034426	0.0	13.852	7876.2	2927.2	48518.0	0.38072	5397.9	0.0	0.72906	2980.8	795.46	0	0	234.42	1224.8	451.29	16.768	10.207	0	0	0.041017000000000005	0	4.3899	0.72906	180.25	0.0	0.034807	8.7799	1	13.852	4.3744	223.89	0.059905999999999994	404.73	4.3744	0	0	0.021955000000000002	2366.2	0.72906	0.72906	0.47925	0	15612.0	4.3899	0.017034	4467.2	0.83896	-1	1	-1	0	0.058055999999999996	0.019041	0.013881999999999999	5.1034	23.33	1.756	0.06479299999999999	1	1	-1	-1	1	0	-1	1	1	1	0	-1	1461.0	55469.0	0.0	0.026532	0.05729600000000001	0.023211000000000002	0.0433	0.025324
TCGA-EB-A4OZ	SKCM_3	71278.0	0	0	0	0	0	0.15496	0	0	0	0	0	3467.9	272.65	18928.0	521.55	225.15	579.6	0	0	0	720.32	0	7.0168	0.043623	1.0024	9.0215	8158.3	2241.0	64874.0	0.058846	3133.7	1.2029	2.4057	6064.2	1855.8	0	0	15.831	348.29	819.7	6.0144	18.444000000000003	0	0	0.033793000000000004	0	1.7590000000000001	4.611000000000001	2406.1	2.6385	0.034088	0.0	0	9.222000000000001	12.029000000000002	91.469	0.035435	125.84	8.2196	0	0	0.027009	3737.0	3.4081	0.40096	0.24093	0	4269.1	48.373000000000005	0.015333000000000001	7182.9	0.04979	-1	0	0	0	0.070177	0.12575999999999998	0.011409	8.4201	7.6182	0.0	0.072233	0	0	0	0	0	0	0	0	0	0	0	0	545.29	40573.0	0.0	0.027070999999999998	0.06875099999999999	0.029963	0.056334	0.032351
TCGA-EB-A4P0	SKCM_1	13931.0	1	1	1	0	0	0.7760699999999999	0	0	0	0	0	20356.0	846.51	22260.0	904.52	135.85	1570.7	0	0	0	99.10600000000001	0	11.835	0.027377	0.6763100000000001	4.7341	8130.8	4057.5	44703.0	0.040295	10560.0	0.0	0.0	6119.9	212.71	0	0	2.4172	464.1	787.53	21.304000000000002	6.0867	0	0	0.054092999999999995	0	9.6688	8.4538	183.27	12.085999999999999	0.041141000000000004	7.7351	1	33.477	23.671	164.85	0.044217	22.258000000000003	12.173	0	0	0.024655	475.22	16.569000000000003	0.6763100000000001	0.074973	0	6469.9	201.11	0.015761	2615.9	0.055225	-1	1	0	0	0.064522	0.43567	0.011798000000000001	7.4394	16.908	140.9	0.042049	1	0	1	-1	1	0	1	0	1	0	1	1	2174.5	26857.0	0.0	0.080457	0.55196	0.022482	0.06496	0.023523
TCGA-EB-A4XL	SKCM_2	13942.0	0	0	0	1	0	0.82081	1	0	1	0	0	4591.9	2723.2	14798.0	5165.1	161.94	1881.1	0	0	0	1097.9	0	9.7595	0.06051599999999999	1.8157	7.0359	12146.0	5488.6	16716.0	0.23923000000000003	5139.5	1.3618	0.0	11734.0	2726.4	0	0	157.37	521.04	816.1	10.667	1.8157	0	0	0.070257	0	22.415	7.7168	8274.3	5.9469	0.046252	8.6917	0	9.9864	4.5393	209.06	0.037741000000000004	111.32	6.355	0	0	0.031375	244.28	2.2696	2.0427	0.06828	0	18425.0	6881.1	0.015818000000000002	12651.0	0.08797100000000001	-1	-1	0	0	0.043493000000000004	0.02386	0.015155000000000002	5.4471	7.4898	0.0	0.41179	0	0	0	-1	0	0	0	0	0	0	-1	0	6375.6	17806.0	2.2696	0.05914199999999999	0.059387999999999996	0.024677	0.051271000000000004	0.74279
TCGA-EB-A51B	SKCM_3	6705.6	0	0	0	0	0	0.7532300000000001	0	0	0	0	0	11170.0	812.43	29167.0	1880.0	5793.0	1516.5	0	0	0	1821.4	0	18.261	0.048412000000000004	0.34455	21.706999999999997	5649.5	8499.0	36631.0	0.8218200000000001	8584.9	0.6891	0.34455	10131.0	798.84	0	0	8.1553	760.78	1609.3	14.470999999999998	4.1346	0	0	0.04287	0	5.0485	11.715	705.48	0.0	0.044113	0.3883	1	33.421	12.059000000000001	310.68	0.066929	15.534	20.328	0	0	0.037906999999999996	116.12	5.8574	5.1683	0.37372	0	40001.0	351.85	0.018387	13024.0	0.066996	1	1	1	0	0.052582000000000004	0.032072	0.015739	15.849	5.1683	0.0	0.064047	-1	0	0	-1	1	-1	0	-1	1	1	1	-1	5787.6	22948.0	0.0	0.08846699999999999	0.27269	0.034259	0.067066	0.46255
TCGA-EB-A550	SKCM_1	10238.0	1	1	1	0	0	0.56893	0	0	0	0	0	3076.1	1063.5	14780.0	860.91	405.08	1392.4	0	0	0	1025.4	0	3.2585	0.08696	2.7154	9.2325	6562.6	5259.1	23674.0	0.057557000000000004	5030.3	2.4439	1.9008	12532.0	3109.8	0	0	228.4	608.1	1715.0	14.663	6.2455	0	0	0.07069	0	12.200999999999999	10.59	2700.8	23.426	0.048112	0.9761	0	21.995	22.81	260.62	0.040301	66.462	17.65	0	0	0.039353	617.86	5.1593	1.6293	0.095964	0	36510.0	62.958	0.015615	14070.0	0.10016	-1	0	0	0	0.078342	0.60385	0.022548	26.068	8.1463	0.0	0.070588	0	0	0	0	0	-1	0	0	0	0	0	0	1875.1	20177.0	7.3317	0.068277	0.24513000000000001	0.030647000000000004	0.05036	0.043157
TCGA-EB-A551	SKCM_2	9948.1	0	0	0	1	0	0.56635	1	0	1	0	0	1766.3	1969.8	31664.0	3071.7	8.1191	1300.4	0	0	0	55.48	0	6.6053	0.057822000000000005	5.3668	16.512999999999998	4439.1	13498.0	13128.0	0.45468000000000003	1436.6	3.3027	7.8438	10079.0	2211.6	0	0	30.221	246.28	1041.5	26.421	6.6053	0	0	0.054220000000000004	0	41.047	10.734000000000002	277.24	3.1574	0.039142	0.0	0	28.073	81.741	77.131	0.051820000000000005	124.13	87.521	0	0	0.064683	1057.7	6.6053	4.5412	0.28098	0	26678.0	79.387	0.6020399999999999	12797.0	0.071542	-1	0	1	0	0.046225	0.034397000000000004	0.37696999999999997	130.87	16.101	5.5977	0.21114000000000002	-1	0	-1	-1	0	0	-1	1	0	1	0	-1	2902.1	13954.0	2.0642	0.59092	0.1156	0.034541	0.071684	0.064
TCGA-EB-A57M	SKCM_3	6052.6	0	0	0	0	0	0.6431100000000001	0	0	0	0	0	29647.0	211.22	35194.0	601.31	17134.0	1130.9	0	0	0	478.52	0	7.4353	0.045929000000000005	0.67594	4.1908	17810.0	16441.0	36944.0	0.042807	7982.8	0.54075	14.6	5589.7	2369.4	0	0	27.287	525.01	1485.6	4.0556	7.4353	0	0	0.065361	0	6.569	5.6779	861.18	19.707	0.038733	23.749000000000002	1	14.870999999999999	27.849	297.62	0.029285000000000002	54.148999999999994	20.548000000000002	0	0	0.020248	8889.3	2.9741	0.27037	0.047602	0	20358.0	93.98700000000001	0.015893	8229.4	0.070052	0	1	0	0	0.052872	0.56153	0.011553	21.224	3.6501	0.0	0.050966000000000004	1	1	0	-1	1	1	0	0	1	0	1	1	1563.9	16259.0	0.54075	0.017881	0.060908000000000004	0.024030000000000003	0.039868	0.15975999999999999
TCGA-EB-A5FP	SKCM_1	5036.9	1	1	1	0	0	0.88116	0	0	0	0	0	6002.6	1824.5	25798.0	1520.1	6309.4	2517.8	0	0	0	270.85	0	12.116	0.05774	0.9319799999999999	27.649	5226.0	17904.0	14244.0	0.053623000000000004	5671.0	0.9319799999999999	5.2812	9029.6	704.55	0	0	11.964	574.28	1952.8	3.7279	10.252	0	0	0.044851	0	17.945999999999998	13.357999999999999	731.95	0.997	0.070221	0.3323	1	101.27	14.600999999999999	310.07	0.050008	206.52	6.5238	1	1	0.038652	942.51	10.252	2.7959	0.60635	0	31068.0	34.231	0.014098	7601.5	0.056960000000000004	0	1	1	0	0.88269	0.018985	0.014231	8.0771	5.9025	0.226	0.027889999999999998	0	-1	0	0	1	-1	0	1	1	1	-1	0	6153.2	20486.0	0.31066	0.94327	0.09187000000000001	0.029783999999999998	0.051587	0.50143
TCGA-EB-A5KH	SKCM_3	7597.2	0	0	0	0	0	0.56199	0	0	0	0	0	42276.0	191.91	63024.0	385.04	8452.5	1169.8	0	0	0	1567.8	0	17.35	0.05435	0.38132	16.016	16061.0	4323.7	36779.0	0.89666	9006.7	0.57199	0.57199	8040.5	5675.7	0	0	2.4525	484.37	1283.3	18.494	2.0973	0	0	0.051302	0	8.5837	6.1012	47.571999999999996	1.8394	0.052147000000000006	11.036	1	7.8171	0.95331	237.89	0.047508	209.38	0.38132	0	0	0.041876	3064.4	0.57199	5.3385	0.40749	0	29033.0	909.26	0.24752	18037.0	0.3964	0	0	0	0	0.041193	0.9288200000000001	0.020145	1.1440000000000001	0.19066	0.0	0.3002	0	0	0	0	0	0	0	-1	1	0	-1	0	2344.6	47482.0	2.6693	0.095221	0.0616	0.025656	0.11650999999999999	0.2115
TCGA-EB-A5SG	SKCM_2	25895.0	0	0	0	1	0	0.20192000000000002	1	0	1	1	1	3646.3	502.37	9485.5	1458.6	726.41	934.63	0	0	0	331.58	0	6.7335	0.033993	3.3667	22.725	3681.7	4343.2	10595.0	0.06269	6566.7	4.2084	2.5251	9991.6	3024.2	0	0	9413.8	477.07	671.59	4.2084	11.784	0	0	0.18042	0	7.3801	15.15	694.53	1.0543	0.18762	1.0543	0	13.467	5.8918	123.35	0.043876	41.645	1.6834	0	0	0.43227	2510.3	4.2084	0.8416799999999999	0.13928	0	28753.0	481.81	0.06054	8091.2	0.12889	-1	0	0	0	0.048759	0.18561	0.22050999999999998	3.3667	1.6834	16.389	0.070758	0	0	0	-1	0	0	0	1	0	0	1	0	1663.2	19468.0	0.0	0.043713999999999996	0.059604	0.023221000000000002	0.37568	0.08058799999999999
TCGA-EB-A5SH	SKCM_3	2500.0	0	0	0	0	0	0.67808	0	0	0	1	1	39686.0	255.42	56626.0	769.87	14756.0	1260.6	0	0	0	725.49	0	9.9969	0.035514	0.14488	5.5056	11920.0	3720.3	23319.0	0.7469100000000001	13662.0	1.8835	22.747	3850.9	2635.7	0	1	2.58	434.99	458.72	6.6646	2.1732	0	0	0.39515	1	6.7079	1.4488	24.916999999999998	1.032	0.086173	2.58	0	12.315	2.0284	256.45	0.082363	125.55	1.5937	0	0	0.02986	1722.4	1.3039	1.8835	0.6914	0	19126.0	4.128	0.61279	21706.0	0.75452	0	1	-1	0	0.73228	0.78956	0.7226	3.4772	5.2158	0.0	0.15768	1	-1	0	-1	1	1	0	1	0	-1	0	1	6876.7	22114.0	1.3039	0.1027	0.13262000000000002	0.5452899999999999	0.050961	0.5371199999999999
TCGA-EB-A5UL	SKCM_2	7610.7	0	0	0	1	0	0.58701	1	0	1	0	0	4671.0	904.2	16138.0	852.29	1068.3	1630.2	0	0	0	641.22	0	23.081	0.039613	0.0	14.935	3746.3	12474.0	10128.0	0.6332800000000001	6660.3	3.2586	1.6293	8304.6	15883.0	1	0	694.27	512.98	808.78	1.9008	2.987	0	1	0.059287	0	20.611	16.021	379.26	2.2901	0.042745	1.145	1	86.895	1.6293	330.92	0.17368	123.22	3.2586	0	0	0.034501	401.91	10.59	4.3447	0.3468	0	25266.0	101.14	0.01585	5534.0	0.07410599999999999	0	1	1	0	0.26588	0.036626	0.013127000000000002	3.5301	9.5041	0.0	0.059677999999999995	-1	-1	0	-1	1	0	0	1	1	1	-1	-1	3131.7	14228.0	1.3577	0.02752	0.18825999999999998	0.024172	0.42738999999999994	0.43343999999999994
TCGA-EB-A5UM	SKCM_3	10860.0	0	0	0	0	0	0.66233	0	0	0	0	0	7191.6	661.49	15371.0	1805.8	35.599000000000004	1352.1	1	0	0	554.04	0	7.457999999999999	0.030080000000000003	1.0287	4.1147	10313.0	2812.9	19342.0	0.058567999999999995	8569.6	0.77152	0.5143399999999999	3760.5	2981.9	0	1	145.63	501.62	1378.6	4.6291	3.6004	0	0	0.40638	1	11.65	10.800999999999998	1680.8	29.125999999999998	0.11560999999999999	1.2945	0	14.915999999999999	3.8576	229.77	0.27353	130.33	5.915	0	0	0.028523000000000003	579.93	2.0574	1.8002	0.54533	0	12071.0	322.98	0.3346	4097.1	0.07624299999999999	0	0	-1	0	0.7104600000000001	0.35748	0.018759	4.8863	6.1721	0.0	0.075782	0	0	0	0	1	0	0	0	0	-1	0	0	6757.9	27511.0	2.0574	0.33765	0.55353	0.028921	0.043403	0.56702
TCGA-EB-A5UN	SKCM_1	27540.0	1	1	1	0	0	0.49163999999999997	0	0	0	1	1	2139.7	2992.0	38499.0	1098.0	733.48	1782.7	1	0	0	2336.6	0	3.3414	0.038072	1.9492	5.2906	6113.3	30027.0	14033.0	0.039524000000000004	19898.0	4.4553	3.063	10752.0	1961.0	1	0	37.694	562.75	2209.3	3.8984	13.087	0	1	0.07128999999999999	0	42.571999999999996	10.024	2304.3	14.190999999999999	0.071849	2.6608	1	32.022	14.758	20.399	0.027989999999999998	144.24	17.820999999999998	1	1	0.025346	269.18	2.7845	2.5061	0.34999	0	36083.0	51.441	0.019719	15811.0	0.5513600000000001	-1	1	-1	0	0.13447	0.18930999999999998	0.011823	11.138	2.2276	0.0	0.13591	0	0	0	0	0	0	0	0	1	0	-1	0	1924.6	15708.0	4.7337	0.024317	0.059652	0.5665	0.055365	0.47229
TCGA-EB-A5VU	SKCM_2	6411.3	0	0	0	1	0	0.64679	1	0	1	0	0	3264.9	931.4	17051.0	1955.3	18.092	1888.6	0	0	0	252.62	0	23.636	0.032323000000000005	0.49241	22.651	2183.5	28484.0	13514.0	0.45474	7660.3	0.49241	0.9848100000000001	21582.0	1701.3	0	0	115.92	999.75	1284.9	20.189	9.8481	0	0	0.081755	0	24.123	7.8785	2802.0	15.412	0.050588	4.3555	1	40.87	22.158	529.69	0.079157	147.08	29.052	0	0	0.023885	576.6	16.742	5.4165	0.035910000000000004	0	45166.0	33.169000000000004	0.095877	17014.0	0.21319000000000002	-1	1	-1	0	0.035901	0.018903	0.010258	44.809	15.757	0.0	0.040764999999999996	-1	1	1	-1	1	-1	1	1	1	-1	0	-1	3297.1	11744.0	0.49241	0.022053	0.47465	0.024465999999999998	0.025382	0.030427
TCGA-EB-A6L9	SKCM_3	11003.0	0	0	0	0	0	0.050039	0	0	0	0	0	7864.6	407.62	20620.0	539.88	1031.1	275.37	0	0	0	863.89	0	14.2	0.043625	1.2348	23.77	12276.0	18482.0	18267.0	0.18817	3823.5	19.757	3.3957	7302.7	968.28	0	0	5.667999999999999	253.17	1242.7	5.2479	8.9523	0	0	0.04235	0	4.7233	11.422	735.62	16.059	0.042012	4.7233	1	50.01	3.0869999999999997	113.83	0.036237	334.96	1.5435	0	0	0.027236	2724.4	7.4088	3.3957	0.12982	0	28998.0	567.74	0.01484	7551.6	0.050926	0	0	1	0	0.062496	0.27552	0.067162	4.0131	4.3218	0.0	0.16572	0	0	0	0	1	1	0	1	1	1	0	0	1214.4	26727.0	1.5435	0.019502000000000002	0.07804900000000001	0.032316000000000004	0.048617	0.035426
TCGA-EB-A6QY	SKCM_1	4255.5	1	1	1	0	0	0.50326	0	0	0	0	0	4266.7	914.43	19645.0	928.01	2055.7	1579.8	1	0	0	424.19	0	9.7296	0.046483	1.8711	41.912	2858.3	35016.0	9726.6	0.30067	5564.7	0.37421	1.4969	12113.0	873.67	0	0	24.531	685.73	1362.0	9.7296	11.225999999999999	0	0	0.10325999999999999	0	18.492	22.079	335.79	2.6418	0.047451	0.3774	1	72.598	55.758	362.68	0.033382	79.683	11.600999999999999	0	0	0.040233	858.19	33.679	2.6195	0.35331	0	38185.0	16.605	0.011401999999999999	5449.9	0.11180999999999999	1	-1	0	0	0.056883	0.021899000000000002	0.013987000000000001	23.575	25.072	83.876	0.055810000000000005	-1	-1	-1	-1	1	0	-1	0	1	0	-1	-1	3835.1	15797.0	4.8648	0.021226	0.06429299999999999	0.023597999999999997	0.032621	0.031852
