KIRP	Labels	N:GEXP::KRT7:3855:	N:GEXP::TPX2:22974:	N:METH:cg03588357:GPR68:TssD52:Island	N:GEXP::TXNRD1:7296:	N:GEXP::UGT1A6:54578:	N:GEXP::NQO1:1728:	N:GEXP::SQSTM1:8878:	N:GEXP::HSP90AB1:3326:	N:GEXP::BUB1:699:	N:GEXP::MET:4233:	N:GEXP::RNF43:54894:	N:GEXP::BCL2:596:	N:METH:cg02275294:SOAT1:TssU388:Shore	N:GEXP::SATB2:23314:	N:METH:cg00828602:WNT5A:TssD837:Island	N:GEXP::FHL1:2273:	N:GEXP::QPRT:23475:	N:GEXP::CDCA2:157313:	N:GEXP::RELN:5649:	B:MUTA:COMP:CD70::	N:GEXP::TNFSF13:8741:	N:GEXP::ME1:4199:	N:MIR::hsa-miR-224-5p:Corrected:	N:GEXP::DTL:51514:	N:GEXP::ABCA17P:650655:	N:GEXP::MACC1:346389:	N:GEXP::ACCN2:41:	N:GEXP::CPA3:1359:	N:METH:cg05705583:CAMLG:TssU760:Shore	N:GEXP::TSKU:25987:	N:GEXP::HSD17B14:51171:	N:GEXP::C1orf107:27042:	N:MIR::hsa-miR-126-3p:Corrected:	N:GEXP::GPC4:2239:	N:GEXP::DYNC2LI1:51626:	N:METH:cg07440414:TCF7:TssU23:Island	N:METH:cg09009259:MUM1:TssU189:Island	B:MUTA:COMP:SETD2::	N:MIR::hsa-miR-31-3p:Corrected:	N:GEXP::EXO1:9156:	N:METH:cg13264741:GRIN2B:TssU128:Shore	N:GEXP::MAL2:114569:	N:GEXP::UGT1A9:54600:	N:GEXP::NPM1:4869:	N:GEXP::BRCA1:672:	N:METH:cg20947775:SCD5:TssU229:Island	N:GEXP::GNAI1:2770:	N:GEXP::KCTD15:79047:	N:GEXP::CCDC65:85478:	N:GEXP::CLDN10:9071:	N:GEXP::PBK:55872:	N:GEXP::PLEKHH2:130271:	N:GEXP::HEATR1:55127:	N:GEXP::TES:26136:	N:GEXP::ZNF167:55888:	N:METH:cg19044630:PRUNE2:TssU528:Shore	N:GEXP::METT10D:79066:	N:GEXP::KITLG:4254:	N:GEXP::UCK2:7371:	N:GEXP::WNT5A:7474:	N:GEXP::CHP2:63928:	N:GEXP::SOSTDC1:25928:	N:GEXP::RNF186:54546:	N:GEXP::XK:7504:	N:GEXP::PROM1:8842:	N:GEXP::CHST2:9435:	N:GEXP::WSCD1:23302:	N:GEXP::WDR60:55112:	N:GEXP::GPR125:166647:	N:GEXP::CCL28:56477:	N:METH:cg23097681:ARHGAP24:TssU94:Shore	N:GEXP::ATOX1:475:	N:GEXP::EIF2S3:1968:	N:GEXP::AP1S3:130340:	N:GEXP::ZKSCAN5:23660:	N:GEXP::SIGLECP3:284367:	N:GEXP::CTSC:1075:	N:GEXP::WNT3:7473:	N:GEXP::CCT3:7203:	N:GEXP::ATF5:22809:	N:GEXP::TMEM107:84314:	N:METH:cg18840461:SOWAHA:TssU415:Island	N:GEXP::TLE4:7091:	N:METH:cg05894797:PSEN2:TssU25:Shore	N:GEXP::NONO:4841:	N:MIR::hsa-miR-452-3p:Corrected:	N:GEXP::SBK1:388228:	N:GEXP::CSPG5:10675:	N:GEXP::TNFAIP1:7126:	N:METH:cg21311175:HIRA:TssU520:Shore	N:GEXP::TPK1:27010:	N:GEXP::SDR42E1:93517:	N:GEXP::ISPD:729920:	N:GEXP::BMP6:654:	N:GEXP::C19orf12:83636:	N:GEXP::REXO2:25996:	N:MIR::hsa-miR-1295a:Corrected:	N:GEXP::LOC338758:338758:	N:GEXP::PAK3:5063:	N:GEXP::FLJ32063:150538:	N:GEXP::MEIS3P1:4213:	N:GEXP::C15orf51:196968:	N:GEXP::CCDC13:152206:	I:CNVR::MYO1C:4641:	N:GEXP::FDX1:2230:	I:CNVR::PCSK5:5125:	I:CNVR::LOC101927722:101927722:	I:CNVR::SNCB:6620:	I:CNVR::PTP4A1:7803:	I:CNVR::POLR1D:51082:	N:GEXP::FAM185A:222234:
TCGA-GL-A4EM	KIRP_2	233.2	64.559	0.1327	10036.0	30495.0	27014.0	109400.0	26251.0	27.668000000000003	4229.2	189.06	422.27	0.11249	282.61	0.05753200000000001	1044.8	11256.0	5.9289	29.644000000000002	0	2231.1	1123.2	12.927	39.525999999999996	11.199000000000002	1082.3	84.322	54.677	0.12821	4729.2	350.46	476.29	1311.3	2869.6	501.98	0.15911	0.12895	0	6.0327	11.199000000000002	0.038456	1577.1	1001.5	8924.2	78.393	0.053291	496.71	344.53	81.686	1135.1	11.199000000000002	42.161	675.23	1075.8	40.843	0.088685	688.41	109.35	226.61	117.92	1.9763	9.2227	77.734	32.279	513.17	350.46	1010.5	245.72	778.0	11.199000000000002	0.047705000000000004	1638.3	3639.0	233.2	227.27	5.9289	9502.6	6.5876	7412.4	1127.1	300.39	0.068948	260.87	0.14947	5847.8	1.9391	256.92	11.857999999999999	1679.5	0.086884	372.86	108.04	36.232	65.0	488.8	1114.6	0.43091	19.762999999999998	2.635	0.0	547.43	5.2701	57.312	1	877.47	0	0	1	0	0	100.13
TCGA-GL-A59R	KIRP_1	14517.0	73.139	0.053269000000000004	2303.6	424.02	420.71	8003.5	16080.0	22.006	15441.0	512.62	2036.2	0.043851999999999995	2534.6	0.0301	51183.0	197.41	9.0615	2787.1	0	10071.0	39.482	3.4066	38.835	1.9417	4840.8	18.123	2910.7	0.033014999999999996	504.21	60.841	392.23	264.64	6693.9	2647.2	0.063836	0.052017999999999995	0	29.763	13.592	0.038231	4084.8	9.6375	4154.7	154.04	0.049770999999999996	2118.4	49.838	151.46	560.21	16.828	6100.3	430.42	3365.7	108.74	0.023233	1016.8	5959.2	57.605	2255.0	0.0	3578.6	10.356	7.767	3905.5	110.03	1261.5	976.05	2469.9	284.79	0.047268	517.8	1849.2	983.17	500.32	88.02600000000001	37307.0	53.722	3941.8	506.15	486.73	0.023396	521.04	0.034968	5323.0	0.0	427.83	3.8835	3331.4	0.070762	1033.0	138.51	237.54	302.2	477.67	680.26	0.35859	45.306999999999995	1.2945	21.359	1352.1	20.712	99.029	1	429.13	0	0	0	0	0	160.52
TCGA-GL-A59T	KIRP_1	5287.9	119.47	0.046092	3016.3	1690.9	1891.0	17594.0	18575.0	21.579	12490.0	361.58	964.21	0.080676	1394.7	0.0326	21265.0	1366.3	5.7895	1930.5	0	6395.1	126.32	5.707999999999999	57.368	2.6316	3169.5	13.684000000000001	396.32	0.10540999999999999	1103.2	120.0	397.37	423.71	4569.5	2942.6	0.06820599999999999	0.053503999999999996	0	58.946000000000005	20.526	0.053641999999999995	3219.5	63.753	4870.5	234.21	0.050535000000000004	1384.2	19.474	327.37	577.75	19.474	1104.2	412.11	2186.8	96.316	0.068618	1082.6	1062.1	129.47	570.53	0.5263	430.0	8.4211	1.5789	1863.2	62.105	1020.5	437.37	1028.4	112.63	0.10315	1075.3	1849.0	842.11	544.21	9.4737	24163.0	18.421	6484.7	849.47	479.47	0.048592	346.32	0.07079500000000001	5254.2	0.21954	524.21	6.3158	3094.5	0.055894000000000006	1039.5	155.79	83.15799999999999	34.446999999999996	313.16	1042.6	0.65861	48.946999999999996	0.0	33.158	1196.8	5.2632	142.1	1	445.79	0	0	0	0	0	199.47
TCGA-HE-7128	KIRP_1	14542.0	54.538000000000004	0.06562899999999999	3179.8	1080.4	1024.3	15722.0	18681.0	22.581999999999997	16155.0	330.21	1990.2	0.089122	1336.2	0.056627	33194.0	874.31	4.2608	4259.5	0	4181.9	171.71	1.338	19.599	0.4261	4293.1	10.226	718.79	0.10305	855.13	489.99	493.4	734.32	4239.9	1343.4	0.09170299999999999	0.067974	0	20.516	3.4086	0.075288	4907.1	68.641	5605.4	141.46	0.051121	783.98	34.938	134.21	237.29	1.7043	2564.1	768.64	2362.1	77.12	0.09072000000000001	858.12	2937.4	89.05	2025.6	0.4261	2432.5	29.399	13.208	5940.4	131.66	826.16	558.16	1443.1	1064.3	0.13910999999999998	942.05	2892.2	729.44	378.36	36.641999999999996	16200.0	12.782	3380.5	697.49	250.11	0.042231	616.11	0.10752	4411.2	0.22299000000000002	168.3	4.2608	1835.2	0.053413	813.8	111.63	192.59	81.679	426.93	457.61	0.44598999999999994	55.816	6.8172	2.5565	732.85	4.2608	60.928999999999995	1	439.28	0	0	1	0	0	83.085
TCGA-HE-7129	KIRP_1	30019.0	74.278	0.037052	1744.6	72.079	419.77	7360.7	16495.0	23.456	45200.0	278.79	2721.2	0.032146	2446.8	0.034189	28609.0	72.568	4.398	6235.4	0	4254.5	13.683	0.41388	65.238	7.3301	8869.6	5.3754	1247.6	0.044881	334.98	39.094	391.92	243.5	7784.1	1962.5	0.069982	0.04565	0	41.802	10.751	0.50894	7074.0	4.1537	3740.1	197.91	0.048732	2339.3	62.306000000000004	114.11	163.33	20.035	3144.8	704.91	4924.0	118.01	0.025769	1198.7	5776.8	84.052	2026.0	0.0	644.07	0.4887	8.5518	10394.0	39.827	1144.5	1504.6	2375.2	188.14	0.06977	475.72	1961.8	959.75	761.35	28.343000000000004	34248.0	12.217	4374.1	599.36	528.01	0.028243	650.91	0.040712	5309.7	0.27592	667.28	3.9094	2590.3	0.047322	1231.9	106.78	240.91	759.31	297.36	446.16	0.13796	33.23	0.2443	59.618	1458.0	11.239	200.6	1	352.09	0	0	0	0	0	190.58
TCGA-HE-A5NF	KIRP_1	250.48	91.786	0.053124	3984.6	6692.4	1895.8	26156.0	21808.0	30.881	8689.7	297.66	947.89	0.093126	512.12	0.05731900000000001	11401.0	2425.1	6.0047	1562.1	0	5004.7	549.0	13.436	22.303	7.7204	1345.1	19.73	62.621	0.057372	1108.3	340.55	516.41	1052.5	2664.4	1575.0	0.092825	0.091836	0	24.429000000000002	2.5735	0.036874000000000004	1669.3	133.84	4216.2	208.45	0.053796000000000004	912.72	38.602	114.95	465.47	3.4313	1049.1	681.96	1426.5	83.208	0.10589000000000001	862.11	423.76	144.97	323.4	0.8578	126.1	13.725	16.299	750.59	78.061	1267.0	464.08	832.08	42.891000000000005	0.08568300000000001	976.2	2530.6	925.58	351.7	8.5782	14418.0	21.445	5247.3	711.13	400.6	0.057165999999999995	278.79	0.11180999999999999	4298.5	0.0	241.05	3.4313	2404.2	0.038147	643.36	81.493	69.483	18.923	379.15	905.86	0.81429	48.896	1.7156	0.0	508.69	13.725	93.50200000000001	1	594.47	0	0	0	0	0	168.99
TCGA-HE-A5NH	KIRP_1	17284.0	88.101	0.048016	1799.3	603.5	584.16	8616.6	15849.0	29.366999999999997	23190.0	413.52	1529.5	0.044443	1820.0	0.039723	18936.0	358.75	9.5244	2221.6	0	6602.4	73.814	2.0464	62.702	1.5874	5228.1	13.493	417.49	0.030876	311.92	52.38399999999999	516.7	420.28	5482.9	1874.7	0.072483	0.048988	0	25.068	21.43	0.032521	4730.4	35.701	4128.8	190.49	0.050491	2240.6	30.160999999999998	147.63	589.72	17.461	1924.7	611.15	3694.6	125.4	0.039616000000000005	981.01	3905.8	82.545	946.88	0.0	1882.7	3.1748	5.5559	13582.0	57.146	1719.2	1008.0	2527.9	319.86	0.24095999999999998	566.7	2121.6	950.85	533.37	16.668	22743.0	69.846	4071.7	446.06	448.44	0.033674	596.86	0.056924	5732.9	0.0	404.79	0.7937	2992.1	0.053256	1178.6	130.17	315.89	189.35	431.77	510.35	1.0232	19.843	1.5874	12.699000000000002	1297.7	10.318	93.65700000000001	1	437.33	0	0	0	0	0	149.22
TCGA-HE-A5NI	KIRP_1	20665.0	117.19	0.073399	1753.3	2883.5	1534.6	9198.5	13647.0	20.089000000000002	7453.1	399.55	1838.2	0.030116000000000004	2180.8	0.037982	27238.0	1582.6	15.625	757.81	0	4529.4	80.357	5.1049	34.598	3.3482	7165.2	7.8125	1686.4	0.038517	976.56	175.22	224.33	605.13	2117.2	2237.7	0.071982	0.052625	0	48.693000000000005	6.6964	0.039067000000000005	2559.2	96.67399999999999	3202.0	151.79	0.07951699999999999	1360.5	52.455	183.04	393.59	17.857	8133.9	447.55	3437.5	254.46	0.085134	565.85	1632.8	100.45	878.35	0.0	382.81	2.2321	1.1161	535.71	102.68	1054.7	1161.8	1802.5	265.62	0.54319	897.32	1726.6	1337.0	424.11	31.25	17452.0	22.320999999999998	3796.9	716.52	401.79	0.050479	414.06	0.051666	3379.5	1.1781	851.56	4.4643	2218.6	0.045954	1654.0	104.91	238.84	82.18799999999999	383.93	467.63	1.1781	55.803999999999995	0.0	17.857	450.89	10.045	87.054	1	306.92	0	0	0	0	0	170.76
TCGA-HE-A5NJ	KIRP_1	39902.0	173.01	0.062202	2346.4	139.32	294.12	7441.9	15930.0	55.2	42902.0	406.17	3129.1	0.092027	1978.1	0.041157	19188.0	8.2388	4.9433	1235.0	0	4041.2	8.2388	5.526	71.678	14.005999999999998	10254.0	35.427	291.65	0.042666	479.5	110.4	327.08	644.59	7609.4	2168.4	0.076049	0.054092999999999995	0	39.657	25.54	0.033533999999999994	8716.7	6.5087	4003.2	251.28	0.059966	917.8	85.684	113.7	111.22	67.558	7999.1	582.48	5581.8	124.41	0.036889	722.54	7285.6	59.318999999999996	2003.7	0.8239	332.85	0.0	15.654000000000002	11176.0	84.86	1581.0	1717.0	2102.5	224.1	0.7459	369.92	2032.5	1277.0	596.49	12.357999999999999	13371.0	23.892	3227.1	435.83	453.13	0.028437999999999998	587.43	0.06517200000000001	5312.4	0.48758999999999997	1154.3	8.2388	3494.3	0.38484	1245.7	36.251	134.29	98.462	361.68	281.77	0.16253	46.961000000000006	4.1194	130.17	910.39	10.71	97.21799999999999	0	232.33	0	0	0	0	0	147.47
TCGA-HE-A5NL	KIRP_1	20780.0	68.067	0.060454999999999995	1848.7	275.5	448.74	12897.0	13575.0	34.454	9711.8	385.71	1501.7	0.069218	1701.7	0.036579	45319.0	433.61	10.924000000000001	2223.5	0	5942.8	78.15100000000001	3.5117	29.412	0.8403	3926.9	1.6807	621.85	0.058341	578.15	216.81	414.29	960.3	3512.6	2542.0	0.08262699999999999	0.050497	0	38.898	13.445	0.037551	5755.5	9.3697	3956.3	122.69	0.050232	1499.2	41.176	109.24	330.4	9.2437	4837.8	441.18	3222.7	141.18	0.060318	757.98	5031.9	90.756	1305.9	0.0	2864.7	9.2437	3.3613	4167.2	119.33	584.87	968.07	1795.8	376.47	0.044752999999999994	784.87	2177.3	874.79	374.79	27.730999999999998	22268.0	5.042	3434.4	705.88	457.98	0.039309	522.69	0.089434	4160.5	0.81038	277.31	3.3613	2152.6	0.07385499999999999	1863.0	79.832	189.08	136.64	447.06	468.91	0.81038	74.79	0.0	18.487000000000002	557.98	0.8403	108.4	1	573.11	0	0	0	0	0	95.79799999999999
TCGA-IA-A40U	KIRP_1	10036.0	51.716	0.06076	3715.1	6971.1	3905.0	28872.0	19451.0	21.381999999999998	6894.6	364.99	1181.5	0.061751	511.19	0.038263	15508.0	2332.7	11.934000000000001	9.9453	0	3199.6	211.84	4.2196	26.355	3.9781	3828.9	6.9617	114.37	0.040739	1176.0	99.95	319.74	900.98	2568.9	3181.0	0.077986	0.054804	0	43.2	2.4863	0.037387000000000004	6753.4	422.25	5666.3	62.655	0.058659	541.52	47.736999999999995	239.68	204.74	6.4644	2427.7	384.39	1870.7	99.45299999999999	0.0377	776.73	442.57	151.67	660.37	0.0	1257.6	3.9781	14.918	4345.1	239.19	987.57	528.1	2015.4	122.83	0.31269	1053.2	2402.8	1573.3	275.98	1.9891	13721.0	6.4644	4818.5	665.84	406.26	0.031123	455.5	0.070595	4916.5	0.6028	57.683	1.4918	2503.9	0.036606	1109.4	204.87	105.42	62.998000000000005	410.24	930.38	0.0	52.213	0.0	0.9945	734.46	2.4863	114.87	1	460.96	0	0	0	0	0	96.469
TCGA-IA-A40X	KIRP_2	372.01	103.33	0.056749	927.67	4243.6	236.26	23617.0	13952.0	26.773000000000003	1897.1	199.16	2353.7	0.090702	1468.8	0.034983999999999994	855.33	4589.5	7.0456	30.061	0	7267.7	23.485	4.0064	56.833999999999996	3.7576	1181.8	16.909000000000002	0.4697	0.048014	707.37	369.66	375.29	1058.7	1206.7	1291.2	0.08465700000000001	0.10182000000000001	0	18.585	6.1062	0.027663999999999998	1267.3	162.68	9794.3	57.303999999999995	0.037875	780.18	591.36	134.34	809.1	25.834	688.12	526.07	1684.8	45.092	0.042321	461.72	64.819	146.55	254.11	0.0	36.637	532.64	2.3485	30.531	136.68	898.54	499.3	1046.0	49.318999999999996	0.024034	1717.7	4495.1	225.93	218.41	3.2879	15514.0	8.9244	5522.3	637.39	314.23	0.029039999999999996	365.9	0.074141	5352.8	0.22258000000000003	162.05	5.1667	1596.8	0.044868	694.69	56.833999999999996	53.077	1677.9	899.48	1306.2	0.44516000000000006	20.666999999999998	0.4697	3.2879	326.44	3.7576	64.819	0	789.57	0	0	1	0	0	92.06200000000001
TCGA-IA-A40Y	KIRP_3	80.10300000000001	1444.9	0.081341	4346.2	2325.7	4534.4	30149.0	34328.0	337.64	10949.0	124.03	1083.1	0.090575	105.94	0.03943	2158.9	4143.8	77.95	248.06	0	1729.8	552.11	27.919	374.25	71.49	209.3	65.03	19.811	0.26568	759.26	561.15	900.09	415.08	1644.3	1086.1	0.065838	0.18845	0	5.0761	172.26	0.24994	1471.2	169.41	13573.0	155.9	0.077809	821.27	559.43	78.811	125.28	175.71	1177.9	1734.3	1287.7	125.75	0.045411	890.18	1843.2	463.39	166.24	6.0293	38.76	5.5986	51.248999999999995	155.04	93.023	427.22	579.67	798.02	257.54	0.04046	1152.0	4159.4	413.87	398.36	4.7373	20276.0	38.76	12041.0	1339.4	279.5	0.029016000000000004	140.83	0.065381	7762.3	2.9611	347.98	39.19	2364.8	0.0445	484.5	0.0	86.56299999999999	32.196	503.44	413.44	0.31726	13.780999999999999	25.409000000000002	0.0	1001.3	6.8906	77.51899999999999	1	262.7	-1	-1	1	0	1	92.59299999999999
TCGA-IZ-8195	KIRP_1	62.833	188.5	0.13097	1939.5	729.24	845.88	18295.0	19625.0	48.607	11750.0	180.79	1702.4	0.065009	1485.5	0.029897000000000003	1494.4	2177.2	12.448	6155.3	0	2980.9	86.544	3.9202	65.204	17.19	637.82	246.59	24.896	0.27301	765.86	53.349	344.99	803.29	2835.2	2380.0	0.10533	0.34181999999999996	0	13.937999999999999	16.598	0.54613	2340.8	91.132	7951.4	140.49	0.04974	1597.5	157.68	167.75	602.51	58.091	1211.0	497.33	1241.8	65.204	0.027989	885.6	492.59	81.209	305.28	0.5928	85.95100000000001	5.9277	11.855	2337.3	37.937	1934.8	684.05	1837.0	132.19	0.50981	642.56	3221.7	773.56	328.99	1.1855	25560.0	36.751999999999995	5196.8	355.07	510.37	0.030092	303.5	0.054658000000000005	6021.9	0.43556999999999996	1452.3	13.634	1918.8	0.11165	2336.1	4.7421	115.59	101.16	329.58	731.48	3.049	87.73	0.5928	5.9277	1156.5	4.7421	113.81	1	385.3	0	0	0	0	0	165.38
TCGA-IZ-8196	KIRP_1	8967.0	95.389	0.05205599999999999	1533.0	46.551	234.63	4157.2	16399.0	35.262	41556.0	361.21	3236.4	0.080321	4147.8	0.032943	27460.0	34.81	6.7812	10163.0	0	7512.5	16.275	2.0078	36.618	2.2604	6432.6	24.412	421.79	0.028417	207.5	26.221	539.78	310.48	5016.7	2410.0	0.063724	0.077026	0	20.396	9.4937	0.033789	5283.4	0.0	3548.8	169.98	0.051957	2928.6	80.47	95.389	419.35	33.001999999999995	6056.5	818.26	7202.4	151.45	0.034378	1321.9	5885.2	84.991	1969.7	0.0	12025.0	2.2604	3.6166	6053.8	84.991	2019.9	1688.5	3540.7	429.48	0.035772000000000005	303.8	1659.6	1286.6	672.24	10.398	33273.0	87.251	3170.4	213.38	476.49	0.029727999999999997	639.69	0.06399500000000001	5927.7	0.5283800000000001	547.02	5.877000000000001	3361.3	0.06414199999999999	1795.2	88.156	540.69	699.95	380.65	365.28	1.1624	17.179000000000002	2.2604	74.141	1547.9	4.9729	98.101	1	341.77	0	0	0	0	0	221.07
TCGA-IZ-A6M8	KIRP_1	44155.0	90.45	0.058592	1600.3	3039.2	2226.9	27505.0	20338.0	15.159	11657.0	226.38	1039.9	0.043998	454.77	0.03971	10488.0	987.87	6.0637	927.24	0	2883.2	360.28	1.8076	66.195	16.675	2336.0	13.642999999999999	41.435	0.055314	2607.9	502.27	354.22	833.59	2421.9	1731.2	0.07083300000000001	0.065062	0	53.323	13.138	0.04504	3406.8	112.6	5548.8	102.07	0.060798000000000005	1188.0	11.117	114.2	365.91	11.117	234.46	205.15	1519.4	39.414	0.05269	962.61	699.85	123.8	197.57	0.0	1566.5	18.695999999999998	1.0106	2404.8	89.439	882.77	504.3	852.45	172.31	0.049435	2837.3	2837.8	382.52	394.64	12.633	13492.0	8.0849	7637.7	1006.1	656.39	0.046519	327.94	0.073241	4838.3	0.30126	686.71	1.0106	1987.8	0.042785000000000004	2003.5	154.12	249.62	21.951	449.72	525.01	1.5063	32.34	0.5053	16.17	675.59	12.633	109.65	1	927.74	0	0	0	0	0	207.68
TCGA-IZ-A6M9	KIRP_1	46327.0	35.591	0.061895000000000006	605.54	67.64699999999999	562.04	12562.0	12869.0	4.9432	12288.0	368.26	2347.0	0.031010000000000003	406.82	0.033223	39060.0	91.943	4.9432	360.85	0	5076.8	34.108000000000004	0.36338000000000004	10.875	7.4147	3434.0	6.4261	1076.1	0.031134	391.5	276.82	187.84	198.77	3349.5	2652.5	0.087686	0.038573	0	53.902	3.4602	0.051830999999999995	9741.0	6.5002	3280.8	50.913999999999994	0.048194	1112.7	38.062	80.079	87.479	3.4602	2713.3	212.06	2634.2	84.03399999999999	0.040535	1511.6	1188.3	65.744	2310.4	0.0	7365.8	9.392000000000001	1.4829	3911.5	40.534	1853.7	866.53	1820.1	585.27	0.2232	1526.9	2410.3	981.22	472.07	54.375	12522.0	6.4261	4348.5	701.93	662.38	0.026739	570.44	0.044175	3862.6	0.24226	681.17	1.4829	2092.3	0.1657	2520.5	181.41	287.69	108.1	524.96	396.94	0.12113	35.096	0.0	14.829	673.26	12.357999999999999	91.943	1	448.34	0	0	0	0	0	134.95
TCGA-J7-6720	KIRP_1	10132.0	212.47	0.05325	2433.8	636.58	696.78	11935.0	18316.0	59.372	23251.0	276.5	2555.1	0.055841999999999996	2376.6	0.047044	58816.0	192.11	18.236	3512.3	0	7162.2	174.72	5.9217	57.676	2.9686	5127.2	10.602	750.21	0.097151	500.85	153.94	387.62	454.86	5462.7	1977.1	0.079935	0.049181	0	26.093000000000004	21.204	0.034435	6237.9	15.665999999999999	6345.2	198.9	0.053466	3741.7	65.734	152.67	1128.9	30.534000000000002	1228.6	469.89	5949.1	111.96	0.031661	863.02	3125.5	139.1	1498.7	0.0	17486.0	1.2723	2.5445	3718.4	89.90700000000001	1223.1	1084.0	2064.0	249.36	0.066867	884.22	2846.9	788.8	586.51	13.995	37661.0	36.472	5318.1	607.12	448.69	0.038742	552.16	0.058286000000000004	6056.4	1.1103	476.68	4.665	2463.0	0.13491	3156.9	100.93	471.16	323.33	366.84	753.18	2.9609	35.199	0.4241	40.711999999999996	1042.0	6.7854	69.975	1	650.13	0	0	0	0	0	229.01
TCGA-J7-8537	KIRP_3	9.0275	953.63	0.1026	18409.0	5845.9	24847.0	87242.0	58757.0	553.96	4925.7	502.67	485.84	0.1635	475.17	0.05354299999999999	990.97	10380.0	71.399	446.04	0	871.72	514.16	7.7579	283.13	247.03	74.27199999999999	185.47	38.982	0.50803	6360.3	1069.8	714.4	1960.6	927.78	419.37	0.057074	0.12542	0	6.3146	112.02	0.038851	1160.8	2355.8	12232.0	471.07	0.047612	839.56	840.38	16.824	97.21	108.33	144.44	1675.0	2255.2	67.296	0.058057000000000004	644.64	693.07	702.5	356.59	10.669	31.186	11.9	277.39	2.0517	627.41	204.76	280.67	507.18	6.1551	0.027082	1853.1	4709.9	586.38	400.08	4.5137	17725.0	64.42399999999999	10233.0	1497.3	294.21	0.047544	84.12	0.15266	9219.9	0.36083000000000004	35.7	5.7448	1450.6	0.026657999999999998	139.93	11.079	18.465	66.84899999999999	911.78	648.75	2.3454	7.3861	3.2827	0.0	859.66	16.003	4.1034	1	389.0	-1	-1	0	0	-1	107.1
TCGA-KV-A6GD	KIRP_2	11914.0	41.103	0.049014	2859.2	2963.7	1160.9	18919.0	17781.0	8.5213	6739.9	158.9	1194.0	0.069114	730.83	0.055088	34012.0	1252.6	9.5238	867.17	0	3662.3	169.93	13.854000000000001	15.038	6.015	3429.1	18.546	57.143	0.085141	1388.5	604.51	334.34	1557.2	2326.8	2919.3	0.076882	0.071314	0	16.385	4.5113	0.07367699999999999	2406.5	313.68	6529.8	62.657	0.053209000000000006	900.75	158.4	128.82	693.32	5.0125	3818.6	402.51	2476.1	82.206	0.064567	733.33	741.86	94.236	621.55	0.0	487.22	11.529000000000002	7.5188	2308.3	184.46	650.12	505.76	889.22	156.89	0.057614	1999.0	3194.5	687.22	353.38	18.546	15072.0	4.5113	4190.5	1153.9	364.91	0.059825	425.06	0.10475	4103.8	4.1295	109.77	9.0226	2167.3	0.032995	761.9	85.714	113.28	130.61	519.3	885.21	0.39963000000000004	56.14	1.5038	2.005	602.51	3.5088	120.8	1	925.31	0	0	1	0	0	132.33
TCGA-KV-A6GE	KIRP_1	20220.0	67.759	0.062847	1345.0	473.06	340.57	8579.0	15564.0	18.158	9602.8	343.22	1387.5	0.042709	1389.7	0.036256000000000004	47300.0	1247.1	9.3003	1304.7	0	2733.5	26.129	2.7009	13.729000000000001	7.0859	5222.8	21.701	1090.3	0.041429	691.32	288.31	224.98	829.79	2357.8	5074.9	0.06976	0.047984	0	49.446000000000005	3.9858	0.03973	4165.6	26.98	3813.1	80.602	0.061132000000000006	1508.9	52.25899999999999	209.48	466.06	15.5	5716.6	335.25	4048.2	161.65	0.031638	676.71	1474.3	110.28	1376.0	0.0	656.33	42.073	0.8857	1763.1	57.13	930.03	952.61	1136.0	273.25	0.10885	1548.3	2137.3	1196.6	503.1	39.858000000000004	15839.0	8.4145	4473.0	419.84	407.44	0.02937	493.36	0.077703	3531.4	0.8310299999999999	698.85	2.2143	2317.6	0.042561	1917.6	83.70200000000001	178.92	192.1	434.01	578.83	0.8310299999999999	58.016000000000005	0.0	5.3144	568.2	3.543	151.02	1	483.17	0	0	0	0	0	198.85
TCGA-MH-A55W	KIRP_1	8823.2	83.12799999999999	0.057932000000000004	2286.0	1529.1	769.77	7197.7	13878.0	24.107	13695.0	671.68	1561.2	0.078979	2248.6	0.037391	44409.0	1928.6	4.9877	385.71	0	9426.2	10.807	3.5643	49.04600000000001	11.638	4839.7	5.819	1041.6	0.079161	388.21	44.058	299.26	487.8	4183.9	2957.7	0.066903	0.052496	0	63.138000000000005	6.6503	0.035243000000000003	5410.0	49.935	2610.2	133.0	0.046107999999999996	2641.8	24.939	196.18	480.91	15.794	6597.9	675.83	3008.4	96.429	0.040047	955.14	3487.2	72.322	1444.8	0.0	2156.3	6.6503	1.6626	4059.2	90.61	1496.3	856.22	1882.9	167.09	0.083751	429.77	1547.8	2846.3	587.72	27.432	23145.0	34.914	3720.8	309.24	457.21	0.033801	532.85	0.090209	4617.8	1.0184	660.04	4.9877	2510.0	0.059346	2207.1	37.408	485.47	53.302	302.59	527.87	1.273	38.239000000000004	0.0	56.527	1048.2	3.3251	83.96	1	325.03	0	0	0	0	0	162.1
