PRAD	Labels	N:GEXP::TFF3:7033:	N:GEXP::SEPP1:6414:	N:MIR::hsa-miR-200b-3p:Corrected:	N:GEXP::ERG:2078:	N:GEXP::HLA-DMB:3109:	B:MUTA:COMP:SPOP::	B:MUTA:nons:SPOP::	N:METH:cg06816106:RP11-713D19.1:TssD221:Shore	B:MUTA:LOF:SMAD3::	N:GEXP::GHR:2690:	N:GEXP::CACNA1D:776:	N:GEXP::MAGED4B:81557:	N:GEXP::OGDHL:55753:	N:GEXP::LAT2:7462:	N:METH:cg10520594:NT5C:TssU53:Island	N:GEXP::ITPR3:3710:	B:MUTA:COMP:ACVR2A::	N:GEXP::ATP10A:57194:	N:MIR::hsa-miR-582-3p:Corrected:	N:GEXP::TP53I3:9540:	N:METH:cg13376158:NT5C:TssU132:Shore	N:GEXP::AGFG2:3268:	N:METH:cg08378505:NT5C:TssD57:Island	N:METH:cg04554033:C1QTNF1:TssU112:Island	N:GEXP::HDAC1:3065:	N:GEXP::ALOX15:246:	N:GEXP::EML6:400954:	N:GEXP::SEPT9:10801:	B:MUTA:COMP:JAK1::	N:MIR::hsa-miR-629-5p:Corrected:	N:MIR::hsa-miR-3065-3p:Corrected:	N:GEXP::H2AFY2:55506:	N:METH:cg26522057:B3GNT9:TssD556:Island	N:METH:cg23584144:DACT2:TssD86:Island	N:METH:cg07013787:SP5:TssU54:Island	N:METH:cg05145649:NT5C:TssU51:Island	N:METH:cg26020635:NA:NA:Island	N:METH:cg06172475:FLI1:TssU81:Island	N:METH:cg18153124:KCNQ3:TssD47:Island	N:METH:cg21092177:NT5C:TssU140:Shore	N:METH:cg12518360:SLC36A4:TssU173:Island	N:METH:cg25331703:LRRK1:TssU138:Island	N:METH:cg06620911:ANGPTL4:TssU2:Island	N:METH:cg08659394:B3GNT9:TssD200:Island	N:MIR::hsa-miR-99a-3p:Corrected:	N:GEXP::NKAIN1:79570:	N:GEXP::CCDC141:285025:	N:GEXP::TDRD1:56165:	N:GEXP::CNTLN:54875:	N:GEXP::SLC18A3:6572:	N:GEXP::PAX1:5075:	N:METH:cg27306873:LIPT1:TssD439:Shore	N:METH:cg14044057:RP11-713D19.1:TssD277:Shore	N:METH:cg06158040:EXO5:TssD161:Shore	N:GEXP::CHD1:1105:	N:METH:cg15031983:NA:NA:NA	N:METH:cg24016939:ZNF671:TssU142:Shore	N:METH:cg00245192:MGLL:TssD271:Island	N:METH:cg14913925:FAM200A:TssD519:Shore	N:METH:cg12030835:NA:NA:NA	N:GEXP::KIAA0087:9808:	N:GEXP::LOC100190940:100190940:	N:GEXP::CDH7:1005:	I:CNVR::TMPRSS2:7113:	N:GEXP::AMPD3:272:	N:METH:cg01184522:ZNF496:TssU669:Island	N:GEXP::C17orf44:284029:	N:GEXP::KCNH8:131096:	N:GEXP::KCNG3:170850:	N:METH:cg18190030:SLC35F3:TssU1382:Shore	N:METH:cg26937798:CTD-3203P2.3:TssU631:Shore	I:CNVR::GRIK2:2898:	N:GEXP::PKNOX2:63876:	I:CNVR::MINPP1:9562:	N:METH:cg18107409:PPP2R5C:TssU441:Island	I:CNVR::CHD1:1105:	I:CNVR::GPATCH8:23131:	I:CNVR::MIXL1:83881:	N:METH:cg10444953:NA:NA:NA	N:METH:cg25820220:RP11-395G23.3:TssD16:Island	N:METH:cg05689600:ALDH7A1:TssD268:Shore
TCGA-FC-A5OB	PRAD_2	2576.7	60709.0	58.531000000000006	104.99	200.56	0	0	0.039582	1	904.43	211.86	9.4539	22.128	385.12	0.46708999999999995	436.67	0	173.26	304.23	21.656999999999996	0.25935	735.4	0.55278	0.0677	2415.7	8.9454	0.4708	867.23	0	114.0	39.815	619.59	0.058380999999999995	0.18459	0.38587	0.11932999999999999	0.019887000000000002	0.22103000000000003	0.46826999999999996	0.27692	0.048891000000000004	0.62455	0.022505	0.019765	26.543000000000003	214.22	137.48	0.9416	106.87	0.0	0.0	0.033389999999999996	0.042832	0.085051	594.16	0.028477	0.021384999999999998	0.14221	0.16477999999999998	0.047096	0.9416	0.9416	0.0	0	218.93	0.1816	81.921	0.9416	203.39	0.6207	0.32444	0	114.88	0	0.047097	0	0	0	0.28570999999999996	0.29841999999999996	0.02276
TCGA-FC-A8O0	PRAD_2	7091.7	3760.8	700.42	95.581	148.9	0	0	0.031484	0	859.27	173.39	613.36	629.68	179.16	0.035918	972.37	0	164.75	395.97	305.48	0.056888	1731.5	0.034567	0.030017000000000002	2879.9	0.9606	32.181	8025.5	0	67.655	97.77600000000001	749.28	0.045995999999999995	0.03184	0.15645	0.019987	0.017349	0.034732	0.034493	0.061045	0.048899	0.01627	0.02181	0.011874	11.353	32.181	5.7637	3.3622	123.92	0.0	0.9606	0.034765	0.079999	0.015933000000000003	521.13	0.024919999999999998	0.014512	0.030719999999999997	0.022809	0.031830000000000004	0.0	37.944	29.779	0	372.72	0.020205	35.543	93.66	2.8818	0.06897	0.026282999999999997	0	136.41	0	0.033513999999999995	0	0	0	0.051102	0.09525	0.041931
TCGA-G9-6329	PRAD_1	413.03	6236.7	528.35	6320.9	2578.6	0	0	0.34297	0	755.36	876.89	758.61	442.42	183.08	0.3241	1560.4	0	131.06	436.49	312.5	0.10379000000000001	797.06	0.30675	0.35083000000000003	5533.0	8.7371	67.514	7857.0	0	56.53	24.025	1107.2	0.063819	0.024737000000000002	0.36622	0.049188	0.023778999999999998	0.06068200000000001	0.038004	0.08794400000000001	0.042638	0.025766000000000004	0.018759	0.037709	7.8738	769.66	8.34	309.77	348.69	22.24	105.24	0.055184000000000004	0.2291	0.024236	637.41	0.19906	0.024496	0.031655	0.029532	0.16018	6.3542	19.857	23.828000000000003	-1	477.76	0.027864	62.351000000000006	103.65	300.63	0.14087	0.1302	0	231.93	0	0.031399	0	0	0	0.051188	0.08338	0.041065
TCGA-G9-6333	PRAD_3	10632.0	21250.0	857.25	143.34	439.4	1	1	0.39393	1	578.99	446.15	133.67	57.411	1314.5	0.073836	709.47	0	241.65	451.29	363.98	0.099486	2119.3	0.032283	0.040310000000000006	3434.5	5.6285	14.634	3734.7	0	123.8	55.894	659.29	0.41123000000000004	0.22091999999999998	0.41488	0.023736	0.53086	0.33529000000000003	0.28128000000000003	0.083057	0.28281999999999996	0.49263	0.13111	0.6141300000000001	31.259	28.143	806.75	72.796	90.807	0.0	1.1257	0.31868	0.32008000000000003	0.07436799999999999	608.63	0.40153	0.029455000000000002	0.026598	0.044962	0.36367	0.0	9.3809	1.5009	0	273.55	0.24846	238.27	4.878	20.262999999999998	0.17774	0.11227999999999999	-1	187.99	0	0.039889	0	0	0	0.047570999999999995	0.245	0.039008999999999995
TCGA-G9-6336	PRAD_1	663.21	5223.9	398.42	2455.0	4655.6	0	0	0.064475	0	1008.2	723.91	530.43	246.36	368.28	0.39025	1660.0	0	289.87	491.62	407.7	0.20039	1179.2	0.44991000000000003	0.29965	4434.1	165.42	95.10600000000001	7669.7	0	24.636	15.898	964.72	0.087252	0.040534	0.37964000000000003	0.30805	0.02102	0.045163999999999996	0.053986	0.19716	0.059556	0.024108	0.034862	0.25756999999999997	3.2767	376.38	3.5412	250.41	197.8	2.5294	12.647	0.06411	0.07926699999999999	0.021884	476.03	0.038176999999999996	0.052414999999999996	0.087762	0.043827	0.064221	16.188	27.823	30.353	-1	419.88	0.038761000000000004	46.541000000000004	55.141000000000005	88.023	0.13066	0.05645	0	260.02	0	0.038679000000000005	0	0	0	0.2188	0.12372999999999999	0.055596000000000007
TCGA-G9-6342	PRAD_1	1264.3	2881.7	1235.1	9205.8	1506.6	0	0	0.26900999999999997	0	2930.1	2543.5	949.59	1249.4	92.28	0.45328999999999997	1549.0	1	308.45	441.25	187.1	0.15166	1141.1	0.45527	0.35079	5600.0	224.89	47.956	10130.0	1	42.983999999999995	19.477	1409.3	0.060382000000000005	0.029731999999999998	0.46851000000000004	0.11814000000000001	0.021439	0.033291	0.027285000000000004	0.12992	0.055746000000000004	0.029383999999999997	0.0316	0.015511000000000002	6.2684	1249.0	4.3597	465.03	315.71	62.852	28.338	0.12254000000000001	0.18492	0.040915	491.55	0.029796	0.03685	0.033712	0.043377	0.030262999999999998	67.212	59.218999999999994	118.8	-1	811.63	0.0535	42.507	123.16	117.71	0.074517	0.071269	0	135.88	0	0.07535399999999999	0	0	0	0.1343	0.10833	0.034894
TCGA-G9-6351	PRAD_1	2053.0	8843.9	1173.3	4155.4	6910.6	0	0	0.34828000000000003	0	1332.1	1155.4	901.61	311.58	328.52	0.4522	1805.3	0	316.26	934.39	490.8	0.21841999999999998	1491.9	0.4944	0.4019	4783.6	108.91	192.93	7974.4	1	71.916	25.014	1027.4	0.055479999999999995	0.02617	0.39431	0.32676	0.014843	0.046036	0.032169	0.24184	0.04608	0.042089999999999995	0.01736	0.015441999999999999	9.1198	903.35	6.8518	445.73	207.0	5.0487	33.898	0.044660000000000005	0.26259	0.033746	472.05	0.026545	0.049428	0.023341	0.041522	0.036624000000000004	7.9336	150.38	10.819	0	945.19	0.17193	54.45399999999999	65.993	146.77	0.081055	0.10265999999999999	0	212.04	0	0.26016999999999996	0	0	0	0.036019	0.29479	0.032398
TCGA-G9-6353	PRAD_1	1196.0	6852.3	805.48	1842.8	872.78	0	0	0.060503999999999995	0	845.78	555.84	784.72	316.94	436.02	0.28204	1625.3	0	326.55	500.35	480.4	0.15164	1109.8	0.26053000000000004	0.17692	3531.8	83.95	50.666000000000004	6814.0	0	67.547	33.643	947.49	0.058776	0.022379	0.20282999999999998	0.17782	0.016064	0.039777999999999994	0.044539999999999996	0.13769	0.045273	0.016736	0.014075	0.016924	11.214	361.32	7.3964	143.12	155.69	1.4793	9.9852	0.045818	0.074738	0.016596	447.49	0.040836000000000004	0.024843	0.042082999999999995	0.037294	0.046491000000000005	18.861	74.704	15.163	0	491.12	0.029361	48.446999999999996	83.58	14.793	0.074113	0.057415999999999995	0	432.32	0	0.029757	0	0	0	0.059871	0.08318099999999999	0.039718
TCGA-G9-6356	PRAD_1	739.25	5378.1	570.54	2246.3	1001.5	0	0	0.22884000000000002	0	1182.3	589.65	434.25	421.01	184.62	0.40181	1990.9	1	194.52	493.46	333.46	0.30603	1147.3	0.48263999999999996	0.21921	3720.2	135.52	180.05	8027.4	0	30.611	27.476	1091.4	0.1864	0.034294	0.29613	0.47418999999999994	0.020725	0.029936	0.030993	0.26278	0.04983	0.05992000000000001	0.034067	0.35443	4.6101	925.01	4.9486	434.34	315.19	1.9033	14.465	0.077315	0.1655	0.036315	606.01	0.034959	0.14505	0.092959	0.03977	0.034244	110.01	49.486000000000004	76.513	0	666.92	0.0669	74.229	237.53	82.604	0.15055	0.088491	0	259.23	-1	0.034954	0	0	0	0.26739	0.10985999999999999	0.028595999999999996
TCGA-G9-6361	PRAD_1	1083.8	2009.2	467.83	7844.8	1452.8	0	0	0.32391	0	1721.1	798.0	159.98	552.58	115.11	0.70863	2151.3	1	308.46	327.67	622.1	0.34885	1543.0	0.72752	0.5704899999999999	4667.0	593.0	70.811	7003.5	1	46.45399999999999	11.962	1458.9	0.045475	0.045072	0.5293100000000001	0.59439	0.023946000000000002	0.19409	0.033247000000000006	0.29861	0.05125	0.019046	0.014062999999999999	0.099713	6.5794	1507.4	6.4667	772.77	287.77	7.4367	33.304	0.22926999999999997	0.24117	0.049138	503.44	0.23258	0.24338	0.13508	0.076886	0.16913	106.7	110.58	57.553999999999995	0	1334.4	0.17167000000000002	155.2	37.184	43.651	0.12778	0.171	-1	131.28	-1	0.075427	0	0	0	0.5455399999999999	0.090645	0.035143
TCGA-G9-6363	PRAD_1	205.55	7014.6	357.79	4503.6	1339.2	0	0	0.5280100000000001	0	1214.8	749.23	187.71	249.74	84.275	0.46967	850.62	1	115.11	284.69	251.8	0.22537	911.61	0.52655	0.3244	4920.9	511.82	103.8	4305.2	1	13.83	18.68	1110.0	0.069757	0.05123200000000001	0.072405	0.35278000000000004	0.021676	0.07434400000000001	0.033289	0.23168000000000002	0.043232	0.024345	0.029468	0.015908000000000002	3.5923	959.92	1.0277	838.64	176.77	6.1665	19.527	0.07472100000000001	0.35175	0.049551	487.15	0.18794	0.06456	0.058616999999999995	0.11765	0.19585999999999998	48.303999999999995	77.081	180.88	-1	710.17	0.058458	39.054	43.166000000000004	165.47	0.056111	0.0829	0	54.471000000000004	-1	0.037225	0	0	0	0.35036999999999996	0.10267000000000001	0.041389999999999996
TCGA-G9-6364	PRAD_1	649.09	5815.8	306.34	5360.7	4638.0	0	0	0.054726	0	1574.7	822.33	556.47	445.72	73.54899999999999	0.52973	1131.7	1	235.27	319.04	519.27	0.13242	1458.6	0.51594	0.52336	5077.5	386.35	212.67	7994.7	0	27.645	10.273	1223.8	0.053496	0.037276	0.28436999999999996	0.21302	0.021781000000000002	0.041524	0.20078	0.11342	0.055871000000000004	0.02386	0.023948	0.013988999999999998	2.4283	818.34	2.6584	641.12	348.69	17.723	17.723	0.06201	0.075097	0.035956999999999996	522.38	0.029327	0.034186	0.032249	0.039080000000000004	0.038102	27.026999999999997	77.53699999999999	46.522	-1	1289.3	0.039112	66.903	59.371	115.64	0.098501	0.14055	0	524.59	-1	0.034663	0	0	0	0.068196	0.11865999999999999	0.030045
TCGA-G9-6365	PRAD_1	212.91	4188.5	427.25	4620.2	2736.3	0	0	0.3545	0	1167.7	442.27	419.25	349.36	123.42	0.5573899999999999	1548.8	0	215.99	448.55	582.84	0.34536	1239.7	0.57001	0.4308	4839.0	257.48	132.0	7653.4	1	25.587	26.73	1231.8	0.073286	0.03684	0.47326	0.50055	0.022428999999999998	0.049099000000000004	0.037799	0.32	0.054107	0.027110000000000002	0.029093	0.015265	3.1447	641.47	3.4285	611.64	286.28	1.7142	10.285	0.10707	0.22386999999999999	0.031418	521.13	0.03568	0.052221000000000004	0.029814	0.044233999999999996	0.040215	238.28	184.79	30.171	-1	709.01	0.035851999999999995	93.598	42.856	28.114	0.10224	0.18694000000000002	0	209.14	0	0.093644	0	0	0	0.069138	0.1152	0.042032
TCGA-G9-6366	PRAD_2	11892.0	6835.3	875.24	131.6	165.55	0	0	0.033371	0	772.01	170.67	27.24	28.498	266.09	0.064338	729.08	0	322.77	118.98	135.77	0.071237	268.33	0.046807999999999995	0.18816	3472.9	18.892	10.567	3100.9	0	62.586999999999996	32.271	1039.7	0.047189	0.22771	0.034199	0.017891999999999998	0.019089	0.18802	0.36222	0.061091	0.045015	0.016947	0.021084000000000002	0.011198999999999999	9.7792	118.8	0.6404	22.414	131.28	0.0	0.0	0.041546	0.095053	0.020478	424.59	0.12623	0.022383	0.047774000000000004	0.036525	0.16217	8.6455	4.8031	13.128	0	691.96	0.028044	29.459	1.2808	386.49	0.18074	0.07834400000000001	0	716.62	0	0.028758999999999996	0	0	0	0.043066	0.11275999999999999	0.029137
TCGA-G9-6367	PRAD_2	2708.3	7400.0	299.38	123.7	250.63	0	0	0.048464	0	1316.8	80.443	589.31	182.34	335.36	0.07524600000000001	902.51	0	217.38	200.16	248.48	0.08087799999999999	957.1	0.061742	0.021918	2865.9	1.4301	12.155999999999999	5876.6	0	25.666	31.769000000000002	708.62	0.065849	0.030767000000000003	0.075811	0.025865	0.018887	0.050003	0.030837	0.077214	0.053703999999999995	0.027257	0.023028	0.014013	2.0345	90.09700000000001	20.021	0.7151	126.92	0.0	1.4301	0.069324	0.098771	0.028487000000000002	363.6	0.031219	0.029199	0.05298200000000001	0.042469	0.040335	1.4301	32.535	1.4301	0	595.64	0.040257999999999995	36.825	8.5806	4.2903	0.1258	0.040204000000000004	0	583.48	0	0.033780000000000004	0	0	0	0.053381	0.11830999999999998	0.054235000000000005
TCGA-G9-6370	PRAD_2	180.34	6423.5	169.81	204.74	382.25	0	0	0.057763	0	629.42	134.72	645.45	145.69	202.97	0.069921	1377.8	0	124.82	142.27	216.76	0.076808	972.42	0.053453999999999995	0.042075	2889.3	9.1938	24.753	5774.4	0	9.1338	15.085	640.74	0.074889	0.03253	0.070779	0.027774	0.020263	0.044255	0.045268	0.079993	0.050229	0.04484	0.029195	0.015411000000000001	2.0759	60.467	106.79	0.3536	187.76	0.0	2.1216	0.057717	0.11702	0.041872	504.6	0.04345	0.025547999999999998	0.048561	0.034472	0.06666799999999999	0.3536	6.3649	16.266	0	446.61	0.025818	53.395	13.437000000000001	30.41	0.11482	0.053958000000000006	0	423.27	0	0.041151	0	0	0	0.24266	0.14962	0.078356
TCGA-G9-6377	PRAD_1	1897.7	3862.6	1376.3	3431.8	1759.4	0	0	0.051878999999999995	0	1857.6	1009.4	464.24	314.09	200.53	0.45474	1702.0	1	334.33	250.63	333.58	0.10785	1057.3	0.4224	0.15785	4995.5	209.9	130.06	7477.9	0	90.479	21.366	779.61	0.037676999999999995	0.02282	0.49821000000000004	0.054428	0.024503	0.030445	0.032217	0.07997699999999999	0.045067	0.014396	0.014837999999999999	0.022218	10.033	482.38	10.12	754.87	106.45	13.118	5.2474	0.037752999999999995	0.06863999999999999	0.025091	728.26	0.031337000000000004	0.022821	0.051102999999999996	0.049412	0.026066000000000002	11.244000000000002	91.079	35.232	-1	1007.9	0.06686	243.63	77.211	253.37	0.068147	0.062371	0	155.92	-1	0.040708999999999995	0	-1	0	0.17704	0.1029	0.08177000000000001
TCGA-G9-6378	PRAD_2	7486.7	7756.0	570.9	179.61	289.27	0	0	0.051899	0	304.09	207.47	141.69	121.52	382.34	0.068774	351.64	0	55.126999999999995	387.49	164.79	0.075726	1076.5	0.059074	0.0424	3771.8	8.8915	5.3349	4745.7	0	52.994	24.43	692.95	0.056764999999999996	0.03833	0.037670999999999996	0.021357	0.019525999999999998	0.13142	0.1774	0.066233	0.048379000000000005	0.038383999999999995	0.031358	0.025337000000000002	9.396	66.983	17.783	113.81	148.19	0.5928	0.0	0.044922000000000004	0.068075	0.027154	451.69	0.027548000000000003	0.078217	0.032717	0.032602	0.049522000000000004	2.3711	18.969	4.1494	0	367.52	0.032823000000000005	46.82899999999999	10.077	10.077	0.13392	0.075584	0	501.48	0	0.030291000000000002	0	0	0	0.050067	0.11022	0.041612
TCGA-G9-6384	PRAD_1	243.02	5328.4	533.02	5852.9	9132.0	0	0	0.047527999999999994	0	2149.2	3915.5	549.82	595.33	184.99	0.12919	2863.1	1	496.06	395.13	261.88	0.07259600000000001	1055.5	0.030516	0.46995	5303.8	268.94	15.907	6700.1	0	46.26	25.045	510.2	0.055002999999999996	0.043891	0.33441	0.027924	0.024938	0.045441	0.032506	0.08052999999999999	0.062226	0.026588999999999998	0.035042000000000004	0.015609	3.5358	257.46	5.5969	1238.7	369.1	33.876	15.318	0.048825	0.07988200000000001	0.032109	854.55	0.032796	0.18263	0.03954	0.034512	0.058824	52.138999999999996	59.798	103.98	0	418.88	0.031982	82.186	30.93	562.93	0.14346	0.044264	0	884.01	0	0.036088	0	0	0	0.11800999999999999	0.12615	0.043653
TCGA-G9-6385	PRAD_1	3051.3	9288.3	626.12	1778.1	529.37	0	0	0.070899	0	1170.2	336.52	971.28	192.14	359.87	0.14039000000000001	2086.0	0	306.79	530.54	333.65	0.13963	1106.9	0.14569000000000001	0.1436	3669.5	79.618	47.063	6434.9	0	49.956	48.957	899.86	0.073321	0.042571	0.24713000000000002	0.12365	0.03291	0.036369	0.038511000000000004	0.15412	0.05095	0.02459	0.040983	0.019435	4.9956	349.96	18.047	203.82	128.45	0.0	6.7233	0.061611	0.078693	0.02781	522.29	0.17207999999999998	0.041543000000000004	0.056220000000000006	0.05154299999999999	0.11356	40.694	97.311	23.355	0	461.08	0.032456	60.863	52.725	12.030999999999999	0.098661	0.039731	0	460.37	0	0.040313999999999996	0	0	0	0.063675	0.11456	0.045688
TCGA-G9-6499	PRAD_2	26769.0	12773.0	195.18	142.31	374.93	0	0	0.11345	0	206.97	263.68	192.99	22.395	830.05	0.059109	451.38	0	315.69	699.44	409.97	0.066287	1125.2	0.033509	0.044357	3164.5	0.3612	4.6957	3354.9	0	89.72	23.487	555.9	0.066355	0.09754	0.069425	0.020329	0.01793	0.23356	0.14974	0.052584000000000006	0.21793	0.4069	0.32743	0.50618	12.918	37.927	73.686	10.475	113.06	0.0	0.3612	0.044308999999999994	0.11212000000000001	0.030494	620.19	0.038031999999999996	0.016859	0.029712	0.037508	0.038821	0.0	9.3914	7.5853	1	144.84	0.22096	105.11	31.425	9.7526	0.14463	0.050879	-1	141.95	-1	0.034401999999999995	-1	-1	-1	0.043171	0.38966	0.03992
TCGA-G9-7510	PRAD_3	11393.0	14160.0	328.1	307.97	659.33	1	1	0.29807	1	352.98	488.02	175.28	88.73100000000001	373.38	0.080761	1125.7	0	218.59	230.89	288.21	0.083873	911.27	0.040737	0.059872	3043.1	11.982000000000001	13.925	3426.5	0	43.105	43.56399999999999	612.69	0.12525999999999998	0.28953	0.085346	0.026246	0.39957	0.32855999999999996	0.2672	0.063193	0.30739	0.44737	0.090447	0.5302	9.4006	73.186	143.78	4.5337	123.7	0.0	0.0	0.20619	0.24149	0.34343	504.53	0.40325	0.32027	0.25892	0.09666799999999999	0.33481	1.6192	1.2953	8.4197	0	321.24	0.29114	104.92	14.895999999999999	22.345	0.16742	0.09354900000000001	-1	255.18	0	0.050171	0	0	0	0.058852	0.2083	0.029363999999999998
TCGA-G9-7519	PRAD_2	5987.1	11806.0	195.87	153.95	274.89	0	0	0.056962	0	425.5	140.23	59.37	32.645	389.89	0.12568	427.38	0	71.597	244.89	166.56	0.089338	1232.0	0.066967	0.041038	2881.7	0.371	9.2742	3224.1	0	57.031000000000006	27.331	424.02	0.092225	0.22848000000000002	0.048168	0.040038	0.02342	0.47200000000000003	0.29556	0.07772799999999999	0.063595	0.02565	0.054212	0.27562	8.1994	16.323	18.548	44.145	79.758	0.0	0.0	0.040431	0.058021	0.034503	306.79	0.052476999999999996	0.020211	0.071453	0.033872	0.045395	0.0	0.0	4.4516	0	197.73	0.051204	58.983999999999995	2.9677	5.9355	0.15349000000000002	0.087237	0	525.29	0	0.047715	0	0	0	0.05797000000000001	0.10962000000000001	0.034874
TCGA-G9-7521	PRAD_2	951.79	9134.4	709.36	216.1	742.54	0	0	0.074449	0	238.84	181.59	37.705	19.173	101.62	0.056301	744.31	0	136.95	77.48899999999999	273.9	0.067584	445.36	0.046175	0.031119	3388.9	98.329	11.23	2742.5	0	62.806999999999995	97.337	452.48	0.044768	0.040485	0.041967000000000004	0.018869	0.023461000000000003	0.16855	0.056129	0.052911	0.059886	0.022752	0.031341	0.020919999999999998	11.690999999999999	205.97	21.09	23.006999999999998	108.19	0.0	0.0	0.045355	0.047626999999999996	0.031991000000000006	717.88	0.033269	0.10434	0.044325	0.031116	0.03673	1.9173	0.0	7.6691	-1	336.07	0.021202000000000002	69.844	1.9173	23.281	0.29535	0.11764000000000001	0	256.37	-1	0.0362	0	1	0	0.063729	0.11507	0.036765
TCGA-G9-7522	PRAD_1	2479.5	4870.1	587.56	3174.0	4621.7	0	0	0.038593999999999996	0	3045.7	1576.6	696.49	495.63	187.98	0.34923000000000004	1522.5	0	351.52	628.51	306.26	0.19414	939.05	0.47483000000000003	0.14628	5180.9	191.59	193.53	6553.4	1	66.443	36.505	1207.5	0.056902	0.04357	0.30296	0.26006	0.019738	0.052552	0.033139	0.16213	0.03963	0.13959000000000002	0.041854	0.015207	5.0219	436.76	6.3862	220.46	226.57	1.666	6.1086	0.038818	0.041035	0.045547000000000004	646.4	0.03433	0.021731	0.029804	0.033681	0.033023000000000004	23.046	117.73	42.482	0	1116.2	0.028217000000000002	57.476000000000006	66.361	151.05	0.12239000000000001	0.06287999999999999	0	452.03	-1	0.042809	0	0	0	0.11577	0.093957	0.027447000000000003
TCGA-HC-7075	PRAD_2	21242.0	11848.0	60.716	73.71	302.58	0	0	0.045174	1	398.28	381.87	38.369	3.0971	534.55	0.3993	1140.6	0	29.732	493.22	100.96	0.078826	1654.8	0.22163000000000002	0.077769	3206.7	1.8582	5.8844	2740.6	0	168.66	142.05	66.587	0.1099	0.35996999999999996	0.047786	0.022274000000000002	0.025968	0.12775999999999998	0.40409	0.07183400000000001	0.048916	0.018622	0.018157	0.4384	10.119	4.6456	6.5038	53.888999999999996	53.269	0.0	0.0	0.050377	0.090125	0.033587	575.43	0.077736	0.014622999999999999	0.38735	0.072282	0.079074	1.2388	0.6194	6.8135	0	293.6	0.332	58.225	6.5038	3.0971	0.35446	0.32986	0	122.64	0	0.028429000000000003	0	0	0	0.053437	0.29091	0.036467
TCGA-HC-7077	PRAD_1	2103.8	6811.6	1411.0	3086.8	1572.4	0	0	0.17687999999999998	0	2628.7	950.11	608.62	115.16	199.27	0.42194	2279.4	1	184.37	253.68	479.55	0.33039	1001.9	0.39355999999999997	0.42207	4344.5	179.09	232.79	8042.2	1	119.08	36.9	844.57	0.17144	0.34718000000000004	0.36103	0.46711	0.020583	0.42903	0.08830199999999999	0.3018	0.068635	0.27848	0.045579	0.43676000000000004	3.7738	470.55	1.8623	923.1	412.82	0.9312	11.484000000000002	0.12022999999999999	0.14872	0.019952	503.76	0.025599	0.022632	0.50429	0.043105000000000004	0.02721	10.243	71.7	22.969	0	1005.7	0.17513	44.075	123.85	181.58	0.14353	0.086417	0	576.08	-1	0.039979	0	-1	0	0.55423	0.47146000000000005	0.025261000000000002
TCGA-HC-7078	PRAD_2	6331.3	10692.0	206.95	317.29	705.47	0	0	0.648	1	201.31	265.21	217.59	44.201	1255.6	0.050769999999999996	783.18	1	203.94	297.41	138.29	0.059773	1313.3	0.02585	0.20955	3298.9	5.2516	14.88	3443.3	0	134.34	14.754000000000001	343.11	0.06541799999999999	0.2606	0.067416	0.016738	0.017759	0.18225	0.25115	0.068049	0.28852	0.025581	0.020871999999999998	0.23171999999999998	13.200999999999999	16.192999999999998	44.201	523.85	105.03	0.0	0.0	0.078574	0.53651	0.16209	617.07	0.033608	0.053826	0.044159	0.043989999999999994	0.043699	3.9387	48.578	14.004000000000001	0	375.06	0.073275	48.578	10.503	15.317	0.26058000000000003	0.205	-1	413.57	1	0.025591	0	0	0	0.06368099999999999	0.10247	0.024804
TCGA-HC-7080	PRAD_3	27286.0	10191.0	772.05	195.35	276.88	1	1	0.58108	1	458.11	1434.6	17.305	65.404	1085.1	0.12253	918.08	1	280.06	993.04	337.97	0.067396	1975.4	0.054229	0.057163	3498.7	1.4406	9.7962	3431.2	0	151.33	101.07	439.96	0.32941	0.27441	0.67395	0.02459	0.50532	0.055578999999999996	0.2504	0.077674	0.8709	0.71678	0.47585	0.81083	2.2842	219.84	36.303000000000004	8.3555	157.03	0.0	12.389000000000001	0.65665	0.48946000000000006	0.69807	35.439	0.4253	0.5726899999999999	0.027056	0.54101	0.69135	2.305	2.0169	37.455999999999996	0	393.86	0.7831100000000001	50.998000000000005	4.8981	0.2881	0.4964	0.28814	-1	208.02	0	0.031416	-1	0	0	0.027726	0.085823	0.045212999999999996
TCGA-HC-7081	PRAD_1	168.4	5870.3	593.41	7456.7	4672.6	0	0	0.48776	0	2034.2	2747.9	1179.7	2376.9	206.04	0.6923199999999999	2666.8	1	366.02	739.2	300.15	0.35667	1924.2	0.63402	0.54174	3611.7	808.82	52.501000000000005	8294.7	1	27.52	16.767	827.14	0.36912	0.22935	0.6159600000000001	0.62871	0.01991	0.084333	0.031905	0.33514	0.058752	0.023199	0.10973	0.50971	5.832000000000001	1007.9	5.4482	810.3	168.9	12.878	10.401	0.052013	0.32372	0.022271	688.96	0.030808	0.037314	0.027517000000000003	0.055309000000000004	0.035489	48.044	277.86	408.62	-1	987.12	0.11828	77.76100000000001	182.76	170.38	0.073559	0.08882000000000001	0	91.134	-1	0.045938	0	-1	0	0.04072	0.11915	0.3769
