human_gene_symbol	gs_name
IP6K2	P53_PATHWAY
IPCEF1	REACTIVE_OXYGEN_SPECIES_PATHWAY
IPO4	MYC_TARGETS_V2
IPO7	E2F_TARGETS
IQGAP2	ANDROGEN_RESPONSE
IRAG2	P53_PATHWAY
IRAK1	P53_PATHWAY
IRAK2	INFLAMMATORY_RESPONSE
IRAK4	PI3K_AKT_MTOR_SIGNALING
IRF1	APOPTOSIS
IRF1	COMPLEMENT
IRF1	IL6_JAK_STAT3_SIGNALING
IRF1	INFLAMMATORY_RESPONSE
IRF1	INTERFERON_ALPHA_RESPONSE
IRF1	INTERFERON_GAMMA_RESPONSE
IRF1	TNFA_SIGNALING_VIA_NFKB
IRF1	UV_RESPONSE_UP
IRF2	COMPLEMENT
IRF2	INTERFERON_ALPHA_RESPONSE
IRF2	INTERFERON_GAMMA_RESPONSE
IRF4	ALLOGRAFT_REJECTION
IRF4	IL2_STAT5_SIGNALING
IRF4	INTERFERON_GAMMA_RESPONSE
IRF5	INTERFERON_GAMMA_RESPONSE
IRF6	IL2_STAT5_SIGNALING
IRF7	ALLOGRAFT_REJECTION
IRF7	COMPLEMENT
IRF7	INFLAMMATORY_RESPONSE
IRF7	INTERFERON_ALPHA_RESPONSE
IRF7	INTERFERON_GAMMA_RESPONSE
IRF8	ALLOGRAFT_REJECTION
IRF8	IL2_STAT5_SIGNALING
IRF8	INTERFERON_GAMMA_RESPONSE
IRF8	KRAS_SIGNALING_UP
IRF8	XENOBIOTIC_METABOLISM
IRF9	IL6_JAK_STAT3_SIGNALING
IRF9	INTERFERON_ALPHA_RESPONSE
IRF9	INTERFERON_GAMMA_RESPONSE
IRS1	APICAL_JUNCTION
IRS1	UV_RESPONSE_DN
IRS2	GLYCOLYSIS
IRS2	HYPOXIA
IRS2	TNFA_SIGNALING_VIA_NFKB
IRS4	KRAS_SIGNALING_DN
ISCA1	HEME_METABOLISM
ISCA1	OXIDATIVE_PHOSPHORYLATION
ISCU	COAGULATION
ISCU	OXIDATIVE_PHOSPHORYLATION
ISCU	P53_PATHWAY
ISG15	INTERFERON_ALPHA_RESPONSE
ISG15	INTERFERON_GAMMA_RESPONSE
ISG20	APOPTOSIS
ISG20	ESTROGEN_RESPONSE_LATE
ISG20	GLYCOLYSIS
ISG20	HYPOXIA
ISG20	INTERFERON_ALPHA_RESPONSE
ISG20	INTERFERON_GAMMA_RESPONSE
ISG20L2	ESTROGEN_RESPONSE_EARLY
ISL1	PANCREAS_BETA_CELLS
ISOC1	BILE_ACID_METABOLISM
ISOC1	INTERFERON_GAMMA_RESPONSE
ISOC1	PEROXISOME
ITGA10	APICAL_JUNCTION
ITGA2	APICAL_JUNCTION
ITGA2	COAGULATION
ITGA2	EPITHELIAL_MESENCHYMAL_TRANSITION
ITGA2	KRAS_SIGNALING_UP
ITGA3	APICAL_JUNCTION
ITGA4	IL6_JAK_STAT3_SIGNALING
ITGA5	EPITHELIAL_MESENCHYMAL_TRANSITION
ITGA5	INFLAMMATORY_RESPONSE
ITGA6	IL2_STAT5_SIGNALING
ITGA7	ADIPOGENESIS
ITGA7	MYOGENESIS
ITGA9	APICAL_JUNCTION
ITGAE	IL2_STAT5_SIGNALING
ITGAL	ALLOGRAFT_REJECTION
ITGAM	COMPLEMENT
ITGAV	ANDROGEN_RESPONSE
ITGAV	ANGIOGENESIS
ITGAV	EPITHELIAL_MESENCHYMAL_TRANSITION
ITGAV	IL2_STAT5_SIGNALING
ITGB1	APICAL_JUNCTION
ITGB1	EPITHELIAL_MESENCHYMAL_TRANSITION
ITGB1	MYOGENESIS
ITGB1BP1	PEROXISOME
ITGB1BP2	KRAS_SIGNALING_DN
ITGB2	ALLOGRAFT_REJECTION
ITGB2	KRAS_SIGNALING_UP
ITGB2	MTORC1_SIGNALING
ITGB3	COAGULATION
ITGB3	EPITHELIAL_MESENCHYMAL_TRANSITION
ITGB3	IL6_JAK_STAT3_SIGNALING
ITGB3	INFLAMMATORY_RESPONSE
ITGB3	UV_RESPONSE_DN
ITGB4	APICAL_JUNCTION
ITGB4	MYOGENESIS
ITGB4	P53_PATHWAY
ITGB5	EPITHELIAL_MESENCHYMAL_TRANSITION
ITGB5	MYOGENESIS
ITGB7	INTERFERON_GAMMA_RESPONSE
ITGB8	INFLAMMATORY_RESPONSE
ITGBL1	KRAS_SIGNALING_UP
ITIH1	COAGULATION
ITIH1	COMPLEMENT
ITIH1	XENOBIOTIC_METABOLISM
ITIH3	KRAS_SIGNALING_DN
ITIH4	XENOBIOTIC_METABOLISM
ITIH5	ADIPOGENESIS
ITIH5	IL2_STAT5_SIGNALING
ITK	ALLOGRAFT_REJECTION
ITPA	DNA_REPAIR
ITPK1	ESTROGEN_RESPONSE_EARLY
ITPK1	ESTROGEN_RESPONSE_LATE
ITPR2	PI3K_AKT_MTOR_SIGNALING
ITSN1	ADIPOGENESIS
ITSN1	MITOTIC_SPINDLE
JAG1	ANGIOGENESIS
JAG1	CHOLESTEROL_HOMEOSTASIS
JAG1	NOTCH_SIGNALING
JAG1	TNFA_SIGNALING_VIA_NFKB
JAG1	WNT_BETA_CATENIN_SIGNALING
JAG2	ANGIOGENESIS
JAG2	P53_PATHWAY
JAG2	WNT_BETA_CATENIN_SIGNALING
JAGN1	ADIPOGENESIS
JAK1	ESTROGEN_RESPONSE_LATE
JAK2	ALLOGRAFT_REJECTION
JAK2	COMPLEMENT
JAK2	ESTROGEN_RESPONSE_EARLY
JAK2	ESTROGEN_RESPONSE_LATE
JAK2	INTERFERON_GAMMA_RESPONSE
JAM3	APICAL_JUNCTION
JAM3	SPERMATOGENESIS
JMJD6	HYPOXIA
JPT1	E2F_TARGETS
JPT1	G2M_CHECKPOINT
JUN	APOPTOSIS
JUN	EPITHELIAL_MESENCHYMAL_TRANSITION
JUN	HYPOXIA
JUN	IL6_JAK_STAT3_SIGNALING
JUN	P53_PATHWAY
JUN	TNFA_SIGNALING_VIA_NFKB
JUNB	REACTIVE_OXYGEN_SPECIES_PATHWAY
JUNB	TGF_BETA_SIGNALING
JUNB	TNFA_SIGNALING_VIA_NFKB
JUNB	UV_RESPONSE_UP
JUP	APICAL_JUNCTION
JUP	KRAS_SIGNALING_UP
JUP	XENOBIOTIC_METABOLISM
KALRN	UV_RESPONSE_DN
KARS1	MYC_TARGETS_V1
KARS1	XENOBIOTIC_METABOLISM
KAT2A	NOTCH_SIGNALING
KAT2A	WNT_BETA_CATENIN_SIGNALING
KAT2B	HEME_METABOLISM
KATNA1	G2M_CHECKPOINT
KATNA1	MITOTIC_SPINDLE
KATNB1	MITOTIC_SPINDLE
KAZN	ESTROGEN_RESPONSE_EARLY
KCNA3	INFLAMMATORY_RESPONSE
KCND1	KRAS_SIGNALING_DN
KCNE2	KRAS_SIGNALING_DN
KCNH1	MYOGENESIS
KCNH2	APICAL_JUNCTION
KCNH2	MYOGENESIS
KCNH2	UV_RESPONSE_UP
KCNIP2	COMPLEMENT
KCNIP3	COMPLEMENT
KCNJ2	INFLAMMATORY_RESPONSE
KCNJ8	ANGIOGENESIS
KCNK15	ESTROGEN_RESPONSE_EARLY
KCNK5	ESTROGEN_RESPONSE_EARLY
KCNK5	ESTROGEN_RESPONSE_LATE
KCNMA1	UV_RESPONSE_DN
KCNMB1	KRAS_SIGNALING_DN
KCNMB2	INFLAMMATORY_RESPONSE
KCNN1	KRAS_SIGNALING_DN
KCNN4	KRAS_SIGNALING_UP
KCNQ2	KRAS_SIGNALING_DN
KDELR3	GLYCOLYSIS
KDELR3	HYPOXIA
KDELR3	UNFOLDED_PROTEIN_RESPONSE
KDM3A	HYPOXIA
KDM4B	ESTROGEN_RESPONSE_EARLY
KDM6B	TNFA_SIGNALING_VIA_NFKB
KDM7A	HEME_METABOLISM
KEL	HEME_METABOLISM
KHNYN	HEME_METABOLISM
KHSRP	UNFOLDED_PROTEIN_RESPONSE
KIF11	G2M_CHECKPOINT
KIF11	MITOTIC_SPINDLE
KIF13B	P53_PATHWAY
KIF15	G2M_CHECKPOINT
KIF15	MITOTIC_SPINDLE
KIF18B	E2F_TARGETS
KIF1B	INFLAMMATORY_RESPONSE
KIF1B	MITOTIC_SPINDLE
KIF1B	PROTEIN_SECRETION
KIF20A	ESTROGEN_RESPONSE_LATE
KIF20A	GLYCOLYSIS
KIF20B	G2M_CHECKPOINT
KIF20B	MITOTIC_SPINDLE
KIF22	E2F_TARGETS
KIF22	G2M_CHECKPOINT
KIF22	MITOTIC_SPINDLE
KIF23	G2M_CHECKPOINT
KIF23	MITOTIC_SPINDLE
KIF2A	COMPLEMENT
KIF2A	GLYCOLYSIS
KIF2C	E2F_TARGETS
KIF2C	G2M_CHECKPOINT
KIF2C	MITOTIC_SPINDLE
KIF2C	SPERMATOGENESIS
KIF3B	MITOTIC_SPINDLE
KIF3C	MITOTIC_SPINDLE
KIF4A	E2F_TARGETS
KIF4A	G2M_CHECKPOINT
KIF4A	MITOTIC_SPINDLE
KIF5A	HYPOXIA
KIF5B	G2M_CHECKPOINT
KIF5B	MITOTIC_SPINDLE
KIF5B	UNFOLDED_PROTEIN_RESPONSE
KIF5C	KRAS_SIGNALING_UP
KIFAP3	MITOTIC_SPINDLE
KIFC3	MYOGENESIS
KIT	UV_RESPONSE_DN
KLC1	MITOTIC_SPINDLE
KLF1	BILE_ACID_METABOLISM
KLF1	HEME_METABOLISM
KLF10	ESTROGEN_RESPONSE_EARLY
KLF10	TGF_BETA_SIGNALING
KLF10	TNFA_SIGNALING_VIA_NFKB
KLF2	TNFA_SIGNALING_VIA_NFKB
KLF3	HEME_METABOLISM
KLF4	ESTROGEN_RESPONSE_EARLY
KLF4	ESTROGEN_RESPONSE_LATE
KLF4	KRAS_SIGNALING_UP
KLF4	P53_PATHWAY
KLF4	TNFA_SIGNALING_VIA_NFKB
KLF5	MYOGENESIS
KLF6	HYPOXIA
KLF6	IL2_STAT5_SIGNALING
KLF6	INFLAMMATORY_RESPONSE
KLF6	TNFA_SIGNALING_VIA_NFKB
KLF7	COAGULATION
KLF7	HYPOXIA
KLF9	TNFA_SIGNALING_VIA_NFKB
KLHDC3	UV_RESPONSE_UP
KLHDC8A	KRAS_SIGNALING_DN
KLHL24	HYPOXIA
KLK1	COMPLEMENT
KLK10	ESTROGEN_RESPONSE_EARLY
KLK10	ESTROGEN_RESPONSE_LATE
KLK11	ESTROGEN_RESPONSE_LATE
KLK2	ANDROGEN_RESPONSE
KLK3	ANDROGEN_RESPONSE
KLK7	KRAS_SIGNALING_DN
KLK8	COAGULATION
KLK8	KRAS_SIGNALING_DN
KLK8	P53_PATHWAY
KLKB1	COAGULATION
KLKB1	COMPLEMENT
KLRD1	ALLOGRAFT_REJECTION
KLRK1	INTERFERON_GAMMA_RESPONSE
KMT2D	KRAS_SIGNALING_DN
KMT5A	FATTY_ACID_METABOLISM
KMT5A	G2M_CHECKPOINT
KNL1	G2M_CHECKPOINT
KNTC1	MITOTIC_SPINDLE
KPNA2	E2F_TARGETS
KPNA2	G2M_CHECKPOINT
KPNA2	MYC_TARGETS_V1
KPNB1	G2M_CHECKPOINT
KPNB1	MYC_TARGETS_V1
KPTN	MITOTIC_SPINDLE
KRT1	ALLOGRAFT_REJECTION
KRT1	KRAS_SIGNALING_DN
KRT13	ESTROGEN_RESPONSE_EARLY
KRT13	ESTROGEN_RESPONSE_LATE
KRT13	KRAS_SIGNALING_DN
KRT15	ESTROGEN_RESPONSE_EARLY
KRT15	KRAS_SIGNALING_DN
KRT17	P53_PATHWAY
KRT18	APOPTOSIS
KRT18	ESTROGEN_RESPONSE_EARLY
KRT18	PROTEIN_SECRETION
KRT19	ANDROGEN_RESPONSE
KRT19	ESTROGEN_RESPONSE_EARLY
KRT19	ESTROGEN_RESPONSE_LATE
KRT31	APICAL_JUNCTION
KRT4	KRAS_SIGNALING_DN
KRT5	KRAS_SIGNALING_DN
KRT8	ANDROGEN_RESPONSE
KRT8	ESTROGEN_RESPONSE_EARLY
KYNU	COMPLEMENT
KYNU	TNFA_SIGNALING_VIA_NFKB
KYNU	XENOBIOTIC_METABOLISM
L1CAM	HEDGEHOG_SIGNALING
L3MBTL4	COMPLEMENT
LAD1	ESTROGEN_RESPONSE_EARLY
LALBA	HYPOXIA
LAMA1	EPITHELIAL_MESENCHYMAL_TRANSITION
LAMA2	EPITHELIAL_MESENCHYMAL_TRANSITION
LAMA2	MYOGENESIS
LAMA3	APICAL_JUNCTION
LAMA3	EPITHELIAL_MESENCHYMAL_TRANSITION
LAMA4	ADIPOGENESIS
LAMB3	APICAL_JUNCTION
LAMB3	TNFA_SIGNALING_VIA_NFKB
LAMC1	EPITHELIAL_MESENCHYMAL_TRANSITION
LAMC1	UV_RESPONSE_DN
LAMC2	APICAL_JUNCTION
LAMC2	EPITHELIAL_MESENCHYMAL_TRANSITION
LAMC2	ESTROGEN_RESPONSE_LATE
LAMP2	COAGULATION
LAMP2	COMPLEMENT
LAMP2	HEME_METABOLISM
LAMP2	PROTEIN_SECRETION
LAMP3	INFLAMMATORY_RESPONSE
LAMP3	INTERFERON_ALPHA_RESPONSE
LAMTOR5	REACTIVE_OXYGEN_SPECIES_PATHWAY
LAP3	COMPLEMENT
LAP3	INTERFERON_ALPHA_RESPONSE
LAP3	INTERFERON_GAMMA_RESPONSE
LAPTM5	KRAS_SIGNALING_UP
LARGE1	ESTROGEN_RESPONSE_LATE
LARGE1	HYPOXIA
LARGE1	MYOGENESIS
LAS1L	MYC_TARGETS_V2
LAT2	KRAS_SIGNALING_UP
LATS1	MITOTIC_SPINDLE
LATS2	INTERFERON_GAMMA_RESPONSE
LAYN	APICAL_JUNCTION
LBR	E2F_TARGETS
LBR	G2M_CHECKPOINT
LCAT	XENOBIOTIC_METABOLISM
LCK	ALLOGRAFT_REJECTION
LCK	BILE_ACID_METABOLISM
LCK	COMPLEMENT
LCK	INFLAMMATORY_RESPONSE
LCK	PI3K_AKT_MTOR_SIGNALING
LCLAT1	IL2_STAT5_SIGNALING
LCP1	KRAS_SIGNALING_UP
LCP2	ALLOGRAFT_REJECTION
LCP2	COMPLEMENT
LCP2	INFLAMMATORY_RESPONSE
LCP2	INTERFERON_GAMMA_RESPONSE
LCT	GLYCOLYSIS
LDB1	HEDGEHOG_SIGNALING
LDB3	MYOGENESIS
LDHA	FATTY_ACID_METABOLISM
LDHA	GLYCOLYSIS
LDHA	HYPOXIA
LDHA	MTORC1_SIGNALING
LDHA	MYC_TARGETS_V1
LDHA	OXIDATIVE_PHOSPHORYLATION
LDHB	OXIDATIVE_PHOSPHORYLATION
LDHB	P53_PATHWAY
LDHC	GLYCOLYSIS
LDHC	HYPOXIA
LDHC	SPERMATOGENESIS
LDLR	CHOLESTEROL_HOMEOSTASIS
LDLR	INFLAMMATORY_RESPONSE
LDLR	MTORC1_SIGNALING
LDLR	TNFA_SIGNALING_VIA_NFKB
LDLR	UV_RESPONSE_DN
LDLRAP1	APICAL_JUNCTION
LEAP2	XENOBIOTIC_METABOLISM
LEF1	APOPTOSIS
LEF1	WNT_BETA_CATENIN_SIGNALING
LEFTY2	COAGULATION
LEFTY2	TGF_BETA_SIGNALING
LEP	ADIPOGENESIS
LEPR	IL6_JAK_STAT3_SIGNALING
LFNG	KRAS_SIGNALING_DN
LFNG	NOTCH_SIGNALING
LGALS1	EPITHELIAL_MESENCHYMAL_TRANSITION
LGALS1	FATTY_ACID_METABOLISM
LGALS3	APOPTOSIS
LGALS3	CHOLESTEROL_HOMEOSTASIS
LGALS3	COMPLEMENT
LGALS3BP	INTERFERON_ALPHA_RESPONSE
LGALS3BP	INTERFERON_GAMMA_RESPONSE
LGALS7	KRAS_SIGNALING_DN
LGMN	CHOLESTEROL_HOMEOSTASIS
LGMN	COAGULATION
LGMN	COMPLEMENT
LGMN	MTORC1_SIGNALING
LHPP	GLYCOLYSIS
LHX2	UV_RESPONSE_UP
LHX9	GLYCOLYSIS
LIF	ALLOGRAFT_REJECTION
LIF	IL2_STAT5_SIGNALING
LIF	INFLAMMATORY_RESPONSE
LIF	KRAS_SIGNALING_UP
LIF	P53_PATHWAY
LIF	TNFA_SIGNALING_VIA_NFKB
LIFR	ADIPOGENESIS
LIFR	ANDROGEN_RESPONSE
LIG1	DNA_REPAIR
LIG1	E2F_TARGETS
LIG3	G2M_CHECKPOINT
LIMA1	APICAL_JUNCTION
LIPA	COMPLEMENT
LIPE	ADIPOGENESIS
LIPE	BILE_ACID_METABOLISM
LITAF	TNFA_SIGNALING_VIA_NFKB
LLGL1	MITOTIC_SPINDLE
LLGL2	ESTROGEN_RESPONSE_LATE
LMAN1	ANDROGEN_RESPONSE
LMAN1	PROTEIN_SECRETION
LMNA	APOPTOSIS
LMNB1	E2F_TARGETS
LMNB1	G2M_CHECKPOINT
LMNB1	MITOTIC_SPINDLE
LMO2	HEME_METABOLISM
LMO2	PANCREAS_BETA_CELLS
LONP1	XENOBIOTIC_METABOLISM
LONP2	BILE_ACID_METABOLISM
LONP2	PEROXISOME
LOX	EPITHELIAL_MESENCHYMAL_TRANSITION
LOX	HYPOXIA
LOXL1	EPITHELIAL_MESENCHYMAL_TRANSITION
LOXL2	EPITHELIAL_MESENCHYMAL_TRANSITION
LPAR1	INFLAMMATORY_RESPONSE
LPAR1	UV_RESPONSE_DN
LPAR6	INTERFERON_ALPHA_RESPONSE
LPCAT3	ADIPOGENESIS
LPIN1	MYOGENESIS
LPIN1	SPERMATOGENESIS
LPIN2	HEME_METABOLISM
LPIN2	XENOBIOTIC_METABOLISM
LPL	ADIPOGENESIS
LPL	ANGIOGENESIS
LPL	CHOLESTEROL_HOMEOSTASIS
LRIG1	ESTROGEN_RESPONSE_EARLY
LRIG1	IL2_STAT5_SIGNALING
LRP1	COAGULATION
LRP1	COMPLEMENT
LRP1	EPITHELIAL_MESENCHYMAL_TRANSITION
LRP10	HEME_METABOLISM
LRPAP1	ANGIOGENESIS
LRPPRC	MITOTIC_SPINDLE
LRPPRC	OXIDATIVE_PHOSPHORYLATION
LRRC15	EPITHELIAL_MESENCHYMAL_TRANSITION
LRRC8C	IL2_STAT5_SIGNALING
LSM1	UNFOLDED_PROTEIN_RESPONSE
LSM2	MYC_TARGETS_V1
LSM4	UNFOLDED_PROTEIN_RESPONSE
LSM7	MYC_TARGETS_V1
LSP1	MYOGENESIS
LSP1	REACTIVE_OXYGEN_SPECIES_PATHWAY
LSR	ESTROGEN_RESPONSE_LATE
LSS	CHOLESTEROL_HOMEOSTASIS
LTA	INFLAMMATORY_RESPONSE
LTA4H	COAGULATION
LTA4H	COMPLEMENT
LTA4H	MTORC1_SIGNALING
LTB	ALLOGRAFT_REJECTION
LTB	IL2_STAT5_SIGNALING
LTB	IL6_JAK_STAT3_SIGNALING
LTBP1	UV_RESPONSE_DN
LTBP2	TGF_BETA_SIGNALING
LTBR	IL6_JAK_STAT3_SIGNALING
LTC4S	ADIPOGENESIS
LTC4S	FATTY_ACID_METABOLISM
LTF	COMPLEMENT
LTF	ESTROGEN_RESPONSE_LATE
LUC7L3	E2F_TARGETS
LUM	ANGIOGENESIS
LUM	APOPTOSIS
LUM	EPITHELIAL_MESENCHYMAL_TRANSITION
LXN	HYPOXIA
LY6E	INFLAMMATORY_RESPONSE
LY6E	INTERFERON_ALPHA_RESPONSE
LY6E	INTERFERON_GAMMA_RESPONSE
LY75	ALLOGRAFT_REJECTION
LY86	ALLOGRAFT_REJECTION
LY96	KRAS_SIGNALING_UP
LYAR	E2F_TARGETS
LYN	ALLOGRAFT_REJECTION
LYN	APICAL_SURFACE
LYN	COMPLEMENT
LYN	INFLAMMATORY_RESPONSE
LYN	UV_RESPONSE_UP
LYPD3	APICAL_SURFACE
LYPD3	KRAS_SIGNALING_DN
LYSMD2	INTERFERON_GAMMA_RESPONSE
M6PR	MTORC1_SIGNALING
M6PR	PROTEIN_SECRETION
MACROH2A2	KRAS_SIGNALING_DN
MAD2L1	E2F_TARGETS
MAD2L1	G2M_CHECKPOINT
MAD2L1	MYC_TARGETS_V1
MADCAM1	APICAL_JUNCTION
MADD	APOPTOSIS
MAF	ANDROGEN_RESPONSE
MAFB	KRAS_SIGNALING_UP
MAFB	PANCREAS_BETA_CELLS
MAFF	COAGULATION
MAFF	COMPLEMENT
MAFF	HYPOXIA
MAFF	IL2_STAT5_SIGNALING
MAFF	TNFA_SIGNALING_VIA_NFKB
MAGEE1	EPITHELIAL_MESENCHYMAL_TRANSITION
MAGI2	UV_RESPONSE_DN
MAGIX	KRAS_SIGNALING_DN
MAK	ANDROGEN_RESPONSE
MAL	APICAL_SURFACE
MAL2	CHOLESTEROL_HOMEOSTASIS
MALL	KRAS_SIGNALING_UP
MAML1	WNT_BETA_CATENIN_SIGNALING
MAML2	NOTCH_SIGNALING
MAN1A1	XENOBIOTIC_METABOLISM
MAOA	FATTY_ACID_METABOLISM
MAOA	UV_RESPONSE_UP
MAOA	XENOBIOTIC_METABOLISM
MAOB	OXIDATIVE_PHOSPHORYLATION
MAP1B	UV_RESPONSE_DN
MAP1S	MITOTIC_SPINDLE
MAP2K3	HEME_METABOLISM
MAP2K3	MTORC1_SIGNALING
MAP2K3	PI3K_AKT_MTOR_SIGNALING
MAP2K3	TNFA_SIGNALING_VIA_NFKB
MAP2K5	UV_RESPONSE_DN
MAP2K6	PI3K_AKT_MTOR_SIGNALING
MAP3K1	HYPOXIA
MAP3K1	KRAS_SIGNALING_UP
MAP3K11	MITOTIC_SPINDLE
MAP3K20	APICAL_JUNCTION
MAP3K20	G2M_CHECKPOINT
MAP3K6	MYC_TARGETS_V2
MAP3K7	ALLOGRAFT_REJECTION
MAP3K7	PI3K_AKT_MTOR_SIGNALING
MAP3K7	TGF_BETA_SIGNALING
MAP3K8	IL2_STAT5_SIGNALING
MAP3K8	IL6_JAK_STAT3_SIGNALING
MAP3K8	TNFA_SIGNALING_VIA_NFKB
MAP4K1	ALLOGRAFT_REJECTION
MAP4K1	KRAS_SIGNALING_UP
MAP4K2	APICAL_JUNCTION
MAP4K3	ADIPOGENESIS
MAP6	IL2_STAT5_SIGNALING
MAP7	ANDROGEN_RESPONSE
MAP7	KRAS_SIGNALING_UP
MAP7	SPERMATOGENESIS
MAPK1	PI3K_AKT_MTOR_SIGNALING
MAPK1	PROTEIN_SECRETION
MAPK10	PI3K_AKT_MTOR_SIGNALING
MAPK11	APICAL_JUNCTION
MAPK12	MYOGENESIS
MAPK13	APICAL_JUNCTION
MAPK13	ESTROGEN_RESPONSE_LATE
MAPK14	APICAL_JUNCTION
MAPK14	G2M_CHECKPOINT
MAPK14	UV_RESPONSE_DN
MAPK8	PI3K_AKT_MTOR_SIGNALING
MAPK8IP2	UV_RESPONSE_UP
MAPK9	PI3K_AKT_MTOR_SIGNALING
MAPKAP1	PI3K_AKT_MTOR_SIGNALING
MAPKAPK2	IL2_STAT5_SIGNALING
MAPKAPK3	P53_PATHWAY
MAPRE1	MITOTIC_SPINDLE
MAPRE3	MYOGENESIS
MAPT	ESTROGEN_RESPONSE_EARLY
MAPT	ESTROGEN_RESPONSE_LATE
MARCHF1	INTERFERON_GAMMA_RESPONSE
MARCHF2	HEME_METABOLISM
MARCHF6	XENOBIOTIC_METABOLISM
MARCHF8	HEME_METABOLISM
MARCKS	G2M_CHECKPOINT
MARCKS	MITOTIC_SPINDLE
MARCKS	TNFA_SIGNALING_VIA_NFKB
MARCO	INFLAMMATORY_RESPONSE
MARK2	UV_RESPONSE_UP
MARK3	HEME_METABOLISM
MARK4	MITOTIC_SPINDLE
MASP2	COAGULATION
MAST2	SPERMATOGENESIS
MAST3	KRAS_SIGNALING_DN
MAST4	ESTROGEN_RESPONSE_EARLY
MATN2	EPITHELIAL_MESENCHYMAL_TRANSITION
MATN3	EPITHELIAL_MESENCHYMAL_TRANSITION
MB	MYOGENESIS
MBL2	ALLOGRAFT_REJECTION
MBL2	COAGULATION
MBL2	XENOBIOTIC_METABOLISM
MBOAT2	HEME_METABOLISM
MBP	REACTIVE_OXYGEN_SPECIES_PATHWAY
MCCC1	ADIPOGENESIS
MCCC2	XENOBIOTIC_METABOLISM
MCEE	FATTY_ACID_METABOLISM
MCL1	APOPTOSIS
MCL1	TNFA_SIGNALING_VIA_NFKB
MCM2	E2F_TARGETS
MCM2	G2M_CHECKPOINT
MCM2	MTORC1_SIGNALING
MCM2	MYC_TARGETS_V1
MCM3	E2F_TARGETS
MCM3	G2M_CHECKPOINT
MCM4	E2F_TARGETS
MCM4	MTORC1_SIGNALING
MCM4	MYC_TARGETS_V1
MCM4	MYC_TARGETS_V2
MCM5	E2F_TARGETS
MCM5	G2M_CHECKPOINT
MCM5	MYC_TARGETS_V1
MCM5	MYC_TARGETS_V2
MCM6	E2F_TARGETS
MCM6	G2M_CHECKPOINT
MCM6	MYC_TARGETS_V1
MCM7	E2F_TARGETS
MCM7	EPITHELIAL_MESENCHYMAL_TRANSITION
MCM7	MYC_TARGETS_V1
MDGA1	APICAL_SURFACE
MDH1	FATTY_ACID_METABOLISM
MDH1	GLYCOLYSIS
MDH1	OXIDATIVE_PHOSPHORYLATION
MDH2	ADIPOGENESIS
MDH2	FATTY_ACID_METABOLISM
MDH2	GLYCOLYSIS
MDH2	OXIDATIVE_PHOSPHORYLATION
MDK	APICAL_JUNCTION
MDK	ESTROGEN_RESPONSE_LATE
MDM2	P53_PATHWAY
ME1	ADIPOGENESIS
ME1	COMPLEMENT
ME1	FATTY_ACID_METABOLISM
ME1	GLYCOLYSIS
ME1	MTORC1_SIGNALING
ME2	GLYCOLYSIS
MED13L	ESTROGEN_RESPONSE_EARLY
MED24	ESTROGEN_RESPONSE_EARLY
MED24	GLYCOLYSIS
MEF2A	MYOGENESIS
MEF2C	MYOGENESIS
MEF2D	MYOGENESIS
MEFV	INFLAMMATORY_RESPONSE
MEFV	KRAS_SIGNALING_DN
MEIS1	G2M_CHECKPOINT
MEIS2	G2M_CHECKPOINT
MELK	E2F_TARGETS
MEP1A	COAGULATION
MEP1A	INFLAMMATORY_RESPONSE
MEP1B	SPERMATOGENESIS
MERTK	ANDROGEN_RESPONSE
MERTK	GLYCOLYSIS
MEST	EPITHELIAL_MESENCHYMAL_TRANSITION
MEST	ESTROGEN_RESPONSE_LATE
MET	GLYCOLYSIS
MET	INFLAMMATORY_RESPONSE
MET	UV_RESPONSE_DN
METAP1	FATTY_ACID_METABOLISM
METTL3	ESTROGEN_RESPONSE_LATE
METTL7B	INTERFERON_GAMMA_RESPONSE
MFAP5	EPITHELIAL_MESENCHYMAL_TRANSITION
MFHAS1	HEME_METABOLISM
MFN2	OXIDATIVE_PHOSPHORYLATION
MFSD6	KRAS_SIGNALING_DN
MGAT1	UV_RESPONSE_UP
MGLL	ADIPOGENESIS
MGLL	FATTY_ACID_METABOLISM
MGLL	UV_RESPONSE_DN
MGMT	APOPTOSIS
MGMT	UV_RESPONSE_DN
MGP	EPITHELIAL_MESENCHYMAL_TRANSITION
MGST1	REACTIVE_OXYGEN_SPECIES_PATHWAY
MGST3	ADIPOGENESIS
MGST3	HEME_METABOLISM
MGST3	OXIDATIVE_PHOSPHORYLATION
MICB	ESTROGEN_RESPONSE_EARLY
MICB	ESTROGEN_RESPONSE_LATE
MID1	MITOTIC_SPINDLE
MID1IP1	MITOTIC_SPINDLE
MIF	FATTY_ACID_METABOLISM
MIF	GLYCOLYSIS
MIF	HYPOXIA
MIGA2	ADIPOGENESIS
MINDY1	ESTROGEN_RESPONSE_EARLY
MINPP1	HEME_METABOLISM
MIOS	UV_RESPONSE_DN
MIOX	GLYCOLYSIS
MKI67	E2F_TARGETS
MKI67	G2M_CHECKPOINT
MKNK1	PI3K_AKT_MTOR_SIGNALING
MKNK2	P53_PATHWAY
MKNK2	PI3K_AKT_MTOR_SIGNALING
MKRN1	HEME_METABOLISM
MLF1	SPERMATOGENESIS
